gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	15.2350162662	7.32556335	4.8710676032	1.1753404718	0.8964582611	5.4360151141	0.8841144926	7.7379846866	3.6454793048	2.77963528	1.85454532	3.8049347105	5.9007018433	7.55314075	2.3416203977	8.2843006545	0.2118041951	2.2867819412	9.2217665656
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS0C5E9FBFB	0.0706312153	0.197023167	0.3996726332	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.5316584008	0.6959231159	0.07904781	0.0959773588	0.2020850673	0.1802694231	0.0522466023	0.097975106	0.1549570732	0.0880591765	0.2186357519
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.0	0.0102208703	0.0191283511	0.0	0.0818512808	0.023320339	0.0639430837	0.0009522287	0.0	0.0098771459	0.0	0.0123430236	0.0112279824	0.0	0.0	0.0136320019	0.0	0.0	0.0027300243
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS02FBD007E	0.066818816	0.008437075	0.0097244348	0.0	0.115843064	0.0028583396	0.3627458128	0.1242075842	0.017559696	0.0167383864	0.0	0.1142136648	0.1604381684	0.1524436731	0.0598716364	0.0	0.0669326098	0.187575	0.0256740433
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0D03910A0	0.0	0.0	0.0	0.0	0.0275201585	0.000684236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0B0E74BC0	0.0	0.0042213054	0.0013575963	0.0	0.0	0.00582203	0.0	0.0038417531	0.0021584995	0.0069977243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0195643801
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.2000552975	0.4676660815	0.6140994525	1.0825495887	0.2014415562	0.4427771197	0.201235523	0.4755940315	0.2943301469	0.3885914403	0.3398809591	0.2479050411	0.4882360988	0.6375545239	0.0	0.7376469764	0.0194670316	0.5774406035	0.6066010849
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	15.2350162662	7.32556335	4.8710676032	1.1753404718	0.8964582611	5.4360151141	0.8841144926	7.7379846866	3.6454793048	2.77963528	1.85454532	3.8049347105	5.9007018433	7.55314075	2.3416203977	8.2843006545	0.2118041951	2.2867819412	9.2217665656
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.0040427745	0.0026952092	0.0031442703	0.0	0.024100335	0.0077152492	0.0	0.0238632595	0.0048269262	0.0312974401	0.0	0.0089002518	0.0	0.0	0.0	0.0062185758	0.0	0.0	0.0020913132
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.2000552975	0.4676660815	0.6140994525	1.0825495887	0.2014415562	0.4427771197	0.201235523	0.4755940315	0.2943301469	0.3885914403	0.3398809591	0.2479050411	0.4882360988	0.6375545239	0.0	0.7376469764	0.0194670316	0.5774406035	0.6066010849
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.2000552975	0.4676660815	0.6140994525	1.0825495887	0.2014415562	0.4427771197	0.201235523	0.4755940315	0.2943301469	0.3885914403	0.3398809591	0.2479050411	0.4882360988	0.6375545239	0.0	0.7376469764	0.0194670316	0.5774406035	0.6066010849
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	0.0706312153	0.197023167	0.3996726332	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.5316584008	0.6959231159	0.07904781	0.0959773588	0.2020850673	0.1802694231	0.0522466023	0.097975106	0.1549570732	0.0880591765	0.2186357519
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	0.0706312153	0.197023167	0.3996726332	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.5316584008	0.6959231159	0.07904781	0.0959773588	0.2020850673	0.1802694231	0.0522466023	0.097975106	0.1549570732	0.0880591765	0.2186357519
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.0	0.0102208703	0.0191283511	0.0	0.0818512808	0.023320339	0.0639430837	0.0009522287	0.0	0.0098771459	0.0	0.0123430236	0.0112279824	0.0	0.0	0.0136320019	0.0	0.0	0.0027300243
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.0046891339	0.1040359264	0.1455013356	0.1363715141	0.0	0.1163906965	0.0	0.0531566104	0.0053278295	0.0	0.0	0.0501471046	0.0786354568	0.0408860769	0.0	0.0802364777	0.0194670317	0.0	0.0633859865
CDH1	P12830	False	CADH1_HUMAN		CPI-SS0CC5DCE80	0.0	0.0027058216	0.0	0.0	0.0209132175	0.0041932933	0.1069635788	0.0004804145	0.0013846438	0.0	0.0	0.0	0.0	0.0	0.0	0.0043543235	2.7445352897	0.0	0.002677627
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.0262882584	0.0049301834	0.0056280434	0.0640324859	0.0794533498	0.0120794222	1.3026052709	0.0149276941	0.0311385088	0.0122314282	0.6371813	0.0356305822	0.0398776823	0.5874125769	0.3466877727	0.0	0.9814033171	0.0246360588	0.012519632
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.1909140705	0.0123768257	0.1724180131	0.0	0.0200737931	0.0062095906	0.2140838768	0.0048289245	0.0020404565	0.0	0.2834406	0.1040231873	0.0	0.0	0.0	0.2498860862	0.0	0.0	0.0110714346
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	1.5515146969	0.5401973351	0.4034513672	0.140118662	0.4969241034	0.0201548842	0.6689980985	2.4532426051	0.6191210207	1.2697033644	0.0	0.0890725287	0.8386603602	0.5276820769	0.2240129432	0.7894486106	0.1361017805	0.1010969279	0.8963008616
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0AC594A8E	0.0059504966	0.0006816409	0.0030440853	0.0	0.0154133554	0.0013807726	0.0	0.0	0.0032685514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032584859
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.0277981856	0.0095928343	0.0070151858	0.0	0.3026040345	0.0062510219	0.0	0.0214242465	0.0032149187	0.0	0.0	0.0	0.0	0.0	0.0896893182	0.0	0.0	0.0	0.0104106435
FGF19	O95750	False	FGF19_HUMAN		CPI-SS07A03C20F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004346475
FGF4	P08620	False	FGF4_HUMAN		CPI-SS02896561C	0.0	0.0028523507	0.0018861312	0.0	0.0	0.0015076359	0.0	0.0011963106	0.0	0.0	0.0	0.0	0.0	0.0562138846	0.0	0.005958975	0.0	0.0	0.0021933158
FGF3	P11487	False	FGF3_HUMAN		CPI-SS05ECF1933	0.0	0.0	0.0	0.0	0.0	0.0003144308	0.0	0.0	0.001747013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001119107
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.0062149632	0.0281883588	0.1711692373	0.0711338732	0.0324513054	0.180706557	0.0	0.0172454988	0.0211182829	0.0	0.0	0.0454527923	0.0	0.0	0.0	0.0516748829	0.2311871463	0.0	0.0997226035
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.0174152686	0.0252865261	0.0157300673	0.0	0.1275558177	0.0099152181	0.0	0.018539051	0.0069391141	0.0103462129	0.0	0.0125084579	0.0	0.0629073269	0.0	0.0128492578	0.139932561	0.0	0.0031451902
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	1.5515146969	0.5401973351	0.4034513672	0.140118662	0.4969241034	0.0201548842	0.6689980985	2.4532426051	0.6191210207	1.2697033644	0.0	0.0890725287	0.8386603602	0.5276820769	0.2240129432	0.7894486106	0.1361017805	0.1010969279	0.8963008616
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.0059504966	0.0006816409	0.0030440853	0.0	0.0154133554	0.0013807726	0.0	0.0	0.0032685514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032584859
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.0277981856	0.0095928343	0.0070151858	0.0	0.3026040345	0.0062510219	0.0	0.0214242465	0.0032149187	0.0	0.0	0.0	0.0	0.0	0.0896893182	0.0	0.0	0.0	0.0104106435
FGF19	O95750	False	FGF19_HUMAN		CPI-SS070A3A7E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004346475
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0FFB9E01B	0.0	0.0028523507	0.0018861312	0.0	0.0	0.0015076359	0.0	0.0011963106	0.0	0.0	0.0	0.0	0.0	0.0562138846	0.0	0.005958975	0.0	0.0	0.0021933158
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.050870086	0.3878868786	0.5031304574	0.016434664	0.0130562109	0.1167506724	0.0101235273	0.3628155671	0.0451438341	0.0263909436	0.0	0.0041761256	0.0293632183	0.0	0.0	0.14041614	0.0	0.228478159	0.138742423
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	1.5515146969	0.5401973351	0.4034513672	0.140118662	0.4969241034	0.0201548842	0.6689980985	2.4532426051	0.6191210207	1.2697033644	0.0	0.0890725287	0.8386603602	0.5276820769	0.2240129432	0.7894486106	0.1361017805	0.1010969279	0.8963008616
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.0714772014	0.0057777075	0.0354865719	0.0	0.0	0.0117745154	0.0760603843	0.0074501146	0.0226553873	0.0186881235	0.0806629102	0.0412140506	0.0087672386	0.0	0.0	0.5976989711	0.2215959257	0.0	0.033213876
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.0059504966	0.0006816409	0.0030440853	0.0	0.0154133554	0.0013807726	0.0	0.0	0.0032685514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032584859
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.0277981856	0.0095928343	0.0070151858	0.0	0.3026040345	0.0062510219	0.0	0.0214242465	0.0032149187	0.0	0.0	0.0	0.0	0.0	0.0896893182	0.0	0.0	0.0	0.0104106435
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0D67110B0	0.0	0.0028523507	0.0018861312	0.0	0.0	0.0015076359	0.0	0.0011963106	0.0	0.0	0.0	0.0	0.0	0.0562138846	0.0	0.005958975	0.0	0.0	0.0021933158
FGF3	P11487	False	FGF3_HUMAN		CPI-SS06D341996	0.0	0.0	0.0	0.0	0.0	0.0003144308	0.0	0.0	0.001747013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001119107
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.0062149632	0.0281883588	0.1711692373	0.0711338732	0.0324513054	0.180706557	0.0	0.0172454988	0.0211182829	0.0	0.0	0.0454527923	0.0	0.0	0.0	0.0516748829	0.2311871463	0.0	0.0997226035
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.0174152686	0.0252865261	0.0157300673	0.0	0.1275558177	0.0099152181	0.0	0.018539051	0.0069391141	0.0103462129	0.0	0.0125084579	0.0	0.0629073269	0.0	0.0128492578	0.139932561	0.0	0.0031451902
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.050870086	0.3878868786	0.5031304574	0.016434664	0.0130562109	0.1167506724	0.0101235273	0.3628155671	0.0451438341	0.0263909436	0.0	0.0041761256	0.0293632183	0.0	0.0	0.14041614	0.0	0.228478159	0.138742423
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.0	0.014803352	0.0147678675	0.0338082262	0.0	0.0129377174	0.0	0.0160794906	0.0038479328	0.0	0.0	0.0	0.0074853213	0.0	0.0	0.0066631714	0.1343075105	0.0	0.0168583866
ROS1	P08922	False	ROS1_HUMAN		CPI-SS0DC322B61	0.0117960762	0.0466461598	0.0407280013	0.0	0.0	0.0243923507	0.0254842647	0.0518991615	0.015355643	0.0176364831	0.0681663258	0.0	0.0098381873	0.0	0.0311759571	0.02301511	0.0	0.0	0.0236593792
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0348DB5E3	3.2880686782	0.6026073259	1.1180032677	0.2107406831	1.4469553005	0.3398184335	2.9507530049	0.1873588661	0.1158697411	0.0926835812	0.39730201	0.1356827569	0.4826979224	0.1363608846	0.7978974659	0.7069622772	5.2367215195	0.9913524721	0.359338455
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	1.5515146969	0.5401973351	0.4034513672	0.140118662	0.4969241034	0.0201548842	0.6689980985	2.4532426051	0.6191210207	1.2697033644	0.0	0.0890725287	0.8386603602	0.5276820769	0.2240129432	0.7894486106	0.1361017805	0.1010969279	0.8963008616
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0BC9F7E9E	0.0059504966	0.0006816409	0.0030440853	0.0	0.0154133554	0.0013807726	0.0	0.0	0.0032685514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032584859
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0E134097C	0.0277981856	0.0095928343	0.0070151858	0.0	0.3026040345	0.0062510219	0.0	0.0214242465	0.0032149187	0.0	0.0	0.0	0.0	0.0	0.0896893182	0.0	0.0	0.0	0.0104106435
FGF4	P08620	False	FGF4_HUMAN		CPI-SS013E86AFF	0.0	0.0028523507	0.0018861312	0.0	0.0	0.0015076359	0.0	0.0011963106	0.0	0.0	0.0	0.0	0.0	0.0562138846	0.0	0.005958975	0.0	0.0	0.0021933158
FGF3	P11487	False	FGF3_HUMAN		CPI-SS0C2A73A10	0.0	0.0	0.0	0.0	0.0	0.0003144308	0.0	0.0	0.001747013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001119107
FGF5	P12034	False	FGF5_HUMAN		CPI-SS076D8A297	0.0062149632	0.0281883588	0.1711692373	0.0711338732	0.0324513054	0.180706557	0.0	0.0172454988	0.0211182829	0.0	0.0	0.0454527923	0.0	0.0	0.0	0.0516748829	0.2311871463	0.0	0.0997226035
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.0174152686	0.0252865261	0.0157300673	0.0	0.1275558177	0.0099152181	0.0	0.018539051	0.0069391141	0.0103462129	0.0	0.0125084579	0.0	0.0629073269	0.0	0.0128492578	0.139932561	0.0	0.0031451902
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	16.4598445208	5.4174027874	6.2895406857	6.8343091338	11.4401099212	5.5172907644	7.6699097734	6.6870523461	17.1596893888	14.2579305339	4.32348449	4.3514675799	5.856196978	19.9853153269	4.0272501136	5.4773012468	6.7066762195	4.3290628676	5.4495225811
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.0231741801	0.0084377821	0.0061415812	0.0	0.0109226355	0.0025459497	0.0518037931	0.0	0.0	0.0089859992	0.0	0.0071201998	0.008366451	0.0	0.0	0.0076864923	0.0	0.0061590162	0.0051445834
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.0262882584	0.0049301834	0.0056280434	0.0640324859	0.0794533498	0.0120794222	1.3026052709	0.0149276941	0.0311385088	0.0122314282	0.6371813	0.0356305822	0.0398776823	0.5874125769	0.3466877727	0.0	0.9814033171	0.0246360588	0.012519632
FGF1	P05230	False	FGF1_HUMAN		CPI-SS068C742A1	1.5515146969	0.5401973351	0.4034513672	0.140118662	0.4969241034	0.0201548842	0.6689980985	2.4532426051	0.6191210207	1.2697033644	0.0	0.0890725287	0.8386603602	0.5276820769	0.2240129432	0.7894486106	0.1361017805	0.1010969279	0.8963008616
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.0121740068	0.0026217726	0.0034827515	0.0	0.0165806408	0.0025061079	0.0589953099	0.0072281612	0.0146150462	0.0	1.2467375764	1.5669206913	0.0	0.0	0.438538727	0.0335430135	0.2963798738	0.0712594441	0.0034186841
INHA	P05111	False	INHA_HUMAN		CPI-SS0FB37E079	0.0229890893	0.1542267623	0.1540838183	0.1686928944	0.2608509113	0.1597466567	0.1250294778	0.2635336687	0.0319198433	0.0083282311	0.0	0.032265904	0.100620366	0.0	0.1117368409	0.295518342	0.1221956098	0.0	0.2920853232
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.0767454439	0.0522107678	0.0582214311	0.0677791484	0.1416133242	0.0616023356	0.0195016167	0.1319865521	0.2200898325	0.2828405886	0.0	0.0207032932	0.050849027	0.0	0.0671213016	0.0340534716	1.0441440656	0.0	0.0542992578
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.6195105709	0.2151985035	0.5960565303	0.2190103732	2.0963165567	0.5554748289	0.1470918867	0.1248928398	0.1153284935	0.137467276	0.17778841	0.0692196743	0.385682104	0.0452701731	0.2203526591	0.2187122054	0.2636696098	1.1708224279	0.0836521879
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.029160734	0.0437236916	0.0288185143	0.0	0.0	0.0455144752	0.0	0.0459829735	0.0283809869	0.0160959716	0.0146563095	0.0097494679	0.0136099028	0.0	0.0	0.0502426455	0.231187146	0.0	0.0384198107
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.0525103516	0.3881529503	0.3390008707	0.2713574577	0.0321234926	0.1173241371	0.2319128719	0.3605002664	0.0577349789	0.0233488888	0.0	0.1151812856	0.1692467321	0.0	0.0	0.3219831528	0.0	0.0061590162	0.3579279541
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.7806857142	0.0183123519	0.0060994038	0.0	0.0788383005	0.0250692775	0.3728872266	0.0987105281	0.0637071057	0.0456223052	0.0	0.7849312848	1.2882955139	0.4430614231	0.0	0.0175920679	0.4717687073	2.6116005441	0.0334416768
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	0.4695195701	0.9528705512	0.4398143677	1.1583710493	0.228963399	0.4423307617	0.4669829704	0.456801021	3.3619378736	3.7704092989	0.21635322	0.4573746129	1.7134093397	4.5133947308	0.298785125	1.1407175012	0.7734261951	0.4759449132	1.0444933333
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS01158CABF	0.0	0.0	0.0026102275	0.0	0.0	0.0005027111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	1.0843047384	0.4657865204	0.4356595243	1.0924806761	0.8528193793	0.5310586038	1.164697133	0.6340176907	1.8430411684	1.7654799566	3.80603563	1.4308634469	1.0709306735	1.6208140192	1.8484828409	0.8781056301	0.6028273732	3.3609263088	0.5337866729
GLRA2	P23416	False	GLRA2_HUMAN		CPI-SS02904BE32	0.0132230354	0.0443198744	0.0189936357	0.0443187761	0.0	0.1205088839	0.0079108855	0.528537595	0.0127938481	0.0053107309	0.0	0.0547972521	0.0	0.0	0.026123302	0.0053264563	0.0	0.0	0.1972269868
CXADR	P78310	False	CXAR_HUMAN		CPI-SS033CB0BB2	0.1121026027	0.2632651653	0.4543821813	0.4149256155	0.9022773386	0.1875652996	0.810685488	0.3799028207	0.0334546484	0.0194952816	0.0146563095	0.0557124525	0.314856667	0.0	0.0311759571	0.2754445675	2.7487388853	0.0352105417	0.3959524588
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.0	0.0009260081	0.0	0.0	0.0	0.0006766155	0.0	0.0	0.0	0.0	0.0	0.0154797632	0.0	0.0	0.0	0.0	0.0	0.0	0.0012579439
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS0AFC7BACF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008506553	0.0	0.0	0.0	0.0134492683	0.0	0.0	0.0	0.0	0.0	0.0	0.0004879116
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS072E1E27A	0.0	0.0	0.0026102275	0.0	0.0	0.0005027111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASGR2	P07307	False	ASGR2_HUMAN		CPI-SS04A4A2334	0.0	0.0	0.0	0.0	0.0	0.0	0.0340435961	0.0	0.0	0.0	0.1420455	0.0228377498	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS00E3EB9FE	0.0	0.0	0.0035893491	0.0	0.0	0.0004094796	0.0	0.0049443043	0.0037953218	0.0	0.20549344	0.1382851078	0.0	0.0	0.0	0.0	0.0	0.0	0.0010893036
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS016EE0084	0.0	0.0009260081	0.0	0.0	0.0	0.0006766155	0.0	0.0	0.0	0.0	0.0	0.0154797632	0.0	0.0	0.0	0.0	0.0	0.0	0.0012579439
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.0220003305	0.019928604	0.0129032932	0.1911855563	0.0122326995	0.0060428819	0.0602213793	0.0379647512	0.0157273723	0.0379116688	0.84530675	0.3958291629	0.00827659	0.0	0.7569816477	0.0578053762	0.2623445854	0.0	0.0208315106
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0F5B6B186	0.0	0.0009260081	0.0	0.0	0.0	0.0006766155	0.0	0.0	0.0	0.0	0.0	0.0154797632	0.0	0.0	0.0	0.0	0.0	0.0	0.0012579439
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	2.800478794	0.0138336659	0.0449421982	0.0348109418	0.7801608663	0.0464094792	2.0275516188	1.4364199874	0.032300789	0.0267030068	1.7759075496	0.0394403378	0.0291084572	0.0	0.0	0.0095477697	8.3386703511	0.2106838741	0.0253709745
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09375CA29	1.1477397807	0.8300576418	0.665789002	1.0532728028	0.3985094089	0.9446059488	0.7671092266	0.5919054403	0.373849117	0.2707873249	0.49789762	0.4510655846	0.8015910439	0.08615625	0.2385544545	0.6541322722	0.5785537317	0.19143965	0.8820207925
EGF	P01133	False	EGF_HUMAN		CPI-SS00A953C3A	0.0522991143	0.0535806078	0.0837494068	0.0714028451	0.3819805862	0.0632140583	0.0454019212	0.0392762513	0.0389938955	0.0370164826	0.0	0.0407633281	0.1145778536	0.0	0.0	0.0326348714	0.0	0.0	0.0459884175
