id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	1|1	1|3	1|5	1|6	1|8	1|29	1|34	1|37	3|1	3|3	3|5	3|6	3|8	3|29	3|34	3|37	5|1	5|3	5|5	5|6	5|8	5|29	5|34	5|37	6|1	6|3	6|5	6|6	6|8	6|29	6|34	6|37	8|1	8|3	8|5	8|6	8|8	8|29	8|34	8|37	29|1	29|3	29|5	29|6	29|8	29|29	29|34	29|37	34|1	34|3	34|5	34|6	34|8	34|29	34|34	34|37	37|1	37|3	37|5	37|6	37|8	37|29	37|34	37|37
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	ENSG00000162706	ENSG00000105767	False	False	False	curated	False	0.4153945296	0.2469339701	0.0	0.3568401123	0.0	0.4529220163	0.4895761143	0.0	0.4496902642	0.2812297047	0.0	0.3911358468	0.0	0.4872177508	0.5238718488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4273659994	0.2589054399	0.0	0.368811582	0.0	0.464893486	0.501547584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.596515434	0.4280548745	0.0	0.5379610166	0.0	0.6340429206	0.6706970186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	ENSG00000162706	ENSG00000088367	False	False	False	curated	False	0.3438057918	0.1881526034	0.0	0.5115831525	0.0	0.8136661623	0.1455747826	0.4852080333	0.3781015263	0.2224483379	0.0	0.545878887	0.0	0.8479618968	0.1798705172	0.5195037678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3557772616	0.2001240731	0.0	0.5235546222	0.0	0.825637632	0.1575462524	0.4971795031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249266962	0.3692735077	0.0	0.6927040568	0.0	0.9947870666	0.326695687	0.6663289377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00661A3A4	NECTIN1_CADM3	simple:Q15223	simple:Q8N126	ENSG00000110400	ENSG00000162706	True	True	False	curated	False	0.3601127601	0.3944084946	0.0	0.3720842298	0.0	0.5412336645	0.0	0.0	0.1275324956	0.1618282301	0.0	0.1395039653	0.0	0.3086533999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5878797937	0.6221755282	0.0	0.5998512634	0.0	0.769000698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2219004388	0.2561961734	0.0	0.2338719086	0.0	0.4030213432	0.0	0.0	0.5712910784	0.6055868129	0.0	0.5832625481	0.0	0.7524119827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01E0F2D2C	NECTIN1_NECTIN4	simple:Q15223	simple:Q96NY8	ENSG00000110400	ENSG00000143217	True	True	True	curated	False	0.0	0.3213305088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0887502442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5490975424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1831181875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.532508827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A5DF05C0	TIGIT_NECTIN2	simple:Q495A1	simple:Q92692	ENSG00000181847	ENSG00000130202	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0286039105	0.0986864562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02AB0C3E0	SPP1_CD44	simple:P10451	simple:P16070	ENSG00000118785	ENSG00000026508	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0577906138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6131071702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8066635299	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0703338F5	LGALS9_CD44	simple:O00182	simple:P16070	ENSG00000168961	ENSG00000026508	True	False	True	InnateDB	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1233722085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0618427796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2853222688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915263539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03722104E	HGF_CD44	simple:P14210	simple:P16070	ENSG00000019991	ENSG00000026508	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0804905042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D9366D11	FGF1_FGFR4	simple:P05230	simple:P22455	ENSG00000113578	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.4074468041	0.0	0.0	0.0	0.0	0.0	0.4436912205	0.0	0.0391625691	0.0	0.0	0.0	0.0	0.0	0.0754069855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6819653079	0.0	0.0	0.0	0.0	0.0	0.7182097243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1690553004	0.0	0.0	0.0	0.0	0.0	0.2052997168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS066347638	FGF5_FGFR4	simple:P12034	simple:P22455	ENSG00000138675	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6477770813	0.0	0.0	0.0	0.0	0.0	0.6840214978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0755A26DD	FGF1_FGFR1	simple:P05230	simple:P11362	ENSG00000113578	ENSG00000077782	True	False	True	curated	False	0.4616007199	0.4305604733	0.0	0.441444408	0.0	1.1680012785	0.5283666596	0.6028364153	0.0933164849	0.0622762383	0.0	0.073160173	0.0	0.7997170435	0.1600824246	0.2345521803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7361192237	0.7050789771	0.0	0.7159629118	0.0	1.4425197823	0.8028851634	0.8773549191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2232092161	0.1921689696	0.0	0.2030529043	0.0	0.9296097747	0.2899751558	0.3644449115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03189F5F6	FGF10_FGFR1	simple:O15520	simple:P11362	ENSG00000070193	ENSG00000077782	True	False	True	InnateDB-All	False	0.1133200971	0.0822798505	0.0	0.0931637853	0.0	0.8197206557	0.1800860368	0.2545557925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0753597163	0.0443194697	0.0	0.0552034045	0.0	0.7817602749	0.142125656	0.2165954117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2232092161	0.1921689696	0.0	0.2030529043	0.0	0.9296097747	0.2899751558	0.3644449115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	ENSG00000113578	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct,MINT	False	9.7265279814	3.0096985416	7.8678015393	8.1241307267	3.0924154687	2.4267952934	7.9059850411	1.1426489412	9.3582437464	2.6414143066	7.4995173043	7.7558464917	2.7241312337	2.0585110584	7.5377008061	0.7743647062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0010464852	3.2842170454	8.1423200431	8.3986492305	3.3669339725	2.7013137972	8.1805035449	1.417167445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4881364776	2.7713070379	7.6294100356	7.885739223	2.854023965	2.1884037896	7.6675935374	0.9042574375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06B86672A	CD44_FGFR2	simple:P16070	simple:P21802	ENSG00000026508	ENSG00000066468	True	True	True	InnateDB-All	False	9.3678960699	2.6510666301	7.5091696278	7.7654988152	2.7337835572	2.0681633819	7.5473531296	0.7840170297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02FEAF02E	FGF5_FGFR2	simple:P12034	simple:P21802	ENSG00000138675	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9668582586	3.2500288188	8.1081318166	8.3644610039	3.3327457459	2.6671255706	8.1463153183	1.3829792184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0AECC113F	FGF10_FGFR2	simple:O15520	simple:P21802	ENSG00000070193	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	9.3782473586	2.6614179189	7.5195209166	7.7758501039	2.7441348459	2.0785146706	7.5577044184	0.7943683185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3402869778	2.623457538	7.4815605358	7.7378897231	2.7061744651	2.0405542898	7.5197440375	0.7564079376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4881364776	2.7713070379	7.6294100356	7.885739223	2.854023965	2.1884037896	7.6675935374	0.9042574375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DC322B61	ROS1_FGFR2	simple:P08922	simple:P21802	ENSG00000047936	ENSG00000066468	True	True	True	I2D	False	9.3311916172	2.6143621774	7.4724651751	7.7287943625	2.6970791045	2.0314589292	7.5106486769	0.747312577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0348DB5E3	FGFR1_FGFR2	simple:P11362	simple:P21802	ENSG00000077782	ENSG00000066468	True	True	True	InnateDB-All	False	9.3854216993	2.6685922595	7.5266952572	7.7830244446	2.7513091866	2.0856890112	7.564878759	0.8015426591	9.3543814527	2.6375520129	7.4956550106	7.751984198	2.72026894	2.0546487646	7.5338385124	0.7705024125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3652653874	2.6484359476	7.5065389454	7.7628681327	2.7311528747	2.0655326994	7.5447224471	0.7813863472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0918222579	3.3749928181	8.2330958158	8.4894250032	3.4577097452	2.7920895698	8.2712793176	1.5079432177	9.4521876389	2.7353581992	7.5934611969	7.8497903843	2.8180751263	2.1524549509	7.6316446987	0.8683085988	9.5266573946	2.8098279549	7.6679309526	7.92426014	2.8925448819	2.2269247066	7.7061144544	0.9427783545
CPI-SS015819E65	FGF1_FGFR3	simple:P05230	simple:P22607	ENSG00000113578	ENSG00000068078	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.4207225699	0.4249553287	0.0	0.4154872972	0.0	0.0	0.0	0.0	0.0524383349	0.0566710937	0.0	0.0472030622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6952410737	0.6994738325	0.0	0.690005801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1823310661	0.186563825	0.0	0.1770957934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS076D8A297	FGF5_FGFR3	simple:P12034	simple:P22607	ENSG00000138675	ENSG00000068078	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6610528471	0.665285606	0.0	0.6558175744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BF3ED143	FGFR2_FGFR3	simple:P21802	simple:P22607	ENSG00000066468	ENSG00000068078	True	True	True	IMEx,InnateDB-All	False	9.3445435493	9.3487763081	0.0	9.3393082765	0.0	0.0	0.0	0.0	2.6277141095	2.6319468683	0.0	2.6224788368	0.0	0.0	0.0	0.0	7.4858171072	7.4900498661	0.0	7.4805818345	0.0	0.0	0.0	0.0	7.7421462946	7.7463790534	0.0	7.7369110219	0.0	0.0	0.0	0.0	2.7104310366	2.7146637954	0.0	2.7051957639	0.0	0.0	0.0	0.0	2.0448108612	2.0490436201	0.0	2.0395755885	0.0	0.0	0.0	0.0	7.524000609	7.5282333678	0.0	7.5187653363	0.0	0.0	0.0	0.0	0.7606645091	0.7648972679	0.0	0.7554292364	0.0	0.0	0.0	0.0
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	ENSG00000118785	ENSG00000171522	True	False	True	IMEx,MINT	False	0.0695633937	0.1214937252	0.5854546049	0.1347470816	0.0	0.0	0.0574067438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6248799501	0.6768102816	1.1407711613	0.690063638	0.0	0.0	0.6127233002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8184363098	0.8703666413	1.3343275211	0.8836199978	0.0	0.0	0.8062796599	0.0
CPI-SS068C742A1	FGF1_TGFBR3	simple:P05230	simple:Q03167	ENSG00000113578	ENSG00000069702	True	False	True	InnateDB-All	False	0.5004236096	0.0	0.0	0.6282435143	0.0	1.191948281	0.4436912205	0.0	0.1321393746	0.0	0.0	0.2599592793	0.0	0.823664046	0.0754069855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7749421134	0.0	0.0	0.9027620181	0.0	1.4664667848	0.7182097243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2620321058	0.0	0.0	0.3898520105	0.0	0.9535567773	0.2052997168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	ENSG00000105329	ENSG00000069702	True	False	True	curated	False	0.1077665018	0.0	0.0	0.2355864065	0.0	0.7992911733	0.0510341128	0.0	0.9631648629	0.0	0.0	1.0909847675	0.0	1.6546895343	0.9064324738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0858263482	0.0	0.0	3.2136462529	0.0	3.7773510197	3.0290939592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2624367947	0.0	0.0	1.3902566994	0.0	1.9539614662	1.2057044056	0.0
CPI-SS0FB37E079	INHA_TGFBR3	simple:P05111	simple:Q03167	ENSG00000123999	ENSG00000069702	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1427509364	0.0	0.0	0.2705708411	0.0	0.8342756079	0.0860185473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
