gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	1	3	5	6	8	29	34	37
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	3.3714324333	4.8713296416	3.8871120877	1.7655839664	14.7991997323	2.4127301436	9.1921520815	2.3132712105
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.0160149644	0.0	0.0	0.0	0.0808224492	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.3473690378	0.0	0.3024216602	0.0359443294	0.1902956849	2.5994089929	0.0	0.9968102073
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.3473690378	0.0	0.3024216602	0.0359443294	0.1902956849	2.5994089929	0.0	0.9968102073
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	0.3988245708	0.1080216908	0.3383946053	0.3729633198	0.0928401664	0.0	0.3803438308	0.0
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	0.3988245708	0.1080216908	0.3383946053	0.3729633198	0.0928401664	0.0	0.3803438308	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.0	0.0	0.0685109823	0.0	0.0	0.0	0.0	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.0	0.0	0.004655565	0.0	0.1546842391	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.019902874	0.0	0.0	0.0	0.1052188552	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.0	0.2321126685	0.0807904538	0.0	0.1498026788	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0703338F5	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.0540949908	0.0	0.0	0.0	0.0426562927	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.019902874	0.0	0.0	0.0	0.1052188552	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	0.5411313228	0.2924841468	0.7651728793	0.5956885731	0.6133087878	1.1837301835	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.0	0.0	0.0	0.0	0.0235271974	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.0	0.0	0.055062744	0.0	0.0177335149	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.019902874	0.0	0.0	0.0	0.1052188552	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	0.5411313228	0.2924841468	0.7651728793	0.5956885731	0.6133087878	1.1837301835	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.0	0.0	0.0	0.0	0.0277975449	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.0	0.0	0.0	0.0	0.0235271974	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.0462654527	0.0	0.0	0.0	0.0418396037	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.0	0.0	0.055062744	0.0	0.0177335149	0.0	0.0	0.0
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.0319652218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROS1	P08922	False	ROS1_HUMAN		CPI-SS0DC322B61	0.0	0.0	0.0	0.0	0.0277975449	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0348DB5E3	0.2194988821	0.2751898906	0.0616017692	0.050205844	0.0557040998	0.5895531187	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.019902874	0.0	0.0	0.0	0.1052188552	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	0.5411313228	0.2924841468	0.7651728793	0.5956885731	0.6133087878	1.1837301835	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0BC9F7E9E	0.0	0.0	0.0	0.0	0.0235271974	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.0462654527	0.0	0.0	0.0	0.0418396037	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	17.2425827367	3.8928423558	22.0450764499	15.0286706137	5.9359563096	4.6101409666	11.1221324729	2.4120651885
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.019902874	0.0	0.0	0.0	0.1052188552	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.0	0.2321126685	0.0807904538	0.0	0.1498026788	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS068C742A1	0.5411313228	0.2924841468	0.7651728793	0.5956885731	0.6133087878	1.1837301835	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.0	1.7232148058	0.0	0.0	0.8263907003	0.5101520253	1.6845953882	0.6069434329
INHA	P05111	False	INHA_HUMAN		CPI-SS0FB37E079	0.0803891253	0.0	0.0	0.0	0.0	0.0	0.0	0.4601509295
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.1958731863	0.0860555575	0.1582598176	0.1816936217	0.0174235455	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.0136816125	0.0664288514	0.1073159201	0.0955146328	0.378785138	1.5622203048	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.1583763673	0.2307448056	0.148701356	0.0	0.0458951388	0.0	0.0	0.0
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.0886555726	0.2258574761	0.1171316794	0.0480741496	0.8194396418	0.0	0.7581623435	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	2.689573834	0.454344088	3.9217157964	3.4088581077	0.4537770303	2.1642207736	2.6891281951	1.01166207
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	1.7530767603	1.6691141025	1.7953929451	1.9511373412	1.6739590313	1.7682943874	0.3803438308	3.560414703
GLRA2	P23416	False	GLRA2_HUMAN		CPI-SS02904BE32	0.0334547683	0.0	0.0	0.0	0.0	0.3966365223	0.0	0.0
CXADR	P78310	False	CXAR_HUMAN		CPI-SS033CB0BB2	0.0527450961	0.0791446051	0.0	0.1490908273	0.0728438228	0.585000585	0.0	0.0
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.0	0.0	0.0	0.0	0.2988302521	0.0	0.3477535123	0.0
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS016EE0084	0.0	0.0	0.0	0.0	0.2988302521	0.0	0.3477535123	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.0	0.3443552048	0.0	0.0	0.2476058875	0.0	0.0	0.4601509295
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09375CA29	0.3434834938	0.6739690206	0.2271904144	0.4801884717	0.5531178778	1.2067457457	0.0	1.175364363
EGF	P01133	False	EGF_HUMAN		CPI-SS00A953C3A	0.0866207099	0.0	0.0	0.0	0.3416080496	0.0	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS0BF9FA3F2	0.7627741407	0.0	0.352695637	1.0733923305	0.0	0.0	0.0	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0F4D30D5A	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0E25CE362	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0055264F3	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
EGFR	P00533	False	EGFR_HUMAN		CPI-SS00EDDD458	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
CD74	P04233	False	HG2A_HUMAN		CPI-SS0ABC5C1B8	0.0147876494	0.1339710355	0.0835913616	0.0	0.1393137129	0.5816320596	0.0	5.4542603384
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0481D83A4	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0D4C221B8	0.0	0.6808294142	0.0	0.0	0.4405271364	0.0	0.3195909236	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS08CA619FE	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0DA033F03	0.0	0.4045481365	0.0	0.0	0.1458881164	0.0	0.0	0.0
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0C4E86714	0.0	1.1687915545	0.0	0.0	0.5366553488	0.0	0.3803438308	0.4601509295
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0A19E9C34	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS06BC4D123	0.7627741407	0.0	0.352695637	1.0733923305	0.0	0.0	0.0	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS088A0A760	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
CD74	P04233	False	HG2A_HUMAN		CPI-SS0302E8E8F	0.0147876494	0.1339710355	0.0835913616	0.0	0.1393137129	0.5816320596	0.0	5.4542603384
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0C10824C7	0.0	0.0	0.0	0.0	0.0796888946	0.0	0.0	2.7539177663
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	0.0	0.0	0.0	0.0	0.0277975449	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS03098AC28	18.9472270778	0.9747688455	19.5562708344	10.2208062081	0.2161918666	2.1617440456	7.5053133905	0.0
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS03C51D352	0.0	0.0838490047	0.0	0.0	0.1734670863	0.0	0.0	0.0
TFRC	P02786	False	TFR1_HUMAN		CPI-SS03133B4F2	0.0695966646	0.0379643515	0.151393873	0.0832980766	0.1927270548	0.5288486964	0.0	0.0
CD40	P25942	False	TNR5_HUMAN		CPI-SS0F00D756A	0.0	0.0599520384	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0E2863F09	0.0	0.1624472304	0.0	0.0	0.0	0.0	0.0	0.5515111405
CD74	P04233	False	HG2A_HUMAN		CPI-SS09808DEAE	0.0147876494	0.1339710355	0.0835913616	0.0	0.1393137129	0.5816320596	0.0	5.4542603384
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	0.0	0.6808294142	0.0	0.0	0.4405271364	0.0	0.3195909236	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.0	0.6808294142	0.0	0.0	0.4405271364	0.0	0.3195909236	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS00A6D366F	0.0	0.0	0.0	0.0	0.0369308949	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS074CF011C	18.9472270778	0.9747688455	19.5562708344	10.2208062081	0.2161918666	2.1617440456	7.5053133905	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	0.063822565	2.4186213334	0.241874041	0.2384234788	7.5058901794	0.8226867983	2.873653043	10.1405719995
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.2562914357	1.0175779986	0.2938429119	0.4655662054	1.8519451442	0.9984645036	1.9037271982	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0855C0353	0.063822565	2.4186213334	0.241874041	0.2384234788	7.5058901794	0.8226867983	2.873653043	10.1405719995
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0D22A09AD	0.2562914357	1.0175779986	0.2938429119	0.4655662054	1.8519451442	0.9984645036	1.9037271982	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0E61DB5DF	0.0333111259	0.0	0.0	0.3818989624	2.9422387725	0.0	0.6069142198	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS033E6DE7E	0.063822565	2.4186213334	0.241874041	0.2384234788	7.5058901794	0.8226867983	2.873653043	10.1405719995
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0947A8549	0.0333111259	0.0	0.0	0.3818989624	2.9422387725	0.0	0.6069142198	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS098425155	0.0152655907	0.7277912286	0.0	0.0	0.2869486785	0.0	0.0	1.8541490276
NRP1	O14786	False	NRP1_HUMAN		CPI-SS08083B141	0.063822565	2.4186213334	0.241874041	0.2384234788	7.5058901794	0.8226867983	2.873653043	10.1405719995
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F15C1AB3	0.2562914357	1.0175779986	0.2938429119	0.4655662054	1.8519451442	0.9984645036	1.9037271982	0.0
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0241A1F57	0.2562914357	1.0175779986	0.2938429119	0.4655662054	1.8519451442	0.9984645036	1.9037271982	0.0
CCK	P06307	False	CCKN_HUMAN		CPI-SS00AD71822	4.1086016143	5.0868347429	3.158592529	2.0950968851	4.4308308056	18.5913423887	1.2168407193	4.2923613066
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	0.0	0.1175530164	0.0	0.0	2.1658799186	0.2445765158	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	0.0856383593	0.0	0.0637653435	0.0	0.8563133856	0.0	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.0	0.0	0.1616448985	0.0	0.0	0.0
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.0	0.1175530164	0.0	0.0	2.1658799186	0.2445765158	0.0	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.9935411418	0.1886199182	1.000414493	1.8271843427	1.6123685594	0.0	2.8197843493	0.0
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.0	0.1175530164	0.0	0.0	2.1658799186	0.2445765158	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS076D8415B	0.0856383593	0.0	0.0637653435	0.0	0.8563133856	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.0327255115	0.1399658483	0.0	0.0	4.1266870842	0.0	1.270153617	3.5109078064
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0BA601DC4	0.2779709443	0.5018505734	0.1088964035	0.2097093533	0.0629215745	0.5153576582	0.0	0.9448223734
NTF3	P20783	False	NTF3_HUMAN		CPI-SS093E05DD4	0.1057447708	0.0784541396	0.062393619	0.0	0.1742667815	1.0641379541	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS09A36B221	0.2779709443	0.5018505734	0.1088964035	0.2097093533	0.0629215745	0.5153576582	0.0	0.9448223734
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	0.2158178909	0.4352515846	0.2047864061	0.1370689183	0.6818637761	0.5288486964	1.524317495	1.9936204147
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.6049365025	0.8995794074	1.1333668746	0.5169576015	1.5365503062	0.0	0.0	2.5136830233
BDNF	P23560	False	BDNF_HUMAN		CPI-SS03F0B666C	0.2779709443	0.5018505734	0.1088964035	0.2097093533	0.0629215745	0.5153576582	0.0	0.9448223734
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	0.4240591657	0.2351494815	0.1551339192	0.1319121992	0.0461561185	1.8178130215	0.0	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.1065817811	0.3516932684	0.1762069289	0.090806727	0.7527428385	0.4647704034	0.0	0.5515111405
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.0	0.0	0.0	0.0	0.0235271974	0.0	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	0.0637091312	0.292630812	0.1184048499	0.0	0.2687917907	0.0	0.3226222738	0.490773459
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	0.0	0.0292806048	0.0	0.0	0.2621949393	0.0	0.0	0.6069434329
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	4.9127389174	1.1748503896	6.7635652878	4.9603429308	1.1734349145	4.8735743711	4.8592740625	4.9950782657
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0.0605077813	0.0	0.0687994496	0.0533868626	0.0	0.5816320596	0.0	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07155793F	0.0	0.0	0.0	0.2159838335	0.070319532	0.0	0.0	0.8573388203
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	13.5344695027	0.51681654	16.6681942217	14.0425876775	0.451560675	2.3816589895	6.3607447005	1.0088781275
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	0.0739478123	1.235492613	0.1247318266	0.0	1.4676559357	0.0	0.660763843	2.9445448031
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0.0160149644	0.3324517055	0.0806907125	0.0806946193	0.0177335149	0.0	0.0	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	0.0	0.0417057658	0.0	0.0917262888	0.0220996429	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0.0	0.0	0.0929722292	0.0	0.0	0.0	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B42AD9EF	0.0160149644	0.3324517055	0.0806907125	0.0806946193	0.0177335149	0.0	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0.0160149644	0.3324517055	0.0806907125	0.0806946193	0.0177335149	0.0	0.0	0.0
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	0.2409646636	0.1592054628	0.4474353815	0.2071257863	0.0951920602	0.0	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	0.0160149644	0.3324517055	0.0806907125	0.0806946193	0.0177335149	0.0	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	0.0160149644	0.3324517055	0.0806907125	0.0806946193	0.0177335149	0.0	0.0	0.0
FZD9	O00144	False	FZD9_HUMAN		CPI-SS030EDC420	0.0	0.0	0.0	0.0	0.0522706364	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	0.0856383593	0.0	0.0637653435	0.0	0.8563133856	0.0	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.0	0.0	0.0	0.0	0.1616448985	0.0	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.0	0.0	0.0	0.0	0.1616448985	0.0	0.0	0.0
PF4	P02776	False	PLF4_HUMAN		CPI-SS03821C2C6	0.0384048175	0.0	0.0	0.0	0.0	0.0	0.0	0.490773459
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS0ABF41CAA	0.0	0.0379643515	0.0	0.0	0.0	1.0670081093	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0088781275
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	0.0	0.0	0.0	0.0	0.1616448985	0.0	0.0	0.0
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	0.3046825244	0.608056445	0.3484996723	0.6111214703	0.5148193681	0.0	0.4355400697	1.0088781275
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.3750278111	0.1013273888	0.0	0.458089903	0.2224288022	1.634862316	0.0	0.4601509295
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.0	0.1175530164	0.0	0.0	0.0	0.0	0.0	0.0
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	0.3046825244	0.608056445	0.3484996723	0.6111214703	0.5148193681	0.0	0.4355400697	1.0088781275
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.3750278111	0.1013273888	0.0	0.458089903	0.2224288022	1.634862316	0.0	0.4601509295
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.0	0.1175530164	0.0	0.0	0.0	0.0	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.3750278111	0.1013273888	0.0	0.458089903	0.2224288022	1.634862316	0.0	0.4601509295
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.0	0.1175530164	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS04A7BCE8D	0.0591505974	0.0	0.0563443768	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS0230EE330	0.0591505974	0.0	0.0563443768	0.0	0.0	0.0	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.0	0.1175530164	0.0	0.0	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.0300527727	0.5508401706	0.0	0.0	1.393232064	0.7173226983	1.6742858482	0.9448223734
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.0194025565	0.0	0.0	0.0	0.0691385407	0.2323852017	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.0	0.0	0.0	0.0	0.0928401664	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.3476712542	6.4058222924	0.2647804639	0.2494746993	8.0953666392	0.4619364375	1.3972720921	4.5144260392
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.0584945834	0.0	0.0	0.0617588933	0.0	0.0	0.4806767929	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.0194025565	0.0	0.0	0.0	0.0691385407	0.2323852017	0.0	0.0
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.0158148774	0.0	0.0	0.0	0.0989863795	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	0.0	2.6409086488	0.0	0.0	1.504210946	0.0	2.4568378985	0.8573388203
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.0300527727	0.5508401706	0.0	0.0	1.393232064	0.7173226983	1.6742858482	0.9448223734
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.3037352117	0.1864289299	0.4999991285	0.0859254167	0.2936271744	0.5674724776	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.0300527727	0.5508401706	0.0	0.0	1.393232064	0.7173226983	1.6742858482	0.9448223734
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.0194025565	0.0	0.0	0.0	0.0691385407	0.2323852017	0.0	0.0
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	4.9127389174	1.1748503896	6.7635652878	4.9603429308	1.1734349145	4.8735743711	4.8592740625	4.9950782657
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	0.0194025565	0.0	0.0	0.0	0.0691385407	0.2323852017	0.0	0.0
