"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"70","CC","GO:0043209","myelin sheath",202,1,0.04,16,0.0385,0.0385,0.00495049504950495
"71","CC","GO:0016324","apical plasma membrane",241,1,0.05,17,0.0458,0.0458,0.004149377593361
"72","CC","GO:0009897","external side of plasma membrane",270,1,0.05,21,0.0512,0.0512,0.0037037037037037
"73","CC","GO:0045121","membrane raft",312,1,0.06,24,0.0591,0.0591,0.00320512820512821
"74","CC","GO:0098857","membrane microdomain",313,1,0.06,25,0.0592,0.0592,0.00319488817891374
"75","CC","GO:0098589","membrane region",321,1,0.06,26,0.0607,0.0607,0.00311526479750779
"76","CC","GO:0045177","apical part of cell",326,1,0.06,27,0.0616,0.0616,0.00306748466257669
"77","CC","GO:0150034","distal axon",337,1,0.07,28,0.0637,0.0637,0.0029673590504451
"78","CC","GO:0031012","extracellular matrix",357,1,0.07,29,0.0674,0.0674,0.00280112044817927
"79","CC","GO:0098552","side of membrane",425,1,0.08,32,0.0799,0.0799,0.00235294117647059
"80","CC","GO:0005813","centrosome",471,1,0.09,34,0.0882,0.0882,0.00212314225053079
"81","CC","GO:0005815","microtubule organizing center",604,1,0.12,36,0.1122,0.1122,0.00165562913907285
"82","CC","GO:0009986","cell surface",675,1,0.13,41,0.1248,0.1248,0.00148148148148148
"83","CC","GO:0043232","intracellular non-membrane-bounded organ...",3594,2,0.69,43,0.1358,0.1358,0.000556483027267668
"84","CC","GO:0043228","non-membrane-bounded organelle",3613,2,0.7,44,0.1371,0.1371,0.000553556601162469
"85","CC","GO:0005730","nucleolus",757,1,0.15,45,0.1392,0.1392,0.00132100396301189
"86","CC","GO:0005615","extracellular space",945,1,0.18,50,0.1716,0.1716,0.00105820105820106
"87","CC","GO:0098805","whole membrane",963,1,0.19,51,0.1747,0.1747,0.00103842159916926
"88","CC","GO:0015630","microtubule cytoskeleton",1042,1,0.2,54,0.188,0.188,0.000959692898272553
"89","CC","GO:0031226","intrinsic component of plasma membrane",1097,1,0.21,55,0.1972,0.1972,0.000911577028258888
"90","CC","GO:0044421","extracellular region part",1137,1,0.22,56,0.2039,0.2039,0.000879507475813544
