"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",22,1,0,1,0.0026,0.0026,0.0454545454545455
"32","BP","GO:0050858","negative regulation of antigen receptor-...",24,1,0,2,0.0029,0.0029,0.0416666666666667
"33","BP","GO:0051894","positive regulation of focal adhesion as...",24,1,0,3,0.0029,0.0029,0.0416666666666667
"34","BP","GO:0061099","negative regulation of protein tyrosine ...",26,1,0,4,0.0031,0.0031,0.0384615384615385
"35","BP","GO:0002691","regulation of cellular extravasation",27,1,0,5,0.0032,0.0032,0.037037037037037
"36","BP","GO:0042462","eye photoreceptor cell development",31,1,0,7,0.0037,0.0037,0.032258064516129
"37","BP","GO:0070570","regulation of neuron projection regenera...",34,1,0,9,0.0041,0.0041,0.0294117647058824
"38","BP","GO:0051281","positive regulation of release of seques...",37,1,0,10,0.0044,0.0044,0.027027027027027
"39","BP","GO:0050856","regulation of T cell receptor signaling ...",38,1,0,11,0.0046,0.0046,0.0263157894736842
"40","BP","GO:0034113","heterotypic cell-cell adhesion",41,1,0,12,0.0049,0.0049,0.024390243902439
"41","BP","GO:0043113","receptor clustering",63,1,0.01,26,0.0076,0.0076,0.0158730158730159
"42","BP","GO:0050771","negative regulation of axonogenesis",67,1,0.01,28,0.008,0.008,0.0149253731343284
"43","BP","GO:0007229","integrin-mediated signaling pathway",84,1,0.01,37,0.0101,0.0101,0.0119047619047619
"44","BP","GO:0002687","positive regulation of leukocyte migrati...",114,1,0.01,47,0.0137,0.0137,0.0087719298245614
"45","BP","GO:0050870","positive regulation of T cell activation",158,1,0.02,59,0.0189,0.0189,0.00632911392405063
"46","BP","GO:1903039","positive regulation of leukocyte cell-ce...",172,1,0.02,66,0.0206,0.0206,0.00581395348837209
"47","BP","GO:0043547","positive regulation of GTPase activity",194,1,0.02,73,0.0232,0.0232,0.00515463917525773
"48","BP","GO:0022409","positive regulation of cell-cell adhesio...",202,1,0.02,76,0.0241,0.0241,0.00495049504950495
"49","BP","GO:0051251","positive regulation of lymphocyte activa...",225,1,0.03,78,0.0269,0.0269,0.00444444444444444
"50","BP","GO:0046777","protein autophosphorylation",227,1,0.03,80,0.0271,0.0271,0.00440528634361234
"51","BP","GO:0030336","negative regulation of cell migration",238,1,0.03,84,0.0284,0.0284,0.00420168067226891
"52","BP","GO:1903037","regulation of leukocyte cell-cell adhesi...",247,1,0.03,87,0.0295,0.0295,0.00404858299595142
"53","BP","GO:2000146","negative regulation of cell motility",249,1,0.03,88,0.0297,0.0297,0.00401606425702811
"54","BP","GO:0050863","regulation of T cell activation",259,1,0.03,89,0.0309,0.0309,0.00386100386100386
"55","BP","GO:0002696","positive regulation of leukocyte activat...",264,1,0.03,91,0.0315,0.0315,0.00378787878787879
"56","BP","GO:0043087","regulation of GTPase activity",269,1,0.03,93,0.0321,0.0321,0.00371747211895911
"57","BP","GO:0007159","leukocyte cell-cell adhesion",271,1,0.03,95,0.0323,0.0323,0.003690036900369
"58","BP","GO:0050867","positive regulation of cell activation",278,1,0.03,97,0.0332,0.0332,0.00359712230215827
"59","BP","GO:0051271","negative regulation of cellular componen...",284,1,0.03,101,0.0339,0.0339,0.00352112676056338
"60","BP","GO:0040013","negative regulation of locomotion",299,1,0.04,105,0.0356,0.0356,0.00334448160535117
"61","CC","GO:0031233","intrinsic component of external side of ...",20,1,0,1,0.0024,0.0024,0.05
"62","CC","GO:0030673","axolemma",21,1,0,2,0.0025,0.0025,0.0476190476190476
"63","CC","GO:0032809","neuronal cell body membrane",33,1,0,3,0.0039,0.0039,0.0303030303030303
"64","CC","GO:0032590","dendrite membrane",43,1,0.01,5,0.0051,0.0051,0.0232558139534884
"65","CC","GO:0046658","anchored component of plasma membrane",58,1,0.01,6,0.0068,0.0068,0.0172413793103448
"66","CC","GO:0030426","growth cone",196,1,0.02,11,0.023,0.023,0.00510204081632653
"67","CC","GO:0030427","site of polarized growth",197,1,0.02,12,0.0232,0.0232,0.0050761421319797
"68","CC","GO:0043209","myelin sheath",207,1,0.02,13,0.0243,0.0243,0.00483091787439614
"69","CC","GO:0016324","apical plasma membrane",267,1,0.03,14,0.0313,0.0313,0.00374531835205993
"70","CC","GO:0045121","membrane raft",334,1,0.04,17,0.0391,0.0391,0.0029940119760479
"71","CC","GO:0098857","membrane microdomain",335,1,0.04,18,0.0392,0.0392,0.00298507462686567
"72","CC","GO:0150034","distal axon",344,1,0.04,19,0.0403,0.0403,0.00290697674418605
"73","CC","GO:0098589","membrane region",344,1,0.04,20,0.0403,0.0403,0.00290697674418605
"74","CC","GO:0045177","apical part of cell",358,1,0.04,21,0.0419,0.0419,0.00279329608938547
"75","CC","GO:0098805","whole membrane",1003,1,0.12,32,0.1151,0.1151,0.000997008973080758
"76","CC","GO:0005783","endoplasmic reticulum",1517,1,0.18,38,0.1713,0.1713,0.000659195781147001
"77","CC","GO:0005829","cytosol",3003,1,0.36,43,0.3235,0.3235,0.000333000333000333
"78","CC","GO:0012505","endomembrane system",3387,1,0.4,44,0.3604,0.3604,0.000295246530853262
"79","CC","GO:0044444","cytoplasmic part",7502,1,0.89,50,0.6903,0.6903,0.000133297787256732
"80","CC","GO:0043231","intracellular membrane-bounded organelle",9101,1,1.08,51,0.7866,0.7866,0.000109878035380727
"81","CC","GO:0005737","cytoplasm",9666,1,1.14,52,0.8163,0.8163,0.000103455410717981
"82","CC","GO:0043227","membrane-bounded organelle",9682,1,1.14,53,0.8171,0.8171,0.000103284445362528
"83","CC","GO:0043229","intracellular organelle",10533,1,1.25,54,0.8576,0.8576,9.49397132820659e-05
"84","CC","GO:0043226","organelle",10794,1,1.28,55,0.869,0.869,9.26440615156568e-05
"85","CC","GO:0005622","intracellular",11929,1,1.41,56,0.9131,0.9131,8.38293234973594e-05
"86","CC","GO:0044424","intracellular part",11929,1,1.41,57,0.9131,0.9131,8.38293234973594e-05
"87","CC","GO:0098552","side of membrane",482,1,0.06,24,1,0.0562,0.0020746887966805
"88","CC","GO:0005623","cell",13459,1,1.59,59,1,0.9582,7.42997250910172e-05
"89","CC","GO:0030424","axon",660,1,0.08,25,1,0.0765,0.00151515151515152
"90","CC","GO:0044425","membrane part",5357,1,0.63,48,1,0.5331,0.000186671644577189
