"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"33","BP","GO:0006144","purine nucleobase metabolic process",21,1,0,4,0.0038,0.0038,0.0476190476190476
"34","BP","GO:1905939","regulation of gonad development",22,1,0,5,0.004,0.004,0.0454545454545455
"35","BP","GO:0050858","negative regulation of antigen receptor-...",23,1,0,6,0.0042,0.0042,0.0434782608695652
"36","BP","GO:0060045","positive regulation of cardiac muscle ce...",23,1,0,7,0.0042,0.0042,0.0434782608695652
"37","BP","GO:0003181","atrioventricular valve morphogenesis",23,1,0,8,0.0042,0.0042,0.0434782608695652
"38","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,11,0.0045,0.0045,0.04
"39","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0,12,0.0045,0.0045,0.04
"40","BP","GO:0003148","outflow tract septum morphogenesis",25,1,0,13,0.0045,0.0045,0.04
"41","BP","GO:0060977","coronary vasculature morphogenesis",30,1,0.01,18,0.0055,0.0055,0.0333333333333333
"42","BP","GO:0042462","eye photoreceptor cell development",31,1,0.01,19,0.0056,0.0056,0.032258064516129
"43","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,23,0.0064,0.0064,0.0285714285714286
"44","BP","GO:0001523","retinoid metabolic process",35,1,0.01,24,0.0064,0.0064,0.0285714285714286
"45","BP","GO:0051281","positive regulation of release of seques...",35,1,0.01,25,0.0064,0.0064,0.0285714285714286
"46","BP","GO:0050856","regulation of T cell receptor signaling ...",38,1,0.01,28,0.0069,0.0069,0.0263157894736842
"47","BP","GO:0034113","heterotypic cell-cell adhesion",41,1,0.01,30,0.0075,0.0075,0.024390243902439
"48","BP","GO:0060412","ventricular septum morphogenesis",41,1,0.01,31,0.0075,0.0075,0.024390243902439
"49","BP","GO:0055010","ventricular cardiac muscle tissue morpho...",44,1,0.01,35,0.008,0.008,0.0227272727272727
"50","BP","GO:0045599","negative regulation of fat cell differen...",47,1,0.01,39,0.0085,0.0085,0.0212765957446809
"51","BP","GO:0034308","primary alcohol metabolic process",49,1,0.01,41,0.0089,0.0089,0.0204081632653061
"52","BP","GO:2000242","negative regulation of reproductive proc...",52,1,0.01,50,0.0094,0.0094,0.0192307692307692
"53","BP","GO:0048646","anatomical structure formation involved ...",990,2,0.18,60,0.0104,0.0104,0.00202020202020202
"54","BP","GO:0043113","receptor clustering",63,1,0.01,64,0.0114,0.0114,0.0158730158730159
"55","BP","GO:0050771","negative regulation of axonogenesis",67,1,0.01,69,0.0122,0.0122,0.0149253731343284
"56","BP","GO:2000243","positive regulation of reproductive proc...",70,1,0.01,73,0.0127,0.0127,0.0142857142857143
"57","BP","GO:0051241","negative regulation of multicellular org...",1150,2,0.21,87,0.0139,0.0139,0.00173913043478261
"58","BP","GO:0034754","cellular hormone metabolic process",79,1,0.01,89,0.0143,0.0143,0.0126582278481013
"59","BP","GO:0001570","vasculogenesis",79,1,0.01,90,0.0143,0.0143,0.0126582278481013
"60","BP","GO:0007229","integrin-mediated signaling pathway",83,1,0.02,91,0.015,0.015,0.0120481927710843
"61","CC","GO:0030673","axolemma",21,1,0,1,0.0038,0.0038,0.0476190476190476
"62","CC","GO:0032809","neuronal cell body membrane",30,1,0.01,2,0.0054,0.0054,0.0333333333333333
"63","CC","GO:0032590","dendrite membrane",44,1,0.01,4,0.0079,0.0079,0.0227272727272727
"64","CC","GO:0046658","anchored component of plasma membrane",56,1,0.01,5,0.01,0.01,0.0178571428571429
"65","CC","GO:0030426","growth cone",196,1,0.04,10,0.0347,0.0347,0.00510204081632653
"66","CC","GO:0030427","site of polarized growth",198,1,0.04,11,0.035,0.035,0.00505050505050505
"67","CC","GO:0043209","myelin sheath",206,1,0.04,12,0.0364,0.0364,0.00485436893203883
"68","CC","GO:0016324","apical plasma membrane",271,1,0.05,13,0.0478,0.0478,0.003690036900369
"69","CC","GO:0009897","external side of plasma membrane",308,1,0.06,15,0.0542,0.0542,0.00324675324675325
"70","CC","GO:0045121","membrane raft",339,1,0.06,16,0.0595,0.0595,0.00294985250737463
"71","CC","GO:0098857","membrane microdomain",340,1,0.06,17,0.0597,0.0597,0.00294117647058824
"72","CC","GO:0150034","distal axon",347,1,0.06,18,0.0609,0.0609,0.00288184438040346
"73","CC","GO:0098589","membrane region",350,1,0.06,19,0.0614,0.0614,0.00285714285714286
"74","CC","GO:0045177","apical part of cell",360,1,0.06,20,0.0631,0.0631,0.00277777777777778
"75","CC","GO:0098552","side of membrane",475,1,0.09,23,0.0827,0.0827,0.00210526315789474
"76","CC","GO:0009986","cell surface",746,1,0.13,28,0.1278,0.1278,0.00134048257372654
"77","CC","GO:0098805","whole membrane",1011,1,0.18,31,0.1704,0.1704,0.000989119683481701
"78","CC","GO:0005615","extracellular space",1059,1,0.19,32,0.178,0.178,0.000944287063267233
"79","CC","GO:0044421","extracellular region part",1270,1,0.23,35,0.2107,0.2107,0.00078740157480315
"80","CC","GO:0005783","endoplasmic reticulum",1508,1,0.27,39,0.2465,0.2465,0.000663129973474801
"81","CC","GO:0005576","extracellular region",1632,1,0.29,40,0.2648,0.2648,0.000612745098039216
"82","CC","GO:0005654","nucleoplasm",2404,1,0.43,45,0.3718,0.3718,0.000415973377703827
"83","CC","GO:0005829","cytosol",2983,1,0.53,46,0.4448,0.4448,0.000335232986925914
"84","CC","GO:0031981","nuclear lumen",3168,1,0.57,47,0.4669,0.4669,0.000315656565656566
"85","CC","GO:0012505","endomembrane system",3381,1,0.61,48,0.4916,0.4916,0.000295770482105886
"86","CC","GO:0070013","intracellular organelle lumen",3518,1,0.63,49,0.5071,0.5071,0.000284252416145537
"87","CC","GO:0043233","organelle lumen",3519,1,0.63,50,0.5072,0.5072,0.000284171639670361
"88","CC","GO:0031974","membrane-enclosed lumen",3519,1,0.63,51,0.5072,0.5072,0.000284171639670361
"89","CC","GO:0044428","nuclear part",3592,1,0.64,52,0.5153,0.5153,0.000278396436525612
"90","CC","GO:0043231","intracellular membrane-bounded organelle",9068,2,1.62,53,0.562,0.562,0.000220555800617556
