"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"41","BP","GO:0042220","response to cocaine",32,1,0.01,24,0.014,0.014,0.03125
"42","BP","GO:0035137","hindlimb morphogenesis",34,1,0.01,25,0.01487,0.01487,0.0294117647058824
"43","BP","GO:0072348","sulfur compound transport",35,1,0.02,26,0.0153,0.0153,0.0285714285714286
"44","BP","GO:0051254","positive regulation of RNA metabolic pro...",1331,3,0.59,27,0.01582,0.01582,0.00225394440270473
"45","BP","GO:1901998","toxin transport",38,1,0.02,29,0.0166,0.0166,0.0263157894736842
"46","BP","GO:0032330","regulation of chondrocyte differentiatio...",39,1,0.02,30,0.01704,0.01704,0.0256410256410256
"47","BP","GO:0046638","positive regulation of alpha-beta T cell...",40,1,0.02,31,0.01747,0.01747,0.025
"48","BP","GO:0017145","stem cell division",44,1,0.02,33,0.0192,0.0192,0.0227272727272727
"49","BP","GO:0072347","response to anesthetic",45,1,0.02,34,0.01964,0.01964,0.0222222222222222
"50","BP","GO:0009880","embryonic pattern specification",45,1,0.02,35,0.01964,0.01964,0.0222222222222222
"51","BP","GO:0010557","positive regulation of macromolecule bio...",1467,3,0.65,36,0.02062,0.02062,0.00204498977505112
"52","BP","GO:0060042","retina morphogenesis in camera-type eye",49,1,0.02,37,0.02137,0.02137,0.0204081632653061
"53","BP","GO:0003407","neural retina development",49,1,0.02,38,0.02137,0.02137,0.0204081632653061
"54","BP","GO:0045935","positive regulation of nucleobase-contai...",1507,3,0.66,39,0.02218,0.02218,0.0019907100199071
"55","BP","GO:0010975","regulation of neuron projection developm...",558,2,0.25,40,0.02294,0.02294,0.003584229390681
"56","BP","GO:0061035","regulation of cartilage development",54,1,0.02,41,0.02352,0.02352,0.0185185185185185
"57","BP","GO:0031328","positive regulation of cellular biosynth...",1550,3,0.68,42,0.02393,0.02393,0.00193548387096774
"58","BP","GO:0010633","negative regulation of epithelial cell m...",56,1,0.02,43,0.02439,0.02439,0.0178571428571429
"59","BP","GO:0046635","positive regulation of alpha-beta T cell...",56,1,0.02,44,0.02439,0.02439,0.0178571428571429
"60","BP","GO:0046637","regulation of alpha-beta T cell differen...",56,1,0.02,45,0.02439,0.02439,0.0178571428571429
"61","CC","GO:0005776","autophagosome",66,1,0.02,1,0.024,0.024,0.0151515151515152
"62","CC","GO:0016605","PML body",70,1,0.03,2,0.026,0.026,0.0142857142857143
"63","CC","GO:0017053","transcriptional repressor complex",74,1,0.03,3,0.027,0.027,0.0135135135135135
"64","CC","GO:0016607","nuclear speck",300,1,0.11,4,0.106,0.106,0.00333333333333333
"65","CC","GO:0016021","integral component of membrane",3923,3,1.46,5,0.158,0.158,0.000764720876879939
"66","CC","GO:0005773","vacuole",461,1,0.17,6,0.159,0.159,0.00216919739696312
"67","CC","GO:0031224","intrinsic component of membrane",4045,3,1.5,7,0.17,0.17,0.000741656365883807
"68","CC","GO:0016604","nuclear body",619,1,0.23,8,0.209,0.209,0.00161550888529887
"69","CC","GO:0016020","membrane",6804,4,2.53,9,0.209,0.209,0.000587889476778366
"70","CC","GO:0044425","membrane part",5113,3,1.9,10,0.287,0.287,0.000586739683160571
"71","CC","GO:0044451","nucleoplasm part",955,1,0.35,11,0.306,0.306,0.00104712041884817
"72","CC","GO:0005615","extracellular space",995,1,0.37,12,0.317,0.317,0.00100502512562814
"73","CC","GO:0030054","cell junction",1022,1,0.38,13,0.324,0.324,0.000978473581213307
"74","CC","GO:0044421","extracellular region part",1195,1,0.44,14,0.369,0.369,0.000836820083682008
"75","CC","GO:0005634","nucleus",5857,3,2.17,15,0.378,0.378,0.000512207614819874
"76","CC","GO:0045202","synapse",1304,1,0.48,16,0.396,0.396,0.000766871165644172
"77","CC","GO:0005886","plasma membrane",3873,2,1.44,17,0.441,0.441,0.000516395558998193
"78","CC","GO:0005576","extracellular region",1549,1,0.58,18,0.454,0.454,0.000645577792123951
"79","CC","GO:0071944","cell periphery",4000,2,1.48,19,0.46,0.46,5e-04
"80","CC","GO:0005654","nucleoplasm",2354,1,0.87,20,0.611,0.611,0.000424808836023789
"81","CC","GO:0005829","cytosol",2938,1,1.09,21,0.7,0.7,0.000340367597004765
"82","CC","GO:0031981","nuclear lumen",3104,1,1.15,22,0.722,0.722,0.000322164948453608
"83","CC","GO:0043231","intracellular membrane-bounded organelle",8854,3,3.29,23,0.741,0.741,0.000338829907386492
"84","CC","GO:0070013","intracellular organelle lumen",3448,1,1.28,24,0.763,0.763,0.000290023201856148
"85","CC","GO:0043233","organelle lumen",3448,1,1.28,25,0.763,0.763,0.000290023201856148
"86","CC","GO:0031974","membrane-enclosed lumen",3448,1,1.28,26,0.763,0.763,0.000290023201856148
"87","CC","GO:0044428","nuclear part",3520,1,1.31,27,0.771,0.771,0.000284090909090909
"88","CC","GO:0005737","cytoplasm",9394,3,3.49,28,0.794,0.794,0.000319352778369172
"89","CC","GO:0043227","membrane-bounded organelle",9408,3,3.49,29,0.795,0.795,0.000318877551020408
"90","CC","GO:0044444","cytoplasmic part",7308,2,2.71,30,0.839,0.839,0.000273672687465791
