"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"51","BP","GO:0006351","transcription, DNA-templated",2297,1,0.15,21,0.151,0.151,0.00043535045711798
"52","BP","GO:0097659","nucleic acid-templated transcription",2302,1,0.15,22,0.152,0.152,0.000434404865334492
"53","BP","GO:0032774","RNA biosynthetic process",2313,1,0.15,23,0.152,0.152,0.000432338953739732
"54","BP","GO:0051252","regulation of RNA metabolic process",2434,1,0.16,24,0.16,0.16,0.000410846343467543
"55","BP","GO:2000112","regulation of cellular macromolecule bio...",2602,1,0.17,25,0.171,0.171,0.000384319754035357
"56","BP","GO:0010556","regulation of macromolecule biosynthetic...",2671,1,0.18,26,0.176,0.176,0.000374391613627855
"57","BP","GO:0034654","nucleobase-containing compound biosynthe...",2674,1,0.18,27,0.176,0.176,0.00037397157816006
"58","BP","GO:0019219","regulation of nucleobase-containing comp...",2705,1,0.18,28,0.178,0.178,0.000369685767097967
"59","BP","GO:0018130","heterocycle biosynthetic process",2732,1,0.18,29,0.18,0.18,0.000366032210834553
"60","BP","GO:0019438","aromatic compound biosynthetic process",2737,1,0.18,30,0.18,0.18,0.000365363536719035
"61","CC","GO:0005730","nucleolus",746,1,0.05,1,0.048,0.048,0.00134048257372654
"62","CC","GO:0031981","nuclear lumen",3047,1,0.2,2,0.198,0.198,0.000328191663931736
"63","CC","GO:0070013","intracellular organelle lumen",3385,1,0.22,3,0.22,0.22,0.000295420974889217
"64","CC","GO:0043233","organelle lumen",3386,1,0.22,4,0.22,0.22,0.000295333727111636
"65","CC","GO:0031974","membrane-enclosed lumen",3386,1,0.22,5,0.22,0.22,0.000295333727111636
"66","CC","GO:0044428","nuclear part",3456,1,0.22,6,0.224,0.224,0.000289351851851852
"67","CC","GO:0043232","intracellular non-membrane-bounded organ...",3554,1,0.23,7,0.231,0.231,0.00028137310073157
"68","CC","GO:0043228","non-membrane-bounded organelle",3573,1,0.23,8,0.232,0.232,0.000279876854184159
"69","CC","GO:0005634","nucleus",5709,1,0.37,9,0.37,0.37,0.000175162024873008
"70","CC","GO:0044446","intracellular organelle part",6204,1,0.4,10,0.403,0.403,0.000161186331399097
"71","CC","GO:0044422","organelle part",6501,1,0.42,11,0.422,0.422,0.00015382248884787
"72","CC","GO:0043231","intracellular membrane-bounded organelle",8624,1,0.56,12,0.56,0.56,0.00011595547309833
"73","CC","GO:0043227","membrane-bounded organelle",9158,1,0.59,13,0.594,0.594,0.00010919414719371
"74","CC","GO:0043229","intracellular organelle",9953,1,0.65,14,0.646,0.646,0.000100472219431327
"75","CC","GO:0043226","organelle",10196,1,0.66,15,0.662,0.662,9.80776775205963e-05
"76","CC","GO:0005622","intracellular",11234,1,0.73,16,0.729,0.729,8.90154886950329e-05
"77","CC","GO:0044424","intracellular part",11234,1,0.73,17,0.729,0.729,8.90154886950329e-05
"78","CC","GO:0044464","cell part",12522,1,0.81,18,0.812,0.812,7.98594473726242e-05
"79","CC","GO:0005623","cell",12523,1,0.81,19,0.812,0.812,7.9853070350555e-05
"80","CC","GO:0005575","cellular_component",15413,1,1,20,1,1,6.48802958541491e-05
"81","CC","GO:0000118","histone deacetylase complex",57,0,0,21,1,1,0
"82","CC","GO:0000123","histone acetyltransferase complex",80,0,0.01,22,1,1,0
"83","CC","GO:0000139","Golgi membrane",220,0,0.01,23,1,1,0
"84","CC","GO:0000151","ubiquitin ligase complex",265,0,0.02,24,1,1,0
"85","CC","GO:0000152","nuclear ubiquitin ligase complex",40,0,0,25,1,1,0
"86","CC","GO:0000178","exosome (RNase complex)",21,0,0,26,1,1,0
"87","CC","GO:0000228","nuclear chromosome",514,0,0.03,27,1,1,0
"88","CC","GO:0000242","pericentriolar material",21,0,0,28,1,1,0
"89","CC","GO:0000307","cyclin-dependent protein kinase holoenzy...",38,0,0,29,1,1,0
"90","CC","GO:0000313","organellar ribosome",89,0,0.01,30,1,1,0
