"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"78","CC","GO:0000323","lytic vacuole",356,0,0.03,18,1,1,0
"79","CC","GO:0000407","phagophore assembly site",27,0,0,19,1,1,0
"80","CC","GO:0000428","DNA-directed RNA polymerase complex",96,0,0.01,20,1,1,0
"81","CC","GO:0000502","proteasome complex",63,0,0,21,1,1,0
"82","CC","GO:0000775","chromosome, centromeric region",156,0,0.01,22,1,1,0
"83","CC","GO:0000776","kinetochore",105,0,0.01,23,1,1,0
"84","CC","GO:0000777","condensed chromosome kinetochore",22,0,0,24,1,1,0
"85","CC","GO:0000779","condensed chromosome, centromeric region",32,0,0,25,1,1,0
"86","CC","GO:0000781","chromosome, telomeric region",96,0,0.01,26,1,1,0
"87","CC","GO:0000784","nuclear chromosome, telomeric region",69,0,0,27,1,1,0
"88","CC","GO:0000785","chromatin",452,0,0.03,28,1,1,0
"89","CC","GO:0000786","nucleosome",31,0,0,29,1,1,0
"90","CC","GO:0000790","nuclear chromatin",307,0,0.02,30,1,1,0
