"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"40","BP","GO:0031175","neuron projection development",953,4,0.94,19,0.01161,0.01161,0.00419727177334732
"41","BP","GO:0036293","response to decreased oxygen levels",173,2,0.17,22,0.01213,0.01213,0.0115606936416185
"42","BP","GO:0071345","cellular response to cytokine stimulus",512,3,0.5,23,0.01251,0.01251,0.005859375
"43","BP","GO:0022610","biological adhesion",979,4,0.96,24,0.01274,0.01274,0.00408580183861083
"44","BP","GO:0070482","response to oxygen levels",185,2,0.18,25,0.01379,0.01379,0.0108108108108108
"45","BP","GO:0097435","supramolecular fiber organization",563,3,0.55,26,0.01616,0.01616,0.00532859680284192
"46","BP","GO:0048666","neuron development",1057,4,1.04,27,0.01655,0.01655,0.00378429517502365
"47","BP","GO:0034097","response to cytokine",580,3,0.57,28,0.01749,0.01749,0.00517241379310345
"48","BP","GO:0048812","neuron projection morphogenesis",589,3,0.58,29,0.01823,0.01823,0.00509337860780985
"49","BP","GO:0120039","plasma membrane bounded cell projection ...",603,3,0.59,30,0.0194,0.0194,0.00497512437810945
"50","BP","GO:0035493","SNARE complex assembly",20,1,0.02,31,0.01949,0.01949,0.05
"51","BP","GO:0014808","release of sequestered calcium ion into ...",20,1,0.02,32,0.01949,0.01949,0.05
"52","BP","GO:0030325","adrenal gland development",20,1,0.02,33,0.01949,0.01949,0.05
"53","BP","GO:1903514","release of sequestered calcium ion into ...",20,1,0.02,34,0.01949,0.01949,0.05
"54","BP","GO:0048858","cell projection morphogenesis",606,3,0.6,35,0.01966,0.01966,0.00495049504950495
"55","BP","GO:0050794","regulation of cellular process",7258,13,7.14,3,0.01979,0.00115,0.00179112703224029
"56","BP","GO:0045861","negative regulation of proteolysis",226,2,0.22,37,0.02013,0.02013,0.00884955752212389
"57","BP","GO:0033198","response to ATP",21,1,0.02,38,0.02046,0.02046,0.0476190476190476
"58","BP","GO:0032990","cell part morphogenesis",627,3,0.62,40,0.02151,0.02151,0.00478468899521531
"59","BP","GO:0070296","sarcoplasmic reticulum calcium ion trans...",23,1,0.02,41,0.02239,0.02239,0.0434782608695652
"60","BP","GO:0007166","cell surface receptor signaling pathway",1785,5,1.76,43,0.02324,0.02324,0.00280112044817927
"61","CC","GO:0005886","plasma membrane",3434,9,3.8,1,0.0052,0.0052,0.00262085032032615
"62","CC","GO:0016323","basolateral plasma membrane",174,2,0.19,3,0.0155,0.0155,0.0114942528735632
"63","CC","GO:0043197","dendritic spine",182,2,0.2,4,0.0169,0.0169,0.010989010989011
"64","CC","GO:0044309","neuron spine",186,2,0.21,5,0.0176,0.0176,0.010752688172043
"65","CC","GO:0031226","intrinsic component of plasma membrane",975,4,1.08,6,0.0195,0.0195,0.0041025641025641
"66","CC","GO:0101031","chaperone complex",20,1,0.02,7,0.0219,0.0219,0.05
"67","CC","GO:0044292","dendrite terminus",20,1,0.02,8,0.0219,0.0219,0.05
"68","CC","GO:0099243","extrinsic component of synaptic membrane",23,1,0.03,9,0.0252,0.0252,0.0434782608695652
"69","CC","GO:0030425","dendrite",641,3,0.71,10,0.0316,0.0316,0.0046801872074883
"70","CC","GO:0097447","dendritic tree",644,3,0.71,11,0.032,0.032,0.0046583850931677
"71","CC","GO:0008180","COP9 signalosome",32,1,0.04,12,0.0349,0.0349,0.03125
"72","CC","GO:0044295","axonal growth cone",44,1,0.05,13,0.0476,0.0476,0.0227272727272727
"73","CC","GO:0120025","plasma membrane bounded cell projection",1896,5,2.1,14,0.0486,0.0486,0.00263713080168776
"74","CC","GO:0043005","neuron projection",1295,4,1.43,15,0.0488,0.0488,0.00308880308880309
"75","CC","GO:0044459","plasma membrane part",1909,5,2.11,16,0.0499,0.0499,0.00261917234154007
"76","CC","GO:0045211","postsynaptic membrane",331,2,0.37,19,0.0508,0.0508,0.00604229607250755
"77","CC","GO:0044463","cell projection part",1333,4,1.48,20,0.0534,0.0534,0.00300075018754689
"78","CC","GO:0120038","plasma membrane bounded cell projection ...",1333,4,1.48,21,0.0534,0.0534,0.00300075018754689
"79","CC","GO:0014704","intercalated disc",55,1,0.06,22,0.0592,0.0592,0.0181818181818182
"80","CC","GO:0031526","brush border membrane",56,1,0.06,23,0.0603,0.0603,0.0178571428571429
"81","CC","GO:0099023","tethering complex",57,1,0.06,24,0.0613,0.0613,0.0175438596491228
"82","CC","GO:0005911","cell-cell junction",383,2,0.42,25,0.0658,0.0658,0.00522193211488251
"83","CC","GO:0042995","cell projection",2068,5,2.29,26,0.0668,0.0668,0.00241779497098646
"84","CC","GO:0005811","lipid droplet",65,1,0.07,27,0.0696,0.0696,0.0153846153846154
"85","CC","GO:0043198","dendritic shaft",65,1,0.07,28,0.0696,0.0696,0.0153846153846154
"86","CC","GO:0030315","T-tubule",65,1,0.07,29,0.0696,0.0696,0.0153846153846154
"87","CC","GO:0016234","inclusion body",67,1,0.07,30,0.0717,0.0717,0.0149253731343284
"88","CC","GO:0033267","axon part",405,2,0.45,31,0.0726,0.0726,0.00493827160493827
"89","CC","GO:0036477","somatodendritic compartment",912,3,1.01,32,0.0758,0.0758,0.00328947368421053
"90","CC","GO:0005887","integral component of plasma membrane",917,3,1.02,33,0.0768,0.0768,0.00327153762268266
