"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"62","CC","GO:0044421","extracellular region part",1319,1,0.08,2,0.077,0.077,0.000758150113722517
"63","CC","GO:0005576","extracellular region",1705,1,0.1,3,0.1,0.1,0.000586510263929619
"64","CC","GO:0032991","protein-containing complex",4814,1,0.28,4,0.282,0.282,0.00020772746157042
"65","CC","GO:0005575","cellular_component",17073,1,1,5,1,1,5.85720142915715e-05
"66","CC","GO:0000118","histone deacetylase complex",58,0,0,6,1,1,0
"67","CC","GO:0000123","histone acetyltransferase complex",81,0,0,7,1,1,0
"68","CC","GO:0000139","Golgi membrane",228,0,0.01,8,1,1,0
"69","CC","GO:0000151","ubiquitin ligase complex",272,0,0.02,9,1,1,0
"70","CC","GO:0000152","nuclear ubiquitin ligase complex",40,0,0,10,1,1,0
"71","CC","GO:0000178","exosome (RNase complex)",22,0,0,11,1,1,0
"72","CC","GO:0000228","nuclear chromosome",552,0,0.03,12,1,1,0
"73","CC","GO:0000242","pericentriolar material",21,0,0,13,1,1,0
"74","CC","GO:0000307","cyclin-dependent protein kinase holoenzy...",40,0,0,14,1,1,0
"75","CC","GO:0000313","organellar ribosome",90,0,0.01,15,1,1,0
"76","CC","GO:0000314","organellar small ribosomal subunit",30,0,0,16,1,1,0
"77","CC","GO:0000315","organellar large ribosomal subunit",58,0,0,17,1,1,0
"78","CC","GO:0000323","lytic vacuole",388,0,0.02,18,1,1,0
"79","CC","GO:0000407","phagophore assembly site",29,0,0,19,1,1,0
"80","CC","GO:0000428","DNA-directed RNA polymerase complex",96,0,0.01,20,1,1,0
"81","CC","GO:0000502","proteasome complex",65,0,0,21,1,1,0
"82","CC","GO:0000775","chromosome, centromeric region",179,0,0.01,22,1,1,0
"83","CC","GO:0000776","kinetochore",125,0,0.01,23,1,1,0
"84","CC","GO:0000777","condensed chromosome kinetochore",34,0,0,24,1,1,0
"85","CC","GO:0000779","condensed chromosome, centromeric region",48,0,0,25,1,1,0
"86","CC","GO:0000780","condensed nuclear chromosome, centromeri...",27,0,0,26,1,1,0
"87","CC","GO:0000781","chromosome, telomeric region",103,0,0.01,27,1,1,0
"88","CC","GO:0000784","nuclear chromosome, telomeric region",74,0,0,28,1,1,0
"89","CC","GO:0000785","chromatin",504,0,0.03,29,1,1,0
"90","CC","GO:0000786","nucleosome",48,0,0,30,1,1,0
