"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"41","BP","GO:0045773","positive regulation of axon extension",49,2,0.12,85,0.006,0.00605,0.0408163265306122
"42","BP","GO:0021536","diencephalon development",54,2,0.13,96,0.0073,0.00731,0.037037037037037
"43","BP","GO:0048666","neuron development",1086,9,2.59,35,0.0075,0.00079,0.00828729281767956
"44","BP","GO:0030334","regulation of cell migration",741,6,1.77,98,0.0075,0.00753,0.00809716599190283
"45","BP","GO:0007193","adenylate cyclase-inhibiting G protein-c...",55,2,0.13,99,0.0076,0.00757,0.0363636363636364
"46","BP","GO:0050804","modulation of chemical synaptic transmis...",474,8,1.13,2,0.008,1.2e-05,0.0168776371308017
"47","BP","GO:0035264","multicellular organism growth",177,3,0.42,104,0.0085,0.0085,0.0169491525423729
"48","BP","GO:0086003","cardiac muscle cell contraction",59,2,0.14,107,0.0087,0.00867,0.0338983050847458
"49","BP","GO:0035265","organ growth",180,3,0.43,109,0.0089,0.00889,0.0166666666666667
"50","BP","GO:0051279","regulation of release of sequestered cal...",60,2,0.14,111,0.009,0.00896,0.0333333333333333
"51","BP","GO:0043113","receptor clustering",62,2,0.15,114,0.0095,0.00954,0.032258064516129
"52","BP","GO:0099173","postsynapse organization",185,3,0.44,116,0.0096,0.00958,0.0162162162162162
"53","BP","GO:0007166","cell surface receptor signaling pathway",1861,10,4.43,117,0.0097,0.0097,0.00537345513164965
"54","BP","GO:0060997","dendritic spine morphogenesis",68,2,0.16,119,0.0114,0.01139,0.0294117647058824
"55","BP","GO:0051966","regulation of synaptic transmission, glu...",69,2,0.16,120,0.0117,0.01171,0.0289855072463768
"56","BP","GO:0051965","positive regulation of synapse assembly",71,2,0.17,124,0.0124,0.01237,0.028169014084507
"57","BP","GO:0050906","detection of stimulus involved in sensor...",73,2,0.17,128,0.013,0.01304,0.0273972602739726
"58","BP","GO:0007411","axon guidance",209,3,0.5,129,0.0133,0.01331,0.0143540669856459
"59","BP","GO:0097485","neuron projection guidance",210,3,0.5,130,0.0135,0.01349,0.0142857142857143
"60","BP","GO:0050808","synapse organization",412,6,0.98,25,0.0135,0.00039,0.0145631067961165
"61","CC","GO:0098982","GABA-ergic synapse",101,4,0.22,5,6.2e-05,6.2e-05,0.0396039603960396
"62","CC","GO:0098978","glutamatergic synapse",494,7,1.06,6,7.1e-05,7.1e-05,0.01417004048583
"63","CC","GO:0099059","integral component of presynaptic active...",23,2,0.05,18,0.0011,0.0011,0.0869565217391304
"64","CC","GO:0098948","intrinsic component of postsynaptic spec...",106,3,0.23,20,0.0015,0.0015,0.0283018867924528
"65","CC","GO:0036477","somatodendritic compartment",945,9,2.03,10,0.0033,0.00012,0.00952380952380952
"66","CC","GO:0099055","integral component of postsynaptic membr...",160,3,0.34,33,0.0048,0.00483,0.01875
"67","CC","GO:0008328","ionotropic glutamate receptor complex",54,2,0.12,35,0.006,0.00598,0.037037037037037
"68","CC","GO:0014704","intercalated disc",56,2,0.12,37,0.0064,0.00642,0.0357142857142857
"69","CC","GO:0043005","neuron projection",1349,10,2.9,12,0.0066,0.00038,0.00741289844329133
"70","CC","GO:0043197","dendritic spine",183,3,0.39,38,0.007,0.007,0.0163934426229508
"71","CC","GO:0030054","cell junction",1000,8,2.15,17,0.0106,0.00102,0.008
"72","CC","GO:0099146","intrinsic component of postsynaptic dens...",76,2,0.16,41,0.0116,0.01157,0.0263157894736842
"73","CC","GO:0033267","axon part",415,4,0.89,42,0.0116,0.01161,0.00963855421686747
"74","CC","GO:0043025","neuronal cell body",649,5,1.4,43,0.0118,0.01184,0.00770416024653313
"75","CC","GO:0044304","main axon",81,2,0.17,45,0.0131,0.01307,0.0246913580246914
"76","CC","GO:0031594","neuromuscular junction",87,2,0.19,47,0.015,0.01497,0.0229885057471264
"77","CC","GO:0098839","postsynaptic density membrane",92,2,0.2,50,0.0166,0.01664,0.0217391304347826
"78","CC","GO:0044297","cell body",727,5,1.56,51,0.0186,0.01858,0.00687757909215956
"79","CC","GO:0099060","integral component of postsynaptic speci...",100,2,0.22,52,0.0195,0.01947,0.02
"80","CC","GO:0005913","cell-cell adherens junction",102,2,0.22,54,0.0202,0.02021,0.0196078431372549
"81","CC","GO:0048787","presynaptic active zone membrane",43,3,0.09,9,0.0397,0.00011,0.0697674418604651
"82","CC","GO:0098797","plasma membrane protein complex",445,5,0.96,25,0.044,0.00243,0.0112359550561798
"83","CC","GO:0019897","extrinsic component of plasma membrane",159,2,0.34,63,0.0457,0.04568,0.0125786163522013
"84","CC","GO:0043194","axon initial segment",22,1,0.05,64,0.0463,0.04629,0.0454545454545455
"85","CC","GO:0032279","asymmetric synapse",377,3,0.81,65,0.0466,0.04662,0.00795755968169761
"86","CC","GO:0043679","axon terminus",163,2,0.35,66,0.0478,0.04777,0.0122699386503067
"87","CC","GO:0030424","axon",644,4,1.38,67,0.048,0.048,0.0062111801242236
"88","CC","GO:0099523","presynaptic cytosol",24,1,0.05,68,0.0504,0.05039,0.0416666666666667
"89","CC","GO:0016342","catenin complex",25,1,0.05,69,0.0524,0.05244,0.04
"90","CC","GO:0098984","neuron to neuron synapse",400,3,0.86,71,0.0539,0.0539,0.0075
