"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"33","BP","GO:0010977","negative regulation of neuron projection...",167,2,0.1,6,0.00444,0.00444,0.0119760479041916
"34","BP","GO:0016477","cell migration",1228,4,0.75,7,0.00464,0.00464,0.00325732899022801
"35","BP","GO:0048167","regulation of synaptic plasticity",211,2,0.13,11,0.00699,0.00699,0.00947867298578199
"36","BP","GO:0000904","cell morphogenesis involved in different...",719,3,0.44,14,0.0081,0.0081,0.00417246175243394
"37","BP","GO:0030334","regulation of cell migration",780,3,0.48,17,0.01014,0.01014,0.00384615384615385
"38","BP","GO:2000145","regulation of cell motility",819,3,0.5,20,0.0116,0.0116,0.00366300366300366
"39","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0.01,21,0.01219,0.01219,0.05
"40","BP","GO:0007205","protein kinase C-activating G protein-co...",20,1,0.01,22,0.01219,0.01219,0.05
"41","BP","GO:1902932","positive regulation of alcohol biosynthe...",22,1,0.01,23,0.01341,0.01341,0.0454545454545455
"42","BP","GO:0050858","negative regulation of antigen receptor-...",22,1,0.01,24,0.01341,0.01341,0.0454545454545455
"43","BP","GO:0006144","purine nucleobase metabolic process",22,1,0.01,25,0.01341,0.01341,0.0454545454545455
"44","BP","GO:0045940","positive regulation of steroid metabolic...",22,1,0.01,26,0.01341,0.01341,0.0454545454545455
"45","BP","GO:1904062","regulation of cation transmembrane trans...",308,2,0.19,29,0.01446,0.01446,0.00649350649350649
"46","BP","GO:0040012","regulation of locomotion",891,3,0.55,31,0.01458,0.01458,0.00336700336700337
"47","BP","GO:0006213","pyrimidine nucleoside metabolic process",24,1,0.01,32,0.01462,0.01462,0.0416666666666667
"48","BP","GO:1901658","glycosyl compound catabolic process",24,1,0.01,33,0.01462,0.01462,0.0416666666666667
"49","BP","GO:0051270","regulation of cellular component movemen...",902,3,0.55,36,0.01508,0.01508,0.00332594235033259
"50","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0.02,37,0.01522,0.01522,0.04
"51","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0.02,38,0.01522,0.01522,0.04
"52","BP","GO:0090181","regulation of cholesterol metabolic proc...",26,1,0.02,40,0.01582,0.01582,0.0384615384615385
"53","BP","GO:2000311","regulation of AMPA receptor activity",26,1,0.02,41,0.01582,0.01582,0.0384615384615385
"54","BP","GO:0035767","endothelial cell chemotaxis",27,1,0.02,43,0.01643,0.01643,0.037037037037037
"55","BP","GO:0010092","specification of animal organ identity",27,1,0.02,44,0.01643,0.01643,0.037037037037037
"56","BP","GO:0002691","regulation of cellular extravasation",27,1,0.02,45,0.01643,0.01643,0.037037037037037
"57","BP","GO:0031128","developmental induction",28,1,0.02,47,0.01703,0.01703,0.0357142857142857
"58","BP","GO:0003401","axis elongation",29,1,0.02,49,0.01764,0.01764,0.0344827586206897
"59","BP","GO:0003156","regulation of animal organ formation",29,1,0.02,50,0.01764,0.01764,0.0344827586206897
"60","BP","GO:0060977","coronary vasculature morphogenesis",30,1,0.02,51,0.01824,0.01824,0.0333333333333333
"61","CC","GO:0032590","dendrite membrane",45,2,0.03,1,0.00032,0.00032,0.0444444444444444
"62","CC","GO:0099061","integral component of postsynaptic densi...",71,2,0.04,5,0.00079,0.00079,0.028169014084507
"63","CC","GO:0030426","growth cone",195,2,0.12,17,0.00581,0.00581,0.0102564102564103
"64","CC","GO:0030673","axolemma",21,1,0.01,25,0.01258,0.01258,0.0476190476190476
"65","CC","GO:0032281","AMPA glutamate receptor complex",30,1,0.02,28,0.01793,0.01793,0.0333333333333333
"66","CC","GO:0032809","neuronal cell body membrane",32,1,0.02,30,0.01912,0.01912,0.03125
"67","CC","GO:0044298","cell body membrane",34,1,0.02,32,0.0203,0.0203,0.0294117647058824
"68","CC","GO:0030054","cell junction",1036,3,0.62,34,0.0209,0.0209,0.0028957528957529
"69","CC","GO:0046658","anchored component of plasma membrane",53,1,0.03,41,0.03149,0.03149,0.0188679245283019
"70","CC","GO:0008328","ionotropic glutamate receptor complex",54,1,0.03,43,0.03207,0.03207,0.0185185185185185
"71","CC","GO:0098878","neurotransmitter receptor complex",55,1,0.03,45,0.03266,0.03266,0.0181818181818182
"72","CC","GO:0098978","glutamatergic synapse",497,2,0.3,46,0.03434,0.03434,0.00402414486921529
"73","CC","GO:0030425","dendrite",676,4,0.41,2,0.03488,0.00047,0.00591715976331361
"74","CC","GO:0097447","dendritic tree",679,4,0.41,3,0.03518,0.00048,0.00589101620029455
"75","CC","GO:0044304","main axon",84,1,0.05,49,0.04949,0.04949,0.0119047619047619
"76","CC","GO:0030175","filopodium",87,1,0.05,50,0.05121,0.05121,0.0114942528735632
"77","CC","GO:0043025","neuronal cell body",658,2,0.4,52,0.05719,0.05719,0.00303951367781155
"78","CC","GO:0036477","somatodendritic compartment",962,4,0.58,10,0.06872,0.00178,0.00415800415800416
"79","CC","GO:0044297","cell body",741,2,0.45,54,0.07062,0.07062,0.00269905533063428
"80","CC","GO:0031225","anchored component of membrane",135,1,0.08,55,0.07845,0.07845,0.00740740740740741
"81","CC","GO:0030027","lamellipodium",157,1,0.09,57,0.09069,0.09069,0.00636942675159236
"82","CC","GO:0098802","plasma membrane receptor complex",166,1,0.1,58,0.09566,0.09566,0.00602409638554217
"83","CC","GO:0098858","actin-based cell projection",185,1,0.11,59,0.10607,0.10607,0.00540540540540541
"84","CC","GO:0043197","dendritic spine",186,1,0.11,60,0.10661,0.10661,0.00537634408602151
"85","CC","GO:0044309","neuron spine",191,1,0.12,61,0.10933,0.10933,0.00523560209424084
"86","CC","GO:0034703","cation channel complex",205,1,0.12,62,0.1169,0.1169,0.0048780487804878
"87","CC","GO:0043209","myelin sheath",207,1,0.12,63,0.11798,0.11798,0.00483091787439614
"88","CC","GO:0031252","cell leading edge",366,3,0.22,7,0.14504,0.00114,0.00819672131147541
"89","CC","GO:0016324","apical plasma membrane",267,1,0.16,67,0.14975,0.14975,0.00374531835205993
"90","CC","GO:0034702","ion channel complex",269,1,0.16,68,0.15079,0.15079,0.00371747211895911
