"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"30","MF","GO:0050839","cell adhesion molecule binding",212,2,0.07,3,1,0.00164,0.00943396226415094
"31","BP","GO:0071900","regulation of protein serine/threonine k...",386,2,0.12,2,0.0053,0.0053,0.00518134715025907
"32","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0.01,4,0.0061,0.0061,0.05
"33","BP","GO:0010893","positive regulation of steroid biosynthe...",20,1,0.01,5,0.0061,0.0061,0.05
"34","BP","GO:2001026","regulation of endothelial cell chemotaxi...",21,1,0.01,6,0.0064,0.0064,0.0476190476190476
"35","BP","GO:0050858","negative regulation of antigen receptor-...",22,1,0.01,7,0.0067,0.0067,0.0454545454545455
"36","BP","GO:0006144","purine nucleobase metabolic process",22,1,0.01,8,0.0067,0.0067,0.0454545454545455
"37","BP","GO:0001525","angiogenesis",442,2,0.14,9,0.0069,0.0069,0.00452488687782805
"38","BP","GO:1902932","positive regulation of alcohol biosynthe...",23,1,0.01,10,0.007,0.007,0.0434782608695652
"39","BP","GO:0010092","specification of animal organ identity",25,1,0.01,11,0.0076,0.0076,0.04
"40","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0.01,12,0.0076,0.0076,0.04
"41","BP","GO:0030335","positive regulation of cell migration",465,2,0.14,14,0.0076,0.0076,0.0043010752688172
"42","BP","GO:0003156","regulation of animal organ formation",26,1,0.01,15,0.0079,0.0079,0.0384615384615385
"43","BP","GO:0031128","developmental induction",27,1,0.01,17,0.0082,0.0082,0.037037037037037
"44","BP","GO:0061099","negative regulation of protein tyrosine ...",27,1,0.01,18,0.0082,0.0082,0.037037037037037
"45","BP","GO:0002691","regulation of cellular extravasation",27,1,0.01,19,0.0082,0.0082,0.037037037037037
"46","BP","GO:0090181","regulation of cholesterol metabolic proc...",28,1,0.01,20,0.0085,0.0085,0.0357142857142857
"47","BP","GO:0060977","coronary vasculature morphogenesis",30,1,0.01,24,0.0091,0.0091,0.0333333333333333
"48","BP","GO:0042462","eye photoreceptor cell development",31,1,0.01,25,0.0094,0.0094,0.032258064516129
"49","BP","GO:0003401","axis elongation",31,1,0.01,26,0.0094,0.0094,0.032258064516129
"50","BP","GO:0001523","retinoid metabolic process",32,1,0.01,29,0.0098,0.0098,0.03125
"51","BP","GO:0051281","positive regulation of release of seques...",33,1,0.01,31,0.0101,0.0101,0.0303030303030303
"52","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,33,0.0107,0.0107,0.0285714285714286
"53","BP","GO:0050856","regulation of T cell receptor signaling ...",37,1,0.01,35,0.0113,0.0113,0.027027027027027
"54","BP","GO:1903672","positive regulation of sprouting angioge...",38,1,0.01,36,0.0116,0.0116,0.0263157894736842
"55","BP","GO:0034113","heterotypic cell-cell adhesion",40,1,0.01,38,0.0122,0.0122,0.025
"56","BP","GO:0006695","cholesterol biosynthetic process",42,1,0.01,40,0.0128,0.0128,0.0238095238095238
"57","BP","GO:1902653","secondary alcohol biosynthetic process",43,1,0.01,42,0.0131,0.0131,0.0232558139534884
"58","BP","GO:0034308","primary alcohol metabolic process",47,1,0.01,46,0.0143,0.0143,0.0212765957446809
"59","BP","GO:0016126","sterol biosynthetic process",47,1,0.01,47,0.0143,0.0143,0.0212765957446809
"60","BP","GO:0010524","positive regulation of calcium ion trans...",49,1,0.01,50,0.0149,0.0149,0.0204081632653061
"61","CC","GO:0030673","axolemma",21,1,0.01,1,0.0063,0.0063,0.0476190476190476
"62","CC","GO:0032809","neuronal cell body membrane",32,1,0.01,2,0.0096,0.0096,0.03125
"63","CC","GO:0032590","dendrite membrane",44,1,0.01,4,0.0132,0.0132,0.0227272727272727
"64","CC","GO:0046658","anchored component of plasma membrane",53,1,0.02,5,0.0158,0.0158,0.0188679245283019
"65","CC","GO:0005615","extracellular space",1051,2,0.32,8,0.0351,0.0351,0.00190294957183635
"66","CC","GO:0031225","anchored component of membrane",138,1,0.04,9,0.0408,0.0408,0.0072463768115942
"67","CC","GO:0044421","extracellular region part",1252,2,0.38,11,0.0486,0.0486,0.00159744408945687
"68","CC","GO:0030426","growth cone",196,1,0.06,12,0.0576,0.0576,0.00510204081632653
"69","CC","GO:0030427","site of polarized growth",198,1,0.06,13,0.0582,0.0582,0.00505050505050505
"70","CC","GO:0043209","myelin sheath",207,1,0.06,14,0.0607,0.0607,0.00483091787439614
"71","CC","GO:0016324","apical plasma membrane",261,1,0.08,15,0.0761,0.0761,0.00383141762452107
"72","CC","GO:0005576","extracellular region",1620,2,0.49,16,0.0778,0.0778,0.00123456790123457
"73","CC","GO:0009897","external side of plasma membrane",308,1,0.09,18,0.0893,0.0893,0.00324675324675325
"74","CC","GO:0045121","membrane raft",333,1,0.1,19,0.0962,0.0962,0.003003003003003
"75","CC","GO:0098857","membrane microdomain",334,1,0.1,20,0.0965,0.0965,0.0029940119760479
"76","CC","GO:0098589","membrane region",344,1,0.1,21,0.0993,0.0993,0.00290697674418605
"77","CC","GO:0150034","distal axon",347,1,0.1,22,0.1001,0.1001,0.00288184438040346
"78","CC","GO:0045177","apical part of cell",353,1,0.11,23,0.1018,0.1018,0.0028328611898017
"79","CC","GO:0031012","extracellular matrix",390,1,0.12,25,0.1119,0.1119,0.00256410256410256
"80","CC","GO:0098552","side of membrane",474,1,0.14,27,0.1347,0.1347,0.00210970464135021
"81","CC","GO:0030425","dendrite",673,1,0.2,30,0.1867,0.1867,0.00148588410104012
"82","CC","GO:0097447","dendritic tree",676,1,0.2,31,0.1875,0.1875,0.0014792899408284
"83","CC","GO:0009986","cell surface",734,1,0.22,32,0.2021,0.2021,0.00136239782016349
"84","CC","GO:0005730","nucleolus",767,1,0.23,34,0.2104,0.2104,0.00130378096479791
"85","CC","GO:0005829","cytosol",2977,2,0.9,35,0.2205,0.2205,0.000671817265703729
"86","CC","GO:0098805","whole membrane",1007,1,0.3,37,0.2684,0.2684,0.00099304865938431
"87","CC","GO:0030054","cell junction",1032,1,0.31,38,0.2742,0.2742,0.000968992248062015
"88","CC","GO:0043232","intracellular non-membrane-bounded organ...",3711,2,1.12,40,0.3109,0.3109,0.000538938291565616
"89","CC","GO:0043228","non-membrane-bounded organelle",3730,2,1.12,41,0.3133,0.3133,0.000536193029490617
"90","CC","GO:0031226","intrinsic component of plasma membrane",1207,1,0.36,42,0.3141,0.3141,0.000828500414250207
