"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"20","MF","GO:0004869","cysteine-type endopeptidase inhibitor ac...",36,1,0.05,28,0.0526,0.0526,0.0277777777777778
"21","MF","GO:0004601","peroxidase activity",37,1,0.06,29,0.054,0.054,0.027027027027027
"22","MF","GO:0016684","oxidoreductase activity, acting on perox...",41,1,0.06,30,0.0597,0.0597,0.024390243902439
"23","MF","GO:0015459","potassium channel regulator activity",43,1,0.06,32,0.0625,0.0625,0.0232558139534884
"24","MF","GO:0046872","metal ion binding",2995,8,4.48,33,0.0629,0.0629,0.00267111853088481
"25","MF","GO:0043169","cation binding",3070,8,4.6,35,0.0711,0.0711,0.00260586319218241
"26","MF","GO:0045296","cadherin binding",53,1,0.08,36,0.0765,0.0765,0.0188679245283019
"27","MF","GO:0045182","translation regulator activity",54,1,0.08,37,0.0779,0.0779,0.0185185185185185
"28","MF","GO:0005179","hormone activity",56,1,0.08,38,0.0806,0.0806,0.0178571428571429
"29","MF","GO:0043022","ribosome binding",60,1,0.09,40,0.0861,0.0861,0.0166666666666667
"30","MF","GO:0004722","protein serine/threonine phosphatase act...",62,1,0.09,41,0.0889,0.0889,0.0161290322580645
"31","BP","GO:0099622","cardiac muscle cell membrane repolarizat...",24,2,0.03,4,0.00053,0.00053,0.0833333333333333
"32","BP","GO:0010107","potassium ion import",40,2,0.06,8,0.00146,0.00146,0.05
"33","BP","GO:0061337","cardiac conduction",49,2,0.07,17,0.00219,0.00219,0.0408163265306122
"34","BP","GO:0051965","positive regulation of synapse assembly",73,2,0.1,27,0.0048,0.0048,0.0273972602739726
"35","BP","GO:0007043","cell-cell junction assembly",94,2,0.13,31,0.00784,0.00784,0.0212765957446809
"36","BP","GO:0032414","positive regulation of ion transmembrane...",101,2,0.14,35,0.009,0.009,0.0198019801980198
"37","BP","GO:0017148","negative regulation of translation",117,2,0.17,38,0.01193,0.01193,0.0170940170940171
"38","BP","GO:1903522","regulation of blood circulation",188,4,0.27,1,0.01385,0.00013,0.0212765957446809
"39","BP","GO:0034249","negative regulation of cellular amide me...",135,2,0.19,41,0.01565,0.01565,0.0148148148148148
"40","BP","GO:1901615","organic hydroxy compound metabolic proce...",379,3,0.54,42,0.01601,0.01601,0.0079155672823219
"41","BP","GO:0043271","negative regulation of ion transport",142,2,0.2,44,0.01722,0.01722,0.0140845070422535
"42","BP","GO:1904064","positive regulation of cation transmembr...",143,2,0.2,45,0.01745,0.01745,0.013986013986014
"43","BP","GO:0043409","negative regulation of MAPK cascade",151,2,0.22,46,0.01933,0.01933,0.0132450331125828
"44","BP","GO:0098742","cell-cell adhesion via plasma-membrane a...",161,2,0.23,49,0.0218,0.0218,0.0124223602484472
"45","BP","GO:0021953","central nervous system neuron differenti...",167,2,0.24,50,0.02334,0.02334,0.0119760479041916
"46","BP","GO:0006814","sodium ion transport",169,2,0.24,51,0.02386,0.02386,0.0118343195266272
"47","BP","GO:0050920","regulation of chemotaxis",177,2,0.25,52,0.026,0.026,0.0112994350282486
"48","BP","GO:1901617","organic hydroxy compound biosynthetic pr...",181,2,0.26,53,0.0271,0.0271,0.0110497237569061
"49","BP","GO:0086019","cell-cell signaling involved in cardiac ...",20,1,0.03,55,0.02815,0.02815,0.05
"50","BP","GO:0007064","mitotic sister chromatid cohesion",20,1,0.03,56,0.02815,0.02815,0.05
"51","BP","GO:0071467","cellular response to pH",20,1,0.03,57,0.02815,0.02815,0.05
"52","BP","GO:0010738","regulation of protein kinase A signaling",20,1,0.03,58,0.02815,0.02815,0.05
"53","BP","GO:1902532","negative regulation of intracellular sig...",473,3,0.67,59,0.0286,0.0286,0.00634249471458774
"54","BP","GO:0006144","purine nucleobase metabolic process",21,1,0.03,60,0.02954,0.02954,0.0476190476190476
"55","BP","GO:1902307","positive regulation of sodium ion transm...",21,1,0.03,61,0.02954,0.02954,0.0476190476190476
"56","BP","GO:0032959","inositol trisphosphate biosynthetic proc...",21,1,0.03,62,0.02954,0.02954,0.0476190476190476
"57","BP","GO:0010829","negative regulation of glucose transmemb...",21,1,0.03,63,0.02954,0.02954,0.0476190476190476
"58","BP","GO:0045780","positive regulation of bone resorption",22,1,0.03,65,0.03092,0.03092,0.0454545454545455
"59","BP","GO:0046852","positive regulation of bone remodeling",22,1,0.03,66,0.03092,0.03092,0.0454545454545455
"60","BP","GO:0021544","subpallium development",22,1,0.03,67,0.03092,0.03092,0.0454545454545455
"61","CC","GO:0043025","neuronal cell body",631,5,0.89,1,0.0016,0.0016,0.00792393026941363
"62","CC","GO:0098982","GABA-ergic synapse",98,2,0.14,6,0.0082,0.0082,0.0204081632653061
"63","CC","GO:0043005","neuron projection",1328,6,1.86,7,0.0084,0.0084,0.00451807228915663
"64","CC","GO:0016020","membrane",6557,15,9.21,8,0.0114,0.0114,0.00228763153881348
"65","CC","GO:0030425","dendrite",648,4,0.91,9,0.0117,0.0117,0.00617283950617284
"66","CC","GO:0097447","dendritic tree",651,4,0.91,10,0.0119,0.0119,0.00614439324116743
"67","CC","GO:0005886","plasma membrane",3722,10,5.23,11,0.0208,0.0208,0.00268672756582483
"68","CC","GO:0098797","plasma membrane protein complex",452,3,0.63,12,0.0244,0.0244,0.00663716814159292
"69","CC","GO:0071944","cell periphery",3841,10,5.39,13,0.0258,0.0258,0.00260348867482426
"70","CC","GO:0043197","dendritic spine",181,2,0.25,14,0.0263,0.0263,0.0110497237569061
"71","CC","GO:0044309","neuron spine",186,2,0.26,15,0.0277,0.0277,0.010752688172043
"72","CC","GO:0016342","catenin complex",24,1,0.03,16,0.0332,0.0332,0.0416666666666667
"73","CC","GO:0099523","presynaptic cytosol",24,1,0.03,17,0.0332,0.0332,0.0416666666666667
"74","CC","GO:0097038","perinuclear endoplasmic reticulum",25,1,0.04,18,0.0345,0.0345,0.04
"75","CC","GO:0005829","cytosol",2926,8,4.11,19,0.0391,0.0391,0.00273410799726589
"76","CC","GO:0044305","calyx of Held",29,1,0.04,20,0.04,0.04,0.0344827586206897
"77","CC","GO:0005783","endoplasmic reticulum",1439,5,2.02,21,0.0456,0.0456,0.00347463516330785
"78","CC","GO:0005790","smooth endoplasmic reticulum",34,1,0.05,22,0.0467,0.0467,0.0294117647058824
"79","CC","GO:0044456","synapse part",1000,4,1.4,23,0.048,0.048,0.004
"80","CC","GO:0044445","cytosolic part",252,2,0.35,24,0.0482,0.0482,0.00793650793650794
"81","CC","GO:0099522","region of cytosol",40,1,0.06,26,0.0547,0.0547,0.025
"82","CC","GO:1903293","phosphatase complex",43,1,0.06,27,0.0587,0.0587,0.0232558139534884
"83","CC","GO:0008287","protein serine/threonine phosphatase com...",43,1,0.06,28,0.0587,0.0587,0.0232558139534884
"84","CC","GO:0045202","synapse",1286,6,1.81,3,0.0612,0.0072,0.0046656298600311
"85","CC","GO:0032420","stereocilium",49,1,0.07,29,0.0666,0.0666,0.0204081632653061
"86","CC","GO:0098794","postsynapse",681,3,0.96,30,0.0681,0.0681,0.00440528634361234
"87","CC","GO:0014704","intercalated disc",53,1,0.07,32,0.0719,0.0719,0.0188679245283019
"88","CC","GO:0045121","membrane raft",322,2,0.45,33,0.0743,0.0743,0.0062111801242236
"89","CC","GO:0098857","membrane microdomain",323,2,0.45,34,0.0747,0.0747,0.00619195046439629
"90","CC","GO:0032421","stereocilium bundle",56,1,0.08,35,0.0758,0.0758,0.0178571428571429
