"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"30","MF","GO:0001046","core promoter sequence-specific DNA bind...",45,0,0,30,1,1,0
"31","BP","GO:0001523","retinoid metabolic process",20,1,0,1,0.0015,0.0015,0.05
"32","BP","GO:0009112","nucleobase metabolic process",27,1,0,4,0.0021,0.0021,0.037037037037037
"33","BP","GO:0034308","primary alcohol metabolic process",35,1,0,5,0.0027,0.0027,0.0285714285714286
"34","BP","GO:0034754","cellular hormone metabolic process",46,1,0,7,0.0035,0.0035,0.0217391304347826
"35","BP","GO:0009914","hormone transport",247,1,0.02,10,0.019,0.019,0.00404858299595142
"36","BP","GO:0072521","purine-containing compound metabolic pro...",389,1,0.03,13,0.0299,0.0299,0.0025706940874036
"37","BP","GO:0006810","transport",3182,1,0.24,19,0.2449,0.2449,0.000314267756128221
"38","BP","GO:0051234","establishment of localization",3297,1,0.25,20,0.2537,0.2537,0.000303306035790112
"39","BP","GO:0051179","localization",4319,1,0.33,26,0.3324,0.3324,0.000231535077564251
"40","BP","GO:0006629","lipid metabolic process",857,1,0.07,16,1,0.0659,0.00116686114352392
"41","BP","GO:0034641","cellular nitrogen compound metabolic pro...",4266,1,0.33,25,1,0.3283,0.00023441162681669
"42","BP","GO:0046483","heterocycle metabolic process",3778,1,0.29,22,1,0.2907,0.000264690312334569
"43","BP","GO:1901564","organonitrogen compound metabolic proces...",4523,1,0.35,27,1,0.3481,0.000221092195445501
"44","BP","GO:0071704","organic substance metabolic process",7092,1,0.55,31,1,0.5457,0.000141003948110547
"45","BP","GO:0006139","nucleobase-containing compound metabolic...",3698,1,0.28,21,1,0.2846,0.000270416441319632
"46","BP","GO:0044281","small molecule metabolic process",1271,1,0.1,17,1,0.0978,0.000786782061369001
"47","BP","GO:0042445","hormone metabolic process",112,1,0.01,8,1,0.0086,0.00892857142857143
"48","BP","GO:0006066","alcohol metabolic process",217,1,0.02,9,1,0.0167,0.00460829493087558
"49","BP","GO:0044237","cellular metabolic process",6979,1,0.54,30,1,0.5371,0.000143287003868749
"50","BP","GO:0009987","cellular process",10128,1,0.78,34,1,0.7794,9.87361769352291e-05
"51","BP","GO:0065007","biological regulation",7539,1,0.58,33,1,0.5801,0.000132643586682584
"52","BP","GO:0008150","biological_process",12995,1,1,35,1,1,7.69526741054252e-05
"53","BP","GO:0044238","primary metabolic process",6798,1,0.52,29,1,0.5231,0.000147102088849662
"54","BP","GO:0065008","regulation of biological quality",2829,1,0.22,18,1,0.2177,0.000353481795687522
"55","BP","GO:0016101","diterpenoid metabolic process",22,1,0,2,1,0.0017,0.0454545454545455
"56","BP","GO:0008152","metabolic process",7440,1,0.57,32,1,0.5725,0.000134408602150538
"57","BP","GO:1901615","organic hydroxy compound metabolic proce...",316,1,0.02,11,1,0.0243,0.00316455696202532
"58","BP","GO:0006807","nitrogen compound metabolic process",6480,1,0.5,28,1,0.4987,0.000154320987654321
"59","BP","GO:1901360","organic cyclic compound metabolic proces...",3922,1,0.3,24,1,0.3018,0.000254971953085161
"60","BP","GO:0006720","isoprenoid metabolic process",41,1,0,6,1,0.0032,0.024390243902439
"61","CC","GO:0005615","extracellular space",709,1,0.05,1,0.054,0.054,0.00141043723554302
"62","CC","GO:0044421","extracellular region part",868,1,0.07,2,0.066,0.066,0.00115207373271889
"63","CC","GO:0005576","extracellular region",1114,1,0.08,3,0.084,0.084,0.000897666068222621
"64","CC","GO:0032991","protein-containing complex",4204,1,0.32,4,0.319,0.319,0.000237868696479543
"65","CC","GO:0005575","cellular_component",13189,1,1,5,1,1,7.58207597240124e-05
"66","CC","GO:0000118","histone deacetylase complex",56,0,0,6,1,1,0
"67","CC","GO:0000123","histone acetyltransferase complex",80,0,0.01,7,1,1,0
"68","CC","GO:0000139","Golgi membrane",206,0,0.02,8,1,1,0
"69","CC","GO:0000151","ubiquitin ligase complex",258,0,0.02,9,1,1,0
"70","CC","GO:0000152","nuclear ubiquitin ligase complex",40,0,0,10,1,1,0
"71","CC","GO:0000178","exosome (RNase complex)",22,0,0,11,1,1,0
"72","CC","GO:0000228","nuclear chromosome",470,0,0.04,12,1,1,0
"73","CC","GO:0000242","pericentriolar material",21,0,0,13,1,1,0
"74","CC","GO:0000307","cyclin-dependent protein kinase holoenzy...",34,0,0,14,1,1,0
"75","CC","GO:0000313","organellar ribosome",89,0,0.01,15,1,1,0
"76","CC","GO:0000314","organellar small ribosomal subunit",29,0,0,16,1,1,0
"77","CC","GO:0000315","organellar large ribosomal subunit",58,0,0,17,1,1,0
"78","CC","GO:0000323","lytic vacuole",334,0,0.03,18,1,1,0
"79","CC","GO:0000407","phagophore assembly site",28,0,0,19,1,1,0
"80","CC","GO:0000428","DNA-directed RNA polymerase complex",95,0,0.01,20,1,1,0
"81","CC","GO:0000502","proteasome complex",61,0,0,21,1,1,0
"82","CC","GO:0000775","chromosome, centromeric region",152,0,0.01,22,1,1,0
"83","CC","GO:0000776","kinetochore",105,0,0.01,23,1,1,0
"84","CC","GO:0000777","condensed chromosome kinetochore",23,0,0,24,1,1,0
"85","CC","GO:0000779","condensed chromosome, centromeric region",34,0,0,25,1,1,0
"86","CC","GO:0000781","chromosome, telomeric region",95,0,0.01,26,1,1,0
"87","CC","GO:0000784","nuclear chromosome, telomeric region",69,0,0.01,27,1,1,0
"88","CC","GO:0000785","chromatin",447,0,0.03,28,1,1,0
"89","CC","GO:0000786","nucleosome",33,0,0,29,1,1,0
"90","CC","GO:0000790","nuclear chromatin",307,0,0.02,30,1,1,0
