"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"25","MF","GO:0004197","cysteine-type endopeptidase activity",73,1,0.08,29,0.0755,0.0755,0.0136986301369863
"26","MF","GO:0004252","serine-type endopeptidase activity",77,1,0.08,30,0.0795,0.0795,0.012987012987013
"27","MF","GO:0008238","exopeptidase activity",77,1,0.08,31,0.0795,0.0795,0.012987012987013
"28","MF","GO:0008083","growth factor activity",92,1,0.1,33,0.0943,0.0943,0.0108695652173913
"29","MF","GO:0016810","hydrolase activity, acting on carbon-nit...",94,1,0.1,34,0.0962,0.0962,0.0106382978723404
"30","MF","GO:0008236","serine-type peptidase activity",97,1,0.1,35,0.0992,0.0992,0.0103092783505155
"31","BP","GO:0008340","determination of adult lifespan",23,2,0.03,1,3e-04,3e-04,0.0869565217391304
"32","BP","GO:0090049","regulation of cell migration involved in...",32,2,0.04,4,0.00059,0.00059,0.0625
"33","BP","GO:1903672","positive regulation of sprouting angioge...",34,2,0.04,6,0.00066,0.00066,0.0588235294117647
"34","BP","GO:0043536","positive regulation of blood vessel endo...",49,2,0.06,17,0.00138,0.00138,0.0408163265306122
"35","BP","GO:0050771","negative regulation of axonogenesis",65,2,0.07,31,0.00241,0.00241,0.0307692307692308
"36","BP","GO:0048513","animal organ development",2587,8,2.93,43,0.00431,0.00431,0.00309238500193274
"37","BP","GO:0030048","actin filament-based movement",96,2,0.11,48,0.00518,0.00518,0.0208333333333333
"38","BP","GO:0050709","negative regulation of protein secretion",130,2,0.15,56,0.00932,0.00932,0.0153846153846154
"39","BP","GO:0040011","locomotion",1451,7,1.65,5,0.00939,0.00064,0.00482425913163336
"40","BP","GO:0051336","regulation of hydrolase activity",798,4,0.9,62,0.01087,0.01087,0.0050125313283208
"41","BP","GO:0007519","skeletal muscle tissue development",147,2,0.17,63,0.01179,0.01179,0.0136054421768707
"42","BP","GO:0060538","skeletal muscle organ development",153,2,0.17,64,0.01273,0.01273,0.0130718954248366
"43","BP","GO:0001764","neuron migration",154,2,0.17,65,0.01288,0.01288,0.012987012987013
"44","BP","GO:0032869","cellular response to insulin stimulus",160,2,0.18,67,0.01386,0.01386,0.0125
"45","BP","GO:0065008","regulation of biological quality",3173,8,3.6,69,0.01534,0.01534,0.00252127324298771
"46","BP","GO:0006814","sodium ion transport",170,2,0.19,70,0.01554,0.01554,0.0117647058823529
"47","BP","GO:0030308","negative regulation of cell growth",172,2,0.2,72,0.01589,0.01589,0.0116279069767442
"48","BP","GO:0001894","tissue homeostasis",174,2,0.2,73,0.01624,0.01624,0.0114942528735632
"49","BP","GO:0030324","lung development",176,2,0.2,74,0.0166,0.0166,0.0113636363636364
"50","BP","GO:0030323","respiratory tube development",179,2,0.2,76,0.01714,0.01714,0.0111731843575419
"51","BP","GO:0048878","chemical homeostasis",915,4,1.04,78,0.01731,0.01731,0.00437158469945355
"52","BP","GO:0008361","regulation of cell size",183,2,0.21,81,0.01787,0.01787,0.0109289617486339
"53","BP","GO:0032868","response to insulin",188,2,0.21,85,0.0188,0.0188,0.0106382978723404
"54","BP","GO:0002449","lymphocyte mediated immunity",192,2,0.22,86,0.01955,0.01955,0.0104166666666667
"55","BP","GO:0018193","peptidyl-amino acid modification",956,4,1.08,89,0.02004,0.02004,0.00418410041841004
"56","BP","GO:0043086","negative regulation of catalytic activit...",536,3,0.61,92,0.02126,0.02126,0.00559701492537313
"57","BP","GO:0060541","respiratory system development",201,2,0.23,93,0.02131,0.02131,0.00995024875621891
"58","BP","GO:0016477","cell migration",1171,6,1.33,16,0.02132,0.00131,0.00512382578992314
"59","BP","GO:0007411","axon guidance",204,2,0.23,94,0.02191,0.02191,0.00980392156862745
"60","BP","GO:0097485","neuron projection guidance",205,2,0.23,95,0.02211,0.02211,0.00975609756097561
"61","CC","GO:0030673","axolemma",21,2,0.02,1,0.00021,0.00021,0.0952380952380952
"62","CC","GO:0030426","growth cone",194,2,0.2,6,0.01722,0.01722,0.0103092783505155
"63","CC","GO:0030427","site of polarized growth",196,2,0.21,7,0.01755,0.01755,0.0102040816326531
"64","CC","GO:0043209","myelin sheath",207,2,0.22,8,0.01945,0.01945,0.00966183574879227
"65","CC","GO:0097440","apical dendrite",26,1,0.03,9,0.02697,0.02697,0.0384615384615385
"66","CC","GO:0030425","dendrite",644,3,0.68,11,0.02791,0.02791,0.0046583850931677
"67","CC","GO:0097447","dendritic tree",647,3,0.68,12,0.02825,0.02825,0.00463678516228748
"68","CC","GO:0032809","neuronal cell body membrane",29,1,0.03,14,0.03004,0.03004,0.0344827586206897
"69","CC","GO:0044298","cell body membrane",31,1,0.03,15,0.03208,0.03208,0.032258064516129
"70","CC","GO:0005790","smooth endoplasmic reticulum",34,1,0.04,16,0.03514,0.03514,0.0294117647058824
"71","CC","GO:0045121","membrane raft",307,2,0.32,17,0.04033,0.04033,0.00651465798045603
"72","CC","GO:0098857","membrane microdomain",308,2,0.32,18,0.04057,0.04057,0.00649350649350649
"73","CC","GO:0098589","membrane region",317,2,0.33,19,0.04274,0.04274,0.00630914826498423
"74","CC","GO:0032590","dendrite membrane",43,1,0.05,20,0.04424,0.04424,0.0232558139534884
"75","CC","GO:0150034","distal axon",336,2,0.35,21,0.04748,0.04748,0.00595238095238095
"76","CC","GO:0016459","myosin complex",47,1,0.05,24,0.04826,0.04826,0.0212765957446809
"77","CC","GO:0016328","lateral plasma membrane",48,1,0.05,25,0.04926,0.04926,0.0208333333333333
"78","CC","GO:0005576","extracellular region",1409,4,1.48,26,0.05384,0.05384,0.0028388928317956
"79","CC","GO:0046658","anchored component of plasma membrane",53,1,0.06,28,0.05426,0.05426,0.0188679245283019
"80","CC","GO:0014704","intercalated disc",56,1,0.06,29,0.05725,0.05725,0.0178571428571429
"81","CC","GO:0000118","histone deacetylase complex",58,1,0.06,30,0.05924,0.05924,0.0172413793103448
"82","CC","GO:0005581","collagen trimer",64,1,0.07,31,0.06517,0.06517,0.015625
"83","CC","GO:0005615","extracellular space",914,3,0.96,32,0.06717,0.06717,0.00328227571115974
"84","CC","GO:0036477","somatodendritic compartment",925,3,0.97,33,0.06914,0.06914,0.00324324324324324
"85","CC","GO:0044291","cell-cell contact zone",77,1,0.08,34,0.07791,0.07791,0.012987012987013
"86","CC","GO:0001669","acrosomal vesicle",85,1,0.09,35,0.08567,0.08567,0.0117647058823529
"87","CC","GO:0030175","filopodium",85,1,0.09,36,0.08567,0.08567,0.0117647058823529
"88","CC","GO:0035097","histone methyltransferase complex",86,1,0.09,37,0.08664,0.08664,0.0116279069767442
"89","CC","GO:0036126","sperm flagellum",86,1,0.09,38,0.08664,0.08664,0.0116279069767442
"90","CC","GO:0097729","9+2 motile cilium",92,1,0.1,39,0.09241,0.09241,0.0108695652173913
