"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"72","CC","GO:0032809","neuronal cell body membrane",30,1,0.02,12,0.0226,0.0226,0.0333333333333333
"73","CC","GO:0044298","cell body membrane",32,1,0.02,13,0.0241,0.0241,0.03125
"74","CC","GO:0005887","integral component of plasma membrane",902,3,0.69,15,0.0275,0.0275,0.00332594235033259
"75","CC","GO:0036477","somatodendritic compartment",905,3,0.69,16,0.0278,0.0278,0.00331491712707182
"76","CC","GO:0032590","dendrite membrane",42,1,0.03,19,0.0316,0.0316,0.0238095238095238
"77","CC","GO:0098552","side of membrane",378,2,0.29,20,0.0322,0.0322,0.00529100529100529
"78","CC","GO:0045178","basal part of cell",48,1,0.04,21,0.036,0.036,0.0208333333333333
"79","CC","GO:0046658","anchored component of plasma membrane",51,1,0.04,22,0.0382,0.0382,0.0196078431372549
"80","CC","GO:0070062","extracellular exosome",55,1,0.04,23,0.0412,0.0412,0.0181818181818182
"81","CC","GO:1903561","extracellular vesicle",62,1,0.05,25,0.0463,0.0463,0.0161290322580645
"82","CC","GO:0032589","neuron projection membrane",63,1,0.05,26,0.047,0.047,0.0158730158730159
"83","CC","GO:0043198","dendritic shaft",65,1,0.05,27,0.0485,0.0485,0.0153846153846154
"84","CC","GO:0043230","extracellular organelle",66,1,0.05,28,0.0492,0.0492,0.0151515151515152
"85","CC","GO:0016605","PML body",67,1,0.05,29,0.0499,0.0499,0.0149253731343284
"86","CC","GO:0017053","transcriptional repressor complex",71,1,0.05,30,0.0528,0.0528,0.0140845070422535
"87","CC","GO:0044304","main axon",77,1,0.06,31,0.0572,0.0572,0.012987012987013
"88","CC","GO:0072686","mitotic spindle",91,1,0.07,32,0.0673,0.0673,0.010989010989011
"89","CC","GO:0043005","neuron projection",1286,3,0.98,33,0.0678,0.0678,0.00233281493001555
"90","CC","GO:0005576","extracellular region",1288,3,0.98,34,0.0681,0.0681,0.00232919254658385
