"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"74","CC","GO:0044463","cell projection part",1366,2,0.54,17,0.0943,0.0943,0.00146412884333821
"75","CC","GO:0044445","cytosolic part",251,1,0.1,18,0.0948,0.0948,0.00398406374501992
"76","CC","GO:0030141","secretory granule",261,1,0.1,19,0.0984,0.0984,0.00383141762452107
"77","CC","GO:0031253","cell projection membrane",264,1,0.1,20,0.0995,0.0995,0.00378787878787879
"78","CC","GO:0062023","collagen-containing extracellular matrix",273,1,0.11,22,0.1027,0.1027,0.00366300366300366
"79","CC","GO:0009897","external side of plasma membrane",282,1,0.11,23,0.106,0.106,0.00354609929078014
"80","CC","GO:0045121","membrane raft",312,1,0.12,25,0.1167,0.1167,0.00320512820512821
"81","CC","GO:0098857","membrane microdomain",312,1,0.12,26,0.1167,0.1167,0.00320512820512821
"82","CC","GO:0098589","membrane region",320,1,0.13,27,0.1195,0.1195,0.003125
"83","CC","GO:0031012","extracellular matrix",350,1,0.14,28,0.1301,0.1301,0.00285714285714286
"84","CC","GO:0098552","side of membrane",439,1,0.17,29,0.1608,0.1608,0.00227790432801822
"85","CC","GO:0099503","secretory vesicle",449,1,0.18,30,0.1642,0.1642,0.0022271714922049
"86","CC","GO:0120025","plasma membrane bounded cell projection",1947,2,0.77,32,0.1724,0.1724,0.00102722136620442
"87","CC","GO:0042995","cell projection",2125,2,0.84,33,0.1988,0.1988,0.000941176470588235
"88","CC","GO:0043025","neuronal cell body",644,1,0.25,34,0.2281,0.2281,0.0015527950310559
"89","CC","GO:0030424","axon",646,1,0.25,35,0.2288,0.2288,0.00154798761609907
"90","CC","GO:0030425","dendrite",647,1,0.25,36,0.2291,0.2291,0.00154559505409583
