"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"63","CC","GO:0098978","glutamatergic synapse",493,12,2.81,8,2.3e-05,2.3e-05,0.0243407707910751
"64","CC","GO:0030425","dendrite",663,13,3.78,15,9.4e-05,9.4e-05,0.0196078431372549
"65","CC","GO:0030424","axon",651,13,3.71,11,0.00076,7.8e-05,0.0199692780337942
"66","CC","GO:0043025","neuronal cell body",658,11,3.75,29,0.00127,0.00127,0.0167173252279635
"67","CC","GO:0009986","cell surface",720,11,4.1,38,0.00257,0.00257,0.0152777777777778
"68","CC","GO:0098982","GABA-ergic synapse",101,4,0.58,39,0.00264,0.00264,0.0396039603960396
"69","CC","GO:0005913","cell-cell adherens junction",101,4,0.58,40,0.00264,0.00264,0.0396039603960396
"70","CC","GO:0043235","receptor complex",353,7,2.01,43,0.00402,0.00402,0.0198300283286119
"71","CC","GO:0045211","postsynaptic membrane",348,9,1.98,17,0.00444,0.00016,0.0258620689655172
"72","CC","GO:0098889","intrinsic component of presynaptic membr...",118,4,0.67,46,0.00462,0.00462,0.0338983050847458
"73","CC","GO:0030673","axolemma",20,2,0.11,47,0.00571,0.00571,0.1
"74","CC","GO:0099061","integral component of postsynaptic densi...",70,3,0.4,49,0.00744,0.00744,0.0428571428571429
"75","CC","GO:0031225","anchored component of membrane",137,4,0.78,50,0.00779,0.00779,0.0291970802919708
"76","CC","GO:0098797","plasma membrane protein complex",467,11,2.66,10,0.01072,6.8e-05,0.0235546038543897
"77","CC","GO:0030054","cell junction",1027,15,5.85,24,0.01221,0.00066,0.0146056475170399
"78","CC","GO:0032281","AMPA glutamate receptor complex",30,2,0.17,58,0.01259,0.01259,0.0666666666666667
"79","CC","GO:0099055","integral component of postsynaptic membr...",160,6,0.91,18,0.01362,3e-04,0.0375
"80","CC","GO:0031594","neuromuscular junction",88,3,0.5,59,0.01386,0.01386,0.0340909090909091
"81","CC","GO:0098936","intrinsic component of postsynaptic memb...",169,6,0.96,21,0.01755,0.00041,0.0355029585798817
"82","CC","GO:0034702","ion channel complex",268,5,1.53,62,0.01852,0.01852,0.0186567164179104
"83","CC","GO:0098858","actin-based cell projection",182,4,1.04,64,0.02024,0.02024,0.021978021978022
"84","CC","GO:1902495","transmembrane transporter complex",279,5,1.59,66,0.02161,0.02161,0.017921146953405
"85","CC","GO:0099056","integral component of presynaptic membra...",106,3,0.6,68,0.02265,0.02265,0.0283018867924528
"86","CC","GO:0033267","axon part",416,8,2.37,36,0.02336,0.00256,0.0192307692307692
"87","CC","GO:1990351","transporter complex",286,5,1.63,69,0.02374,0.02374,0.0174825174825175
"88","CC","GO:0032589","neuron projection membrane",64,4,0.36,23,0.02503,0.00048,0.0625
"89","CC","GO:0043005","neuron projection",1363,23,7.76,4,0.02597,1.6e-06,0.0168745414526779
"90","CC","GO:0032590","dendrite membrane",44,2,0.25,70,0.02601,0.02601,0.0454545454545455
