"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"79","CC","GO:0005911","cell-cell junction",417,1,0.13,25,0.1203,0.1203,0.00239808153477218
"80","CC","GO:0098552","side of membrane",476,1,0.14,27,0.1363,0.1363,0.00210084033613445
"81","CC","GO:0030425","dendrite",669,1,0.2,30,0.1872,0.1872,0.00149476831091181
"82","CC","GO:0097447","dendritic tree",672,1,0.2,31,0.1879,0.1879,0.00148809523809524
"83","CC","GO:0009986","cell surface",743,1,0.23,32,0.206,0.206,0.00134589502018843
"84","CC","GO:0012505","endomembrane system",3352,2,1.02,35,0.2697,0.2697,0.000596658711217184
"85","CC","GO:0098805","whole membrane",1009,1,0.31,36,0.2709,0.2709,0.000991080277502478
"86","CC","GO:0030054","cell junction",1025,1,0.31,37,0.2747,0.2747,0.000975609756097561
"87","CC","GO:0031226","intrinsic component of plasma membrane",1207,1,0.37,39,0.3164,0.3164,0.000828500414250207
"88","CC","GO:0005794","Golgi apparatus",1270,1,0.39,40,0.3304,0.3304,0.00078740157480315
"89","CC","GO:0031224","intrinsic component of membrane",4154,2,1.26,44,0.3715,0.3715,0.000481463649494463
"90","CC","GO:0005783","endoplasmic reticulum",1482,1,0.45,45,0.3758,0.3758,0.000674763832658569
