"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"30","MF","GO:0042803","protein homodimerization activity",791,1,0.21,41,0.1969,0.1969,0.00126422250316056
"31","BP","GO:0043113","receptor clustering",62,2,0.02,1,1e-04,1e-04,0.032258064516129
"32","BP","GO:0010977","negative regulation of neuron projection...",163,2,0.04,3,7e-04,7e-04,0.0122699386503067
"33","BP","GO:0050770","regulation of axonogenesis",184,2,0.05,7,0.00089,0.00089,0.0108695652173913
"34","BP","GO:0071900","regulation of protein serine/threonine k...",379,2,0.1,24,0.00374,0.00374,0.00527704485488127
"35","BP","GO:0010894","negative regulation of steroid biosynthe...",20,1,0.01,33,0.00536,0.00536,0.05
"36","BP","GO:0051043","regulation of membrane protein ectodomai...",20,1,0.01,34,0.00536,0.00536,0.05
"37","BP","GO:0097062","dendritic spine maintenance",20,1,0.01,35,0.00536,0.00536,0.05
"38","BP","GO:0032462","regulation of protein homooligomerizatio...",21,1,0.01,37,0.00562,0.00562,0.0476190476190476
"39","BP","GO:1901626","regulation of postsynaptic membrane orga...",21,1,0.01,38,0.00562,0.00562,0.0476190476190476
"40","BP","GO:0050858","negative regulation of antigen receptor-...",21,1,0.01,39,0.00562,0.00562,0.0476190476190476
"41","BP","GO:0002693","positive regulation of cellular extravas...",22,1,0.01,41,0.00589,0.00589,0.0454545454545455
"42","BP","GO:0010874","regulation of cholesterol efflux",22,1,0.01,42,0.00589,0.00589,0.0454545454545455
"43","BP","GO:0032770","positive regulation of monooxygenase act...",22,1,0.01,43,0.00589,0.00589,0.0454545454545455
"44","BP","GO:0019068","virion assembly",22,1,0.01,44,0.00589,0.00589,0.0454545454545455
"45","BP","GO:1905809","negative regulation of synapse organizat...",22,1,0.01,45,0.00589,0.00589,0.0454545454545455
"46","BP","GO:0008340","determination of adult lifespan",23,1,0.01,48,0.00616,0.00616,0.0434782608695652
"47","BP","GO:0007263","nitric oxide mediated signal transductio...",23,1,0.01,49,0.00616,0.00616,0.0434782608695652
"48","BP","GO:0032801","receptor catabolic process",23,1,0.01,50,0.00616,0.00616,0.0434782608695652
"49","BP","GO:0032376","positive regulation of cholesterol trans...",23,1,0.01,51,0.00616,0.00616,0.0434782608695652
"50","BP","GO:0055094","response to lipoprotein particle",24,1,0.01,54,0.00643,0.00643,0.0416666666666667
"51","BP","GO:0044788","modulation by host of viral process",24,1,0.01,55,0.00643,0.00643,0.0416666666666667
"52","BP","GO:0090181","regulation of cholesterol metabolic proc...",24,1,0.01,56,0.00643,0.00643,0.0416666666666667
"53","BP","GO:1902003","regulation of amyloid-beta formation",24,1,0.01,57,0.00643,0.00643,0.0416666666666667
"54","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0.01,61,0.00669,0.00669,0.04
"55","BP","GO:0070328","triglyceride homeostasis",25,1,0.01,62,0.00669,0.00669,0.04
"56","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0.01,63,0.00669,0.00669,0.04
"57","BP","GO:0002021","response to dietary excess",25,1,0.01,64,0.00669,0.00669,0.04
"58","BP","GO:0048514","blood vessel morphogenesis",518,2,0.14,67,0.0069,0.0069,0.00386100386100386
"59","BP","GO:0045940","positive regulation of steroid metabolic...",26,1,0.01,68,0.00696,0.00696,0.0384615384615385
"60","BP","GO:0071402","cellular response to lipoprotein particl...",26,1,0.01,69,0.00696,0.00696,0.0384615384615385
"61","CC","GO:0009897","external side of plasma membrane",287,2,0.08,1,0.0021,0.0021,0.00696864111498258
"62","CC","GO:0030673","axolemma",21,1,0.01,3,0.0055,0.0055,0.0476190476190476
"63","CC","GO:0034358","plasma lipoprotein particle",26,1,0.01,4,0.0068,0.0068,0.0384615384615385
"64","CC","GO:0032809","neuronal cell body membrane",32,1,0.01,7,0.0084,0.0084,0.03125
"65","CC","GO:0030425","dendrite",643,2,0.17,10,0.0102,0.0102,0.0031104199066874
"66","CC","GO:0097447","dendritic tree",646,2,0.17,11,0.0103,0.0103,0.00309597523219814
"67","CC","GO:0032590","dendrite membrane",43,1,0.01,12,0.0113,0.0113,0.0232558139534884
"68","CC","GO:0046658","anchored component of plasma membrane",50,1,0.01,15,0.0131,0.0131,0.02
"69","CC","GO:0031225","anchored component of membrane",123,1,0.03,21,0.0321,0.0321,0.00813008130081301
"70","CC","GO:0019897","extrinsic component of plasma membrane",153,1,0.04,23,0.0398,0.0398,0.0065359477124183
"71","CC","GO:0005783","endoplasmic reticulum",1420,2,0.38,28,0.0464,0.0464,0.00140845070422535
"72","CC","GO:0005770","late endosome",184,1,0.05,29,0.0477,0.0477,0.00543478260869565
"73","CC","GO:0030426","growth cone",192,1,0.05,30,0.0498,0.0498,0.00520833333333333
"74","CC","GO:0030427","site of polarized growth",193,1,0.05,31,0.05,0.05,0.00518134715025907
"75","CC","GO:0043209","myelin sheath",203,1,0.05,32,0.0525,0.0525,0.00492610837438424
"76","CC","GO:0016324","apical plasma membrane",229,1,0.06,33,0.0591,0.0591,0.00436681222707424
"77","CC","GO:0005769","early endosome",242,1,0.06,34,0.0624,0.0624,0.00413223140495868
"78","CC","GO:0044445","cytosolic part",251,1,0.07,35,0.0647,0.0647,0.00398406374501992
"79","CC","GO:0019898","extrinsic component of membrane",270,1,0.07,38,0.0694,0.0694,0.0037037037037037
"80","CC","GO:0045121","membrane raft",312,1,0.08,39,0.0799,0.0799,0.00320512820512821
"81","CC","GO:0098857","membrane microdomain",313,1,0.08,40,0.0801,0.0801,0.00319488817891374
"82","CC","GO:0045177","apical part of cell",315,1,0.08,41,0.0806,0.0806,0.00317460317460317
"83","CC","GO:0098589","membrane region",322,1,0.09,43,0.0824,0.0824,0.0031055900621118
"84","CC","GO:0150034","distal axon",334,1,0.09,44,0.0853,0.0853,0.0029940119760479
"85","CC","GO:0031012","extracellular matrix",343,1,0.09,45,0.0876,0.0876,0.00291545189504373
"86","CC","GO:0005764","lysosome",373,1,0.1,48,0.0949,0.0949,0.00268096514745308
"87","CC","GO:0000323","lytic vacuole",374,1,0.1,49,0.0952,0.0952,0.00267379679144385
"88","CC","GO:0005635","nuclear envelope",379,1,0.1,51,0.0964,0.0964,0.00263852242744063
"89","CC","GO:0005874","microtubule",384,1,0.1,52,0.0976,0.0976,0.00260416666666667
"90","CC","GO:0005773","vacuole",452,1,0.12,54,0.1141,0.1141,0.00221238938053097
