"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"79","CC","GO:0044298","cell body membrane",32,1,0.03,35,0.02771,0.02771,0.03125
"80","CC","GO:0048787","presynaptic active zone membrane",42,1,0.04,40,0.03622,0.03622,0.0238095238095238
"81","CC","GO:0045211","postsynaptic membrane",349,2,0.31,41,0.03646,0.03646,0.00573065902578797
"82","CC","GO:0031224","intrinsic component of membrane",3986,7,3.5,43,0.03795,0.03795,0.00175614651279478
"83","CC","GO:0014069","postsynaptic density",374,2,0.33,44,0.04136,0.04136,0.0053475935828877
"84","CC","GO:0032279","asymmetric synapse",377,2,0.33,45,0.04197,0.04197,0.00530503978779841
"85","CC","GO:0099738","cell cortex region",49,1,0.04,47,0.04214,0.04214,0.0204081632653061
"86","CC","GO:0045202","synapse",1289,6,1.13,2,0.04473,0.00047,0.00465477114041893
"87","CC","GO:0031985","Golgi cisterna",53,1,0.05,48,0.04551,0.04551,0.0188679245283019
"88","CC","GO:0098984","neuron to neuron synapse",401,2,0.35,49,0.04692,0.04692,0.00498753117206983
"89","CC","GO:0046658","anchored component of plasma membrane",55,1,0.05,50,0.04718,0.04718,0.0181818181818182
"90","CC","GO:0099572","postsynaptic specialization",409,2,0.36,51,0.04862,0.04862,0.00488997555012225
