"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"66","CC","GO:0046658","anchored component of plasma membrane",54,1,0.01,18,0.0098,0.00981,0.0185185185185185
"67","CC","GO:0005783","endoplasmic reticulum",1488,2,0.27,22,0.023,0.02301,0.00134408602150538
"68","CC","GO:0030426","growth cone",197,1,0.04,24,0.0355,0.03547,0.0050761421319797
"69","CC","GO:0030427","site of polarized growth",199,1,0.04,25,0.0358,0.03582,0.0050251256281407
"70","CC","GO:0043209","myelin sheath",205,1,0.04,26,0.0369,0.03689,0.0048780487804878
"71","CC","GO:0016324","apical plasma membrane",266,1,0.05,27,0.0477,0.04769,0.0037593984962406
"72","CC","GO:0009897","external side of plasma membrane",308,1,0.06,29,0.0551,0.05508,0.00324675324675325
"73","CC","GO:0045121","membrane raft",329,1,0.06,30,0.0588,0.05876,0.00303951367781155
"74","CC","GO:0098857","membrane microdomain",330,1,0.06,31,0.0589,0.05893,0.00303030303030303
"75","CC","GO:0098589","membrane region",339,1,0.06,32,0.0605,0.06051,0.00294985250737463
"76","CC","GO:0150034","distal axon",347,1,0.06,33,0.0619,0.06191,0.00288184438040346
"77","CC","GO:0014069","postsynaptic density",376,1,0.07,34,0.067,0.06696,0.00265957446808511
"78","CC","GO:0032279","asymmetric synapse",379,1,0.07,35,0.0675,0.06748,0.00263852242744063
"79","CC","GO:0098984","neuron to neuron synapse",403,1,0.07,36,0.0717,0.07165,0.00248138957816377
"80","CC","GO:0099572","postsynaptic specialization",412,1,0.08,37,0.0732,0.07321,0.00242718446601942
"81","CC","GO:0005911","cell-cell junction",416,1,0.08,38,0.0739,0.0739,0.00240384615384615
"82","CC","GO:0043005","neuron projection",1383,3,0.25,5,0.0806,0.00059,0.00216919739696312
"83","CC","GO:0098552","side of membrane",473,1,0.09,39,0.0837,0.08374,0.00211416490486258
"84","CC","GO:0097458","neuron part",1797,3,0.33,7,0.1048,0.0013,0.00166944908180301
"85","CC","GO:0012505","endomembrane system",3326,2,0.61,40,0.1059,0.10591,0.000601322910402886
"86","CC","GO:0120025","plasma membrane bounded cell projection",2044,3,0.37,10,0.1209,0.00191,0.00146771037181996
"87","CC","GO:0098794","postsynapse",695,1,0.13,44,0.1214,0.12137,0.00143884892086331
"88","CC","GO:0042995","cell projection",2221,3,0.4,12,0.1317,0.00245,0.00135074290859973
"89","CC","GO:0098805","whole membrane",992,1,0.18,50,0.1701,0.17009,0.00100806451612903
"90","CC","GO:0044456","synapse part",1022,1,0.19,51,0.1749,0.1749,0.000978473581213307
