"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"22","MF","GO:0005515","protein binding",7755,1,0.47,20,1,0.4705,0.000128949065119278
"23","MF","GO:0000030","mannosyltransferase activity",25,0,0,23,1,1,0
"24","MF","GO:0000049","tRNA binding",54,0,0,24,1,1,0
"25","MF","GO:0000062","fatty-acyl-CoA binding",25,0,0,25,1,1,0
"26","MF","GO:0000149","SNARE binding",114,0,0.01,26,1,1,0
"27","MF","GO:0000166","nucleotide binding",1889,0,0.11,27,1,1,0
"28","MF","GO:0000175","3'-5'-exoribonuclease activity",28,0,0,28,1,1,0
"29","MF","GO:0000217","DNA secondary structure binding",23,0,0,29,1,1,0
"30","MF","GO:0000287","magnesium ion binding",179,0,0.01,30,1,1,0
"31","BP","GO:0002693","positive regulation of cellular extravas...",20,1,0,1,0.0012,0.0012,0.05
"32","BP","GO:0050858","negative regulation of antigen receptor-...",21,1,0,2,0.0013,0.0013,0.0476190476190476
"33","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",21,1,0,3,0.0013,0.0013,0.0476190476190476
"34","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0,4,0.0015,0.0015,0.04
"35","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,5,0.0015,0.0015,0.04
"36","BP","GO:0051281","positive regulation of release of seques...",33,1,0,9,0.002,0.002,0.0303030303030303
"37","BP","GO:0042462","eye photoreceptor cell development",34,1,0,10,0.0021,0.0021,0.0294117647058824
"38","BP","GO:0070570","regulation of neuron projection regenera...",36,1,0,11,0.0022,0.0022,0.0277777777777778
"39","BP","GO:0050856","regulation of T cell receptor signaling ...",36,1,0,12,0.0022,0.0022,0.0277777777777778
"40","BP","GO:0034113","heterotypic cell-cell adhesion",42,1,0,13,0.0025,0.0025,0.0238095238095238
"41","BP","GO:0043113","receptor clustering",63,1,0,26,0.0038,0.0038,0.0158730158730159
"42","BP","GO:0050771","negative regulation of axonogenesis",66,1,0,28,0.004,0.004,0.0151515151515152
"43","BP","GO:0007229","integrin-mediated signaling pathway",84,1,0.01,36,0.0051,0.0051,0.0119047619047619
"44","BP","GO:0050870","positive regulation of T cell activation",159,1,0.01,62,0.0096,0.0096,0.00628930817610063
"45","BP","GO:0043547","positive regulation of GTPase activity",187,1,0.01,70,0.0113,0.0113,0.0053475935828877
"46","BP","GO:0046777","protein autophosphorylation",229,1,0.01,81,0.0139,0.0139,0.00436681222707424
"47","BP","GO:0030336","negative regulation of cell migration",240,1,0.01,85,0.0145,0.0145,0.00416666666666667
"48","BP","GO:2000146","negative regulation of cell motility",251,1,0.02,89,0.0152,0.0152,0.00398406374501992
"49","BP","GO:0043087","regulation of GTPase activity",264,1,0.02,94,0.016,0.016,0.00378787878787879
"50","BP","GO:0051271","negative regulation of cellular componen...",284,1,0.02,103,0.0172,0.0172,0.00352112676056338
"51","BP","GO:0040013","negative regulation of locomotion",298,1,0.02,106,0.018,0.018,0.00335570469798658
"52","BP","GO:0071900","regulation of protein serine/threonine k...",391,1,0.02,124,0.0237,0.0237,0.00255754475703325
"53","BP","GO:0051345","positive regulation of hydrolase activit...",447,1,0.03,136,0.027,0.027,0.00223713646532438
"54","BP","GO:0001525","angiogenesis",449,1,0.03,137,0.0272,0.0272,0.0022271714922049
"55","BP","GO:0048514","blood vessel morphogenesis",545,1,0.03,155,0.033,0.033,0.0018348623853211
"56","BP","GO:0001568","blood vessel development",627,1,0.04,171,0.0379,0.0379,0.00159489633173844
"57","BP","GO:0001944","vasculature development",657,1,0.04,177,0.0397,0.0397,0.0015220700152207
"58","BP","GO:0072358","cardiovascular system development",669,1,0.04,180,0.0405,0.0405,0.00149476831091181
"59","BP","GO:0035239","tube morphogenesis",792,1,0.05,196,0.0479,0.0479,0.00126262626262626
"60","BP","GO:0051336","regulation of hydrolase activity",837,1,0.05,200,0.0506,0.0506,0.001194743130227
"61","CC","GO:0030673","axolemma",20,1,0,1,0.0012,0.0012,0.05
"62","CC","GO:0032809","neuronal cell body membrane",31,1,0,2,0.0018,0.0018,0.032258064516129
"63","CC","GO:0032590","dendrite membrane",44,1,0,4,0.0026,0.0026,0.0227272727272727
"64","CC","GO:0046658","anchored component of plasma membrane",57,1,0,5,0.0034,0.0034,0.0175438596491228
"65","CC","GO:0030426","growth cone",196,1,0.01,10,0.0117,0.0117,0.00510204081632653
"66","CC","GO:0030427","site of polarized growth",198,1,0.01,11,0.0118,0.0118,0.00505050505050505
"67","CC","GO:0043209","myelin sheath",209,1,0.01,12,0.0124,0.0124,0.00478468899521531
"68","CC","GO:0016324","apical plasma membrane",272,1,0.02,13,0.0162,0.0162,0.00367647058823529
"69","CC","GO:0009897","external side of plasma membrane",315,1,0.02,15,0.0187,0.0187,0.00317460317460317
"70","CC","GO:0045121","membrane raft",335,1,0.02,16,0.0199,0.0199,0.00298507462686567
"71","CC","GO:0098857","membrane microdomain",336,1,0.02,17,0.02,0.02,0.00297619047619048
"72","CC","GO:0098589","membrane region",346,1,0.02,18,0.0206,0.0206,0.00289017341040462
"73","CC","GO:0150034","distal axon",353,1,0.02,19,0.021,0.021,0.0028328611898017
"74","CC","GO:0045177","apical part of cell",360,1,0.02,20,0.0214,0.0214,0.00277777777777778
"75","CC","GO:0098552","side of membrane",484,1,0.03,23,0.0288,0.0288,0.00206611570247934
"76","CC","GO:0009986","cell surface",761,1,0.05,29,0.0453,0.0453,0.00131406044678055
"77","CC","GO:0098805","whole membrane",1008,1,0.06,31,0.06,0.06,0.000992063492063492
"78","CC","GO:0005783","endoplasmic reticulum",1506,1,0.09,37,0.0896,0.0896,0.000664010624169987
"79","CC","GO:0005829","cytosol",2983,1,0.18,42,0.1775,0.1775,0.000335232986925914
"80","CC","GO:0012505","endomembrane system",3374,1,0.2,43,0.2007,0.2007,0.0002963841138115
"81","CC","GO:0044444","cytoplasmic part",7478,1,0.44,49,0.4449,0.4449,0.000133725595078898
"82","CC","GO:0043231","intracellular membrane-bounded organelle",9069,1,0.54,50,0.5395,0.5395,0.000110265740434447
"83","CC","GO:0005737","cytoplasm",9646,1,0.57,51,0.5739,0.5739,0.00010366991499067
"84","CC","GO:0043227","membrane-bounded organelle",9652,1,0.57,52,0.5742,0.5742,0.000103605470368835
"85","CC","GO:0043229","intracellular organelle",10492,1,0.62,53,0.6242,0.6242,9.53107129241327e-05
"86","CC","GO:0043226","organelle",10753,1,0.64,54,0.6397,0.6397,9.29973030782107e-05
"87","CC","GO:0005622","intracellular",11891,1,0.71,55,0.7074,0.7074,8.40972163821378e-05
"88","CC","GO:0044424","intracellular part",11891,1,0.71,56,0.7074,0.7074,8.40972163821378e-05
"89","CC","GO:0005623","cell",13422,1,0.8,58,1,0.7985,7.45045447772314e-05
"90","CC","GO:0030424","axon",669,1,0.04,24,1,0.0398,0.00149476831091181
