"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"48","BP","GO:0002460","adaptive immune response based on somati...",182,2,0.14,83,0.0084,0.0084,0.010989010989011
"49","BP","GO:0009967","positive regulation of signal transducti...",1135,4,0.88,85,0.00863,0.00863,0.00352422907488987
"50","BP","GO:0010948","negative regulation of cell cycle proces...",186,2,0.14,87,0.00876,0.00876,0.010752688172043
"51","BP","GO:0007267","cell-cell signaling",1150,4,0.9,88,0.00904,0.00904,0.00347826086956522
"52","BP","GO:0030336","negative regulation of cell migration",210,2,0.16,94,0.01107,0.01107,0.00952380952380952
"53","BP","GO:0006470","protein dephosphorylation",212,2,0.17,95,0.01127,0.01127,0.00943396226415094
"54","BP","GO:0051054","positive regulation of DNA metabolic pro...",215,2,0.17,96,0.01158,0.01158,0.00930232558139535
"55","BP","GO:0040007","growth",864,5,0.67,4,0.01162,0.00029,0.00578703703703704
"56","BP","GO:0019221","cytokine-mediated signaling pathway",216,2,0.17,98,0.01168,0.01168,0.00925925925925926
"57","BP","GO:2000146","negative regulation of cell motility",219,2,0.17,99,0.01199,0.01199,0.0091324200913242
"58","BP","GO:0031330","negative regulation of cellular cataboli...",223,2,0.17,101,0.01241,0.01241,0.00896860986547085
"59","BP","GO:0060560","developmental growth involved in morphog...",236,2,0.18,104,0.01383,0.01383,0.00847457627118644
"60","BP","GO:0007166","cell surface receptor signaling pathway",1770,7,1.38,2,0.01399,1e-04,0.00395480225988701
"61","CC","GO:0030425","dendrite",629,5,0.48,1,5.9e-05,5.9e-05,0.00794912559618442
"62","CC","GO:0005576","extracellular region",1285,5,0.98,6,0.0017,0.00166,0.00389105058365759
"63","CC","GO:0030426","growth cone",194,2,0.15,11,0.0092,0.00923,0.0103092783505155
"64","CC","GO:0043025","neuronal cell body",614,3,0.47,13,0.0099,0.00994,0.00488599348534202
"65","CC","GO:0016324","apical plasma membrane",219,2,0.17,14,0.0116,0.01164,0.0091324200913242
"66","CC","GO:0031253","cell projection membrane",252,2,0.19,17,0.0152,0.01521,0.00793650793650794
"67","CC","GO:0101031","chaperone complex",20,1,0.02,18,0.0152,0.01523,0.05
"68","CC","GO:0030673","axolemma",21,1,0.02,19,0.016,0.01598,0.0476190476190476
"69","CC","GO:0099243","extrinsic component of synaptic membrane",23,1,0.02,20,0.0175,0.01749,0.0434782608695652
"70","CC","GO:0045177","apical part of cell",298,2,0.23,21,0.0209,0.02088,0.00671140939597315
"71","CC","GO:0005667","transcription factor complex",308,2,0.24,22,0.0222,0.02221,0.00649350649350649
"72","CC","GO:0005615","extracellular space",832,3,0.64,23,0.0226,0.02256,0.00360576923076923
"73","CC","GO:0032809","neuronal cell body membrane",30,1,0.02,24,0.0228,0.02276,0.0333333333333333
"74","CC","GO:0044298","cell body membrane",32,1,0.02,25,0.0243,0.02426,0.03125
"75","CC","GO:0008180","COP9 signalosome",34,1,0.03,27,0.0258,0.02576,0.0294117647058824
"76","CC","GO:0005886","plasma membrane",3404,6,2.61,28,0.0267,0.02672,0.00176263219741481
"77","CC","GO:0030424","axon",623,4,0.48,5,0.0286,0.00091,0.00642054574638844
"78","CC","GO:0071944","cell periphery",3518,6,2.7,29,0.0312,0.03123,0.00170551449687322
"79","CC","GO:0032590","dendrite membrane",42,1,0.03,30,0.0317,0.03173,0.0238095238095238
"80","CC","GO:0044295","axonal growth cone",44,1,0.03,31,0.0332,0.03322,0.0227272727272727
"81","CC","GO:0098590","plasma membrane region",972,3,0.74,32,0.0339,0.0339,0.00308641975308642
"82","CC","GO:0044421","extracellular region part",1011,3,0.77,34,0.0375,0.03751,0.0029673590504451
"83","CC","GO:0046658","anchored component of plasma membrane",52,1,0.04,35,0.0392,0.03915,0.0192307692307692
"84","CC","GO:0031526","brush border membrane",52,1,0.04,36,0.0392,0.03915,0.0192307692307692
"85","CC","GO:0005829","cytosol",2795,5,2.14,37,0.0454,0.04541,0.00178890876565295
"86","CC","GO:0043198","dendritic shaft",63,1,0.05,38,0.0473,0.04725,0.0158730158730159
"87","CC","GO:0032589","neuron projection membrane",63,1,0.05,39,0.0473,0.04725,0.0158730158730159
"88","CC","GO:0016234","inclusion body",66,1,0.05,40,0.0495,0.04945,0.0151515151515152
"89","CC","GO:0098978","glutamatergic synapse",479,2,0.37,41,0.0501,0.05008,0.00417536534446764
"90","CC","GO:0044304","main axon",80,1,0.06,42,0.0597,0.05965,0.0125
