"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"66","CC","GO:0030427","site of polarized growth",195,1,0.01,11,0.0125,0.0125,0.00512820512820513
"67","CC","GO:0043209","myelin sheath",202,1,0.01,12,0.013,0.013,0.00495049504950495
"68","CC","GO:0016324","apical plasma membrane",249,1,0.02,13,0.016,0.016,0.00401606425702811
"69","CC","GO:0009897","external side of plasma membrane",272,1,0.02,15,0.0174,0.0174,0.00367647058823529
"70","CC","GO:0045121","membrane raft",318,1,0.02,16,0.0204,0.0204,0.00314465408805031
"71","CC","GO:0098857","membrane microdomain",319,1,0.02,17,0.0205,0.0205,0.00313479623824451
"72","CC","GO:0098589","membrane region",328,1,0.02,18,0.021,0.021,0.00304878048780488
"73","CC","GO:0045177","apical part of cell",330,1,0.02,19,0.0212,0.0212,0.00303030303030303
"74","CC","GO:0150034","distal axon",338,1,0.02,20,0.0217,0.0217,0.0029585798816568
"75","CC","GO:0098552","side of membrane",427,1,0.03,23,0.0274,0.0274,0.00234192037470726
"76","CC","GO:0009986","cell surface",677,1,0.04,28,0.0434,0.0434,0.00147710487444609
"77","CC","GO:0098805","whole membrane",975,1,0.06,31,0.0625,0.0625,0.00102564102564103
"78","CC","GO:0005783","endoplasmic reticulum",1441,1,0.09,37,0.0924,0.0924,0.000693962526023595
"79","CC","GO:0005829","cytosol",2888,1,0.19,42,0.1852,0.1852,0.000346260387811634
"80","CC","GO:0012505","endomembrane system",3234,1,0.21,43,0.2074,0.2074,0.000309214594928881
"81","CC","GO:0044444","cytoplasmic part",7156,1,0.46,49,0.4588,0.4588,0.000139742873113471
"82","CC","GO:0043231","intracellular membrane-bounded organelle",8699,1,0.56,50,0.5578,0.5578,0.000114955742039315
"83","CC","GO:0005737","cytoplasm",9198,1,0.59,51,0.5898,0.5898,0.000108719286801479
"84","CC","GO:0043227","membrane-bounded organelle",9235,1,0.59,52,0.5921,0.5921,0.000108283703302653
"85","CC","GO:0043229","intracellular organelle",10034,1,0.64,53,0.6434,0.6434,9.96611520829181e-05
"86","CC","GO:0043226","organelle",10274,1,0.66,54,0.6588,0.6588,9.73330737784699e-05
"87","CC","GO:0005622","intracellular",11315,1,0.73,55,0.7255,0.7255,8.83782589482987e-05
"88","CC","GO:0044424","intracellular part",11315,1,0.73,56,0.7255,0.7255,8.83782589482987e-05
"89","CC","GO:0005623","cell",12640,1,0.81,58,1,0.8105,7.91139240506329e-05
"90","CC","GO:0030424","axon",645,1,0.04,25,1,0.0414,0.00155038759689922
