"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"56","BP","GO:0031102","neuron projection regeneration",57,2,0.13,105,0.00766,0.00766,0.0350877192982456
"57","BP","GO:0045785","positive regulation of cell adhesion",355,4,0.82,109,0.0088,0.0088,0.0112676056338028
"58","BP","GO:0034329","cell junction assembly",192,3,0.44,113,0.00977,0.00977,0.015625
"59","BP","GO:0051279","regulation of release of sequestered cal...",66,2,0.15,115,0.01016,0.01016,0.0303030303030303
"60","BP","GO:1902533","positive regulation of intracellular sig...",822,6,1.9,116,0.01064,0.01064,0.0072992700729927
"61","CC","GO:0097386","glial cell projection",27,3,0.06,3,3.3e-05,3.3e-05,0.111111111111111
"62","CC","GO:0005886","plasma membrane",3781,21,8.84,1,0.00056,1.8e-05,0.00555408622057657
"63","CC","GO:0030425","dendrite",659,7,1.54,8,0.00073,0.00073,0.0106221547799697
"64","CC","GO:0005911","cell-cell junction",402,5,0.94,12,0.0023,0.0023,0.0124378109452736
"65","CC","GO:0032809","neuronal cell body membrane",31,2,0.07,13,0.00237,0.00237,0.0645161290322581
"66","CC","GO:0030424","axon",647,6,1.51,17,0.00359,0.00359,0.00927357032457496
"67","CC","GO:0009897","external side of plasma membrane",274,4,0.64,18,0.0037,0.0037,0.0145985401459854
"68","CC","GO:0044297","cell body",720,8,1.68,4,0.00371,0.00021,0.0111111111111111
"69","CC","GO:0045121","membrane raft",324,4,0.76,21,0.00669,0.00669,0.0123456790123457
"70","CC","GO:0043025","neuronal cell body",640,7,1.5,7,0.01044,0.00061,0.0109375
"71","CC","GO:0031226","intrinsic component of plasma membrane",1111,7,2.6,25,0.01324,0.01324,0.0063006300630063
"72","CC","GO:0048786","presynaptic active zone",87,2,0.2,26,0.01756,0.01756,0.0229885057471264
"73","CC","GO:0005773","vacuole",458,4,1.07,29,0.02151,0.02151,0.00873362445414847
"74","CC","GO:0005576","extracellular region",1526,8,3.57,31,0.02243,0.02243,0.00524246395806029
"75","CC","GO:0031253","cell projection membrane",265,3,0.62,32,0.02372,0.02372,0.0113207547169811
"76","CC","GO:0099056","integral component of presynaptic membra...",105,2,0.25,33,0.02497,0.02497,0.019047619047619
"77","CC","GO:0005615","extracellular space",993,6,2.32,35,0.0263,0.0263,0.00604229607250755
"78","CC","GO:0098889","intrinsic component of presynaptic membr...",117,2,0.27,37,0.0305,0.0305,0.0170940170940171
"79","CC","GO:0005887","integral component of plasma membrane",1051,6,2.46,38,0.03353,0.03353,0.00570884871550904
"80","CC","GO:0031256","leading edge membrane",141,2,0.33,39,0.04284,0.04284,0.0141843971631206
"81","CC","GO:0045177","apical part of cell",338,3,0.79,40,0.04396,0.04396,0.00887573964497041
"82","CC","GO:0030673","axolemma",21,1,0.05,41,0.04799,0.04799,0.0476190476190476
"83","CC","GO:0005774","vacuolar membrane",151,2,0.35,42,0.04845,0.04845,0.0132450331125828
"84","CC","GO:0099059","integral component of presynaptic active...",23,1,0.05,43,0.05244,0.05244,0.0434782608695652
"85","CC","GO:0099055","integral component of postsynaptic membr...",159,2,0.37,44,0.05312,0.05312,0.0125786163522013
"86","CC","GO:0044437","vacuolar part",160,2,0.37,45,0.05372,0.05372,0.0125
"87","CC","GO:0044215","other organism",24,1,0.06,46,0.05466,0.05466,0.0416666666666667
"88","CC","GO:0044216","other organism cell",24,1,0.06,47,0.05466,0.05466,0.0416666666666667
"89","CC","GO:0044217","other organism part",24,1,0.06,48,0.05466,0.05466,0.0416666666666667
"90","CC","GO:0016342","catenin complex",24,1,0.06,49,0.05466,0.05466,0.0416666666666667
