"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"23","MF","GO:0005543","phospholipid binding",362,1,0.14,27,0.1349,0.1349,0.00276243093922652
"24","MF","GO:0003779","actin binding",377,1,0.15,28,0.1401,0.1401,0.0026525198938992
"25","MF","GO:0005509","calcium ion binding",470,1,0.19,29,0.172,0.172,0.00212765957446809
"26","MF","GO:0008289","lipid binding",589,1,0.23,30,0.2115,0.2115,0.00169779286926995
"27","MF","GO:0004888","transmembrane signaling receptor activit...",646,1,0.26,31,0.2298,0.2298,0.00154798761609907
"28","MF","GO:0098772","molecular function regulator",1298,3,0.51,3,0.2501,0.0103,0.00231124807395994
"29","MF","GO:0030234","enzyme regulator activity",782,1,0.31,32,0.272,0.272,0.00127877237851662
"30","MF","GO:0038023","signaling receptor activity",782,1,0.31,33,0.272,0.272,0.00127877237851662
"31","BP","GO:0042742","defense response to bacterium",145,2,0.06,3,0.0013,0.0013,0.0137931034482759
"32","BP","GO:0002366","leukocyte activation involved in immune ...",209,2,0.08,7,0.0027,0.0027,0.00956937799043062
"33","BP","GO:0000413","protein peptidyl-prolyl isomerization",20,1,0.01,13,0.0078,0.0078,0.05
"34","BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine...",20,1,0.01,14,0.0078,0.0078,0.05
"35","BP","GO:0046641","positive regulation of alpha-beta T cell...",21,1,0.01,15,0.0082,0.0082,0.0476190476190476
"36","BP","GO:0002347","response to tumor cell",21,1,0.01,16,0.0082,0.0082,0.0476190476190476
"37","BP","GO:2000310","regulation of NMDA receptor activity",22,1,0.01,17,0.0086,0.0086,0.0454545454545455
"38","BP","GO:0002446","neutrophil mediated immunity",23,1,0.01,18,0.009,0.009,0.0434782608695652
"39","BP","GO:0042104","positive regulation of activated T cell ...",23,1,0.01,19,0.009,0.009,0.0434782608695652
"40","BP","GO:0086005","ventricular cardiac muscle cell action p...",24,1,0.01,20,0.0094,0.0094,0.0416666666666667
"41","BP","GO:0042119","neutrophil activation",24,1,0.01,21,0.0094,0.0094,0.0416666666666667
"42","BP","GO:0002861","regulation of inflammatory response to a...",25,1,0.01,22,0.0098,0.0098,0.04
"43","BP","GO:0032660","regulation of interleukin-17 production",25,1,0.01,23,0.0098,0.0098,0.04
"44","BP","GO:0002825","regulation of T-helper 1 type immune res...",25,1,0.01,24,0.0098,0.0098,0.04
"45","BP","GO:0001916","positive regulation of T cell mediated c...",25,1,0.01,25,0.0098,0.0098,0.04
"46","BP","GO:0098901","regulation of cardiac muscle cell action...",25,1,0.01,26,0.0098,0.0098,0.04
"47","BP","GO:0045954","positive regulation of natural killer ce...",26,1,0.01,27,0.0102,0.0102,0.0384615384615385
"48","BP","GO:0042832","defense response to protozoan",26,1,0.01,28,0.0102,0.0102,0.0384615384615385
"49","BP","GO:0002717","positive regulation of natural killer ce...",26,1,0.01,29,0.0102,0.0102,0.0384615384615385
"50","BP","GO:0045672","positive regulation of osteoclast differ...",26,1,0.01,30,0.0102,0.0102,0.0384615384615385
"51","BP","GO:0032816","positive regulation of natural killer ce...",27,1,0.01,31,0.0106,0.0106,0.037037037037037
"52","BP","GO:0002230","positive regulation of defense response ...",27,1,0.01,32,0.0106,0.0106,0.037037037037037
"53","BP","GO:0032735","positive regulation of interleukin-12 pr...",27,1,0.01,33,0.0106,0.0106,0.037037037037037
"54","BP","GO:0034390","smooth muscle cell apoptotic process",27,1,0.01,34,0.0106,0.0106,0.037037037037037
"55","BP","GO:0034391","regulation of smooth muscle cell apoptot...",27,1,0.01,35,0.0106,0.0106,0.037037037037037
"56","BP","GO:0086091","regulation of heart rate by cardiac cond...",28,1,0.01,36,0.011,0.011,0.0357142857142857
"57","BP","GO:0001562","response to protozoan",29,1,0.01,39,0.0114,0.0114,0.0344827586206897
"58","BP","GO:0009112","nucleobase metabolic process",29,1,0.01,40,0.0114,0.0114,0.0344827586206897
"59","BP","GO:0001523","retinoid metabolic process",31,1,0.01,43,0.0121,0.0121,0.032258064516129
"60","BP","GO:0032733","positive regulation of interleukin-10 pr...",31,1,0.01,44,0.0121,0.0121,0.032258064516129
"61","CC","GO:0044421","extracellular region part",1128,3,0.44,1,0.0065,0.0065,0.00265957446808511
"62","CC","GO:0030666","endocytic vesicle membrane",24,1,0.01,2,0.0093,0.0093,0.0416666666666667
"63","CC","GO:0014704","intercalated disc",57,1,0.02,4,0.0219,0.0219,0.0175438596491228
"64","CC","GO:0044291","cell-cell contact zone",78,1,0.03,5,0.0299,0.0299,0.0128205128205128
"65","CC","GO:0045335","phagocytic vesicle",83,1,0.03,6,0.0317,0.0317,0.0120481927710843
"66","CC","GO:0005913","cell-cell adherens junction",104,1,0.04,7,0.0396,0.0396,0.00961538461538462
"67","CC","GO:0005615","extracellular space",939,2,0.36,8,0.0468,0.0468,0.00212992545260916
"68","CC","GO:0030027","lamellipodium",161,1,0.06,10,0.0608,0.0608,0.0062111801242236
"69","CC","GO:0030141","secretory granule",269,1,0.1,12,0.0999,0.0999,0.00371747211895911
"70","CC","GO:0005912","adherens junction",275,1,0.11,13,0.102,0.102,0.00363636363636364
"71","CC","GO:0062023","collagen-containing extracellular matrix",276,1,0.11,14,0.1023,0.1023,0.0036231884057971
"72","CC","GO:0070161","anchoring junction",283,1,0.11,15,0.1048,0.1048,0.00353356890459364
"73","CC","GO:0031012","extracellular matrix",356,1,0.14,17,0.1303,0.1303,0.00280898876404494
"74","CC","GO:0031252","cell leading edge",363,1,0.14,18,0.1327,0.1327,0.00275482093663912
"75","CC","GO:0005911","cell-cell junction",410,1,0.16,19,0.1488,0.1488,0.0024390243902439
"76","CC","GO:0099503","secretory vesicle",454,1,0.18,20,0.1636,0.1636,0.00220264317180617
"77","CC","GO:0120025","plasma membrane bounded cell projection",1959,2,0.76,22,0.1699,0.1699,0.00102092904543134
"78","CC","GO:0042995","cell projection",2136,2,0.83,23,0.1957,0.1957,0.000936329588014981
"79","CC","GO:0043025","neuronal cell body",643,1,0.25,24,0.2248,0.2248,0.0015552099533437
"80","CC","GO:0030424","axon",645,1,0.25,25,0.2254,0.2254,0.00155038759689922
"81","CC","GO:0030425","dendrite",651,1,0.25,26,0.2273,0.2273,0.00153609831029186
"82","CC","GO:0097447","dendritic tree",654,1,0.25,27,0.2282,0.2282,0.00152905198776758
"83","CC","GO:0009986","cell surface",721,1,0.28,28,0.2489,0.2489,0.0013869625520111
"84","CC","GO:0044297","cell body",726,1,0.28,29,0.2504,0.2504,0.00137741046831956
"85","CC","GO:0036477","somatodendritic compartment",936,1,0.36,30,0.3122,0.3122,0.00106837606837607
"86","CC","GO:0030054","cell junction",1001,1,0.39,33,0.3305,0.3305,0.000999000999000999
"87","CC","GO:0043005","neuron projection",1334,1,0.52,34,0.4177,0.4177,0.000749625187406297
"88","CC","GO:0120038","plasma membrane bounded cell projection ...",1371,1,0.53,35,0.4268,0.4268,0.000729394602479942
"89","CC","GO:0044463","cell projection part",1371,1,0.53,36,0.4268,0.4268,0.000729394602479942
"90","CC","GO:0097458","neuron part",1749,1,0.68,41,0.513,0.513,0.000571755288736421
