"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"75","CC","GO:0045121","membrane raft",310,1,0.1,20,0.0953,0.0953,0.0032258064516129
"76","CC","GO:0098857","membrane microdomain",311,1,0.1,21,0.0956,0.0956,0.00321543408360129
"77","CC","GO:0098589","membrane region",319,1,0.1,22,0.0979,0.0979,0.00313479623824451
"78","CC","GO:0045177","apical part of cell",323,1,0.1,23,0.0991,0.0991,0.00309597523219814
"79","CC","GO:0150034","distal axon",339,1,0.11,24,0.1038,0.1038,0.00294985250737463
"80","CC","GO:0098552","side of membrane",420,1,0.13,27,0.1273,0.1273,0.00238095238095238
"81","CC","GO:0030425","dendrite",655,1,0.21,30,0.1926,0.1926,0.00152671755725191
"82","CC","GO:0097447","dendritic tree",658,1,0.21,31,0.1934,0.1934,0.00151975683890578
"83","CC","GO:0009986","cell surface",663,1,0.21,32,0.1948,0.1948,0.00150829562594268
"84","CC","GO:0005829","cytosol",2889,2,0.92,34,0.2318,0.2318,0.000692281066112842
"85","CC","GO:0005615","extracellular space",952,1,0.3,36,0.2695,0.2695,0.00105042016806723
"86","CC","GO:0098805","whole membrane",968,1,0.31,37,0.2735,0.2735,0.00103305785123967
"87","CC","GO:0031226","intrinsic component of plasma membrane",1117,1,0.36,39,0.3097,0.3097,0.000895255147717099
"88","CC","GO:0044421","extracellular region part",1143,1,0.37,40,0.3158,0.3158,0.000874890638670166
"89","CC","GO:1902494","catalytic complex",1246,1,0.4,41,0.3398,0.3398,0.000802568218298555
"90","CC","GO:0005783","endoplasmic reticulum",1431,1,0.46,45,0.3812,0.3812,0.000698812019566737
