CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00550260E	0.4557722169	0.2922575048	0.4848509698	0.2347914753	0.2000552975	0.4522521042	0.3885914403	0.5059289023	0.6224040832	0.6073791461	0.3838304355	0.463965425	0.4882360988	0.3437817863	0.8066615383	0.6647908097	0.4306295138	0.6192324531	0.5673268733	0.4412029358	0.5354594211	0.6976410177	0.4487127774	0.201235523	0.7629795195	0.2014415562	0.4581547412	1.0825495887	0.6673399909	0.4405579947	0.6455426751	0.0	0.5774406035	0.3398809591	0.6375545239	0.0194670316	0.5929010253
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	4.8834963147	3.6359359729	6.0480416007	3.583421645	15.2350162662	4.372619629	2.77963528	8.8294182184	10.1309357442	4.4693560541	7.9422796349	7.1230457257	5.9007018433	11.1236485765	10.3727524872	12.0150322414	8.6671399908	11.2912506321	8.073812771	5.1993819081	7.9377463215	7.4723358463	2.7118448	0.8841144926	8.9349586971	0.8964582611	3.1162544266	1.1753404718	6.4784888406	5.6358871986	3.1935067163	2.3416203977	2.2867819412	1.85454532	7.55314075	0.2118041951	14.5697111304
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS0C5E9FBFB	0.3142192009	0.5227510089	0.1714894274	0.0993381295	0.0706312153	1.2103441935	0.6959231159	0.1703308504	0.0	0.377533183	0.5313389711	0.071817299	0.2020850673	0.0196736113	0.2356523019	0.4028640736	0.221505562	0.2990219377	0.7381671558	0.0540900524	0.3144259223	0.4571012442	0.2166944636	0.3666021281	0.1190248439	0.1688776847	0.6050272022	0.7898451338	0.0395544565	0.2245439787	0.1389868519	0.0522466023	0.0880591765	0.07904781	0.1802694231	0.1549570732	0.1432146304
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.0242788948	0.0	0.0115831938	0.0127752305	0.0	0.0	0.0098771459	0.0017147414	0.0	0.0125836239	0.0189722619	0.0	0.0112279824	0.0	0.0	0.0	0.0	0.0	0.0218957774	0.0	0.0287879946	0.0401416772	0.0	0.0639430837	0.0	0.0818512808	0.0151969712	0.0	0.0514657464	0.0	0.0173939712	0.0	0.0	0.0	0.0	0.0	0.0
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS02FBD007E	0.0020917424	0.0177901577	0.0052343395	0.1077594446	0.066818816	0.0	0.0167383864	0.117844191	0.298534186	0.0015462226	0.0063356792	0.0362185177	0.1604381684	0.0145883176	0.0180583084	0.0	0.1138707773	0.0133857489	0.0208703161	0.0684722852	0.0349672842	0.0071418105	0.131302356	0.3627458128	0.0	0.115843064	0.0182123101	0.0	0.0	0.1913676454	0.0686813173	0.0598716364	0.187575	0.0	0.1524436731	0.0669326098	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0D03910A0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037879792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275201585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0B0E74BC0	0.0	0.0021868286	0.0	0.0	0.0	0.0	0.0069977243	0.0040288303	0.0	0.0	0.0322311714	0.0293286937	0.0	0.0164237065	0.0	0.0349811794	0.0067784201	0.0097635604	0.0	0.0	0.0587504854	0.0063449764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077862215
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.4557722169	0.2922575048	0.4848509698	0.2347914753	0.2000552975	0.4522521042	0.3885914403	0.5059289023	0.6224040832	0.6073791461	0.3838304355	0.463965425	0.4882360988	0.3437817863	0.8066615383	0.6647908097	0.4306295138	0.6192324531	0.5673268733	0.4412029358	0.5354594211	0.6976410177	0.4487127774	0.201235523	0.7629795195	0.2014415562	0.4581547412	1.0825495887	0.6673399909	0.4405579947	0.6455426751	0.0	0.5774406035	0.3398809591	0.6375545239	0.0194670316	0.5929010253
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	4.8834963147	3.6359359729	6.0480416007	3.583421645	15.2350162662	4.372619629	2.77963528	8.8294182184	10.1309357442	4.4693560541	7.9422796349	7.1230457257	5.9007018433	11.1236485765	10.3727524872	12.0150322414	8.6671399908	11.2912506321	8.073812771	5.1993819081	7.9377463215	7.4723358463	2.7118448	0.8841144926	8.9349586971	0.8964582611	3.1162544266	1.1753404718	6.4784888406	5.6358871986	3.1935067163	2.3416203977	2.2867819412	1.85454532	7.55314075	0.2118041951	14.5697111304
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.0085049494	0.0048902771	0.0020784516	0.0092119055	0.0040427745	0.0	0.0312974401	0.0101900948	0.0	0.0037017338	0.0041331132	0.0	0.0	0.0029080581	0.001699197	0.0035575228	0.0439232018	0.0066500359	0.0071541516	0.0	0.0	0.0042525404	0.058714576	0.0	0.0084592115	0.024100335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.4557722169	0.2922575048	0.4848509698	0.2347914753	0.2000552975	0.4522521042	0.3885914403	0.5059289023	0.6224040832	0.6073791461	0.3838304355	0.463965425	0.4882360988	0.3437817863	0.8066615383	0.6647908097	0.4306295138	0.6192324531	0.5673268733	0.4412029358	0.5354594211	0.6976410177	0.4487127774	0.201235523	0.7629795195	0.2014415562	0.4581547412	1.0825495887	0.6673399909	0.4405579947	0.6455426751	0.0	0.5774406035	0.3398809591	0.6375545239	0.0194670316	0.5929010253
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.4557722169	0.2922575048	0.4848509698	0.2347914753	0.2000552975	0.4522521042	0.3885914403	0.5059289023	0.6224040832	0.6073791461	0.3838304355	0.463965425	0.4882360988	0.3437817863	0.8066615383	0.6647908097	0.4306295138	0.6192324531	0.5673268733	0.4412029358	0.5354594211	0.6976410177	0.4487127774	0.201235523	0.7629795195	0.2014415562	0.4581547412	1.0825495887	0.6673399909	0.4405579947	0.6455426751	0.0	0.5774406035	0.3398809591	0.6375545239	0.0194670316	0.5929010253
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	0.3142192009	0.5227510089	0.1714894274	0.0993381295	0.0706312153	1.2103441935	0.6959231159	0.1703308504	0.0	0.377533183	0.5313389711	0.071817299	0.2020850673	0.0196736113	0.2356523019	0.4028640736	0.221505562	0.2990219377	0.7381671558	0.0540900524	0.3144259223	0.4571012442	0.2166944636	0.3666021281	0.1190248439	0.1688776847	0.6050272022	0.7898451338	0.0395544565	0.2245439787	0.1389868519	0.0522466023	0.0880591765	0.07904781	0.1802694231	0.1549570732	0.1432146304
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	0.3142192009	0.5227510089	0.1714894274	0.0993381295	0.0706312153	1.2103441935	0.6959231159	0.1703308504	0.0	0.377533183	0.5313389711	0.071817299	0.2020850673	0.0196736113	0.2356523019	0.4028640736	0.221505562	0.2990219377	0.7381671558	0.0540900524	0.3144259223	0.4571012442	0.2166944636	0.3666021281	0.1190248439	0.1688776847	0.6050272022	0.7898451338	0.0395544565	0.2245439787	0.1389868519	0.0522466023	0.0880591765	0.07904781	0.1802694231	0.1549570732	0.1432146304
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.0242788948	0.0	0.0115831938	0.0127752305	0.0	0.0	0.0098771459	0.0017147414	0.0	0.0125836239	0.0189722619	0.0	0.0112279824	0.0	0.0	0.0	0.0	0.0	0.0218957774	0.0	0.0287879946	0.0401416772	0.0	0.0639430837	0.0	0.0818512808	0.0151969712	0.0	0.0514657464	0.0	0.0173939712	0.0	0.0	0.0	0.0	0.0	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.1030482657	0.0053977544	0.1090506314	0.0203837866	0.0046891339	0.0	0.0	0.0493207475	0.900132093	0.1515047367	0.1769129103	0.0789500471	0.0786354568	0.0725774179	0.040271639	0.0514514949	0.0425052766	0.0784038194	0.1447757319	0.0688801543	0.0635624978	0.1175437919	0.05947412	0.0	0.0545701721	0.0	0.203634659	0.1363715141	0.1514697754	0.1039729716	0.0980074269	0.0	0.0	0.0	0.0408860769	0.0194670317	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SS0CC5DCE80	0.0051177262	0.0014028165	0.0006794748	0.0	0.0	0.0	0.0	0.0008651142	0.0	0.0	0.0	0.0010400033	0.0	0.0081606048	0.0	0.0	0.0	0.0022466649	0.0071162728	0.0	0.0211716833	0.0	0.0	0.1069635788	0.0059232442	0.0209132175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7445352897	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.0027377242	0.0	0.0055540714	0.0073695228	0.0231741801	0.0	0.0089859992	0.0	0.0	0.0066105498	0.0016760466	0.0028572229	0.008366451	0.0088060609	0.0086705642	0.0061941498	0.0	0.005102941	0.0298976968	0.0	0.0059299155	0.0	0.0	0.0518037931	0.0104560379	0.0109226355	0.0145367626	0.0	0.0	0.0	0.0081259058	0.0	0.0061590162	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.0139528532	0.0300982803	0.0057528878	0.0260349267	0.0262882584	0.1103972097	0.0122314282	0.0087677098	0.3096646512	0.0082394106	0.0035814062	0.0019536657	0.0398776823	0.0047723882	0.0141071927	0.0075329677	0.0278049461	0.0121011047	0.0	0.0	0.0570838665	0.0030598867	0.012654224	1.3026052709	0.0	0.0794533498	0.0	0.0640324859	0.0	0.0239277943	0.0	0.3466877727	0.0246360588	0.6371813	0.5874125769	0.9814033171	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.0071852797	0.0020672365	0.0056198315	0.107665693	0.1909140705	0.0	0.0	0.0023465326	0.0	0.1168010932	0.0017837958	0.0	0.0	0.0082160952	0.001922197	0.0310123175	0.0	0.0261939297	0.0714164871	0.0136390947	0.0043189019	0.2321139098	0.016554232	0.2140838768	0.3399233705	0.0200737931	0.2060080165	0.0	0.0	0.0176598582	0.3938955375	0.0	0.0	0.2834406	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.0027377242	0.0	0.0055540714	0.0073695228	0.0231741801	0.0	0.0089859992	0.0	0.0	0.0066105498	0.0016760466	0.0028572229	0.008366451	0.0088060609	0.0086705642	0.0061941498	0.0	0.005102941	0.0298976968	0.0	0.0059299155	0.0	0.0	0.0518037931	0.0104560379	0.0109226355	0.0145367626	0.0	0.0	0.0	0.0081259058	0.0	0.0061590162	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	0.0182310881	0.6158659769	0.2936939112	0.0921915179	1.5515146969	0.8671343548	1.2697033644	2.8590122137	0.0	0.1903494999	0.0288813603	0.8711349335	0.8386603602	1.3306725594	0.6284895738	0.5250200498	1.8334734978	0.8071471083	0.1797676984	2.1817145747	1.0896111172	0.4508962575	2.203655556	0.6689980985	0.9298204546	0.4969241034	1.1970515942	0.140118662	0.3998658841	1.8473599362	0.8601982519	0.2240129432	0.1010969279	0.0	0.5276820769	0.1361017805	4.578392
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0AC594A8E	0.0009054442	0.0033114494	0.0004716592	0.0	0.0059504966	0.0	0.0	0.0	0.0	0.0050431862	0.0035368958	0.0	0.0	0.0018578299	0.0	0.0	0.0	0.0	0.0	0.0351262966	0.0	0.0	0.0	0.0	0.0	0.0154133554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.0076290915	0.0032571128	0.0074736689	0.0	0.0277981856	0.0	0.0	0.0251300388	0.0	0.0094954524	0.0	0.0044969868	0.0	0.0106152821	0.0	0.0182131356	0.0031245708	0.0	0.0	0.0653853813	0.0076218065	0.0	0.044305352	0.0	0.0	0.3026040345	0.0056522978	0.0	0.0	0.0111705745	0.0088866769	0.0896893182	0.0	0.0	0.0	0.0	0.1643809348
FGF19	O95750	False	FGF19_HUMAN		CPI-SS07A03C20F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045833406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS02896561C	0.0014213191	0.0	0.0028259929	0.0	0.0	0.0	0.0	0.001174273	0.0	0.0004610183	0.0018991754	0.0029186595	0.0	0.0024045855	0.0	0.0	0.0022991528	0.0069015954	0.0043451065	0.0	0.0021716711	0.0	0.0	0.0	0.0081060731	0.0	0.0037116259	0.0	0.0	0.0	0.0156322308	0.0	0.0	0.0	0.0562138846	0.0	0.0
FGF3	P11487	False	FGF3_HUMAN		CPI-SS05ECF1933	0.0003837487	0.0017699416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118009373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.1728108816	0.0213954492	0.0197405696	0.03868368	0.0062149632	0.0	0.0	0.0143279511	0.2387660465	0.124364573	0.2165219013	0.0741772746	0.0	0.0296948711	0.1691959955	0.0852210728	0.0226660115	0.1386347623	0.0765776839	0.0237771532	0.0127894659	0.1125341698	0.0084303988	0.0	0.0702940313	0.0324513054	0.6516693187	0.0711338732	0.0	0.0373700851	0.0514810933	0.0	0.0	0.0	0.0	0.2311871463	0.0953813043
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.0075653178	0.0070301863	0.0265361405	0.0129464577	0.0174152686	0.0	0.0103462129	0.0119753886	0.0	0.0222887678	0.0205745327	0.0031042938	0.0	0.006869998	0.0016148779	0.0034230114	0.0248425982	0.0026842281	0.0503277	0.0	0.010703654	0.0	0.0451846156	0.0	0.0174790164	0.1275558177	0.009949146	0.0	0.0	0.0	0.015859125	0.0	0.0	0.0	0.0629073269	0.139932561	0.0388268043
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.0027377242	0.0	0.0055540714	0.0073695228	0.0231741801	0.0	0.0089859992	0.0	0.0	0.0066105498	0.0016760466	0.0028572229	0.008366451	0.0088060609	0.0086705642	0.0061941498	0.0	0.005102941	0.0298976968	0.0	0.0059299155	0.0	0.0	0.0518037931	0.0104560379	0.0109226355	0.0145367626	0.0	0.0	0.0	0.0081259058	0.0	0.0061590162	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	0.0182310881	0.6158659769	0.2936939112	0.0921915179	1.5515146969	0.8671343548	1.2697033644	2.8590122137	0.0	0.1903494999	0.0288813603	0.8711349335	0.8386603602	1.3306725594	0.6284895738	0.5250200498	1.8334734978	0.8071471083	0.1797676984	2.1817145747	1.0896111172	0.4508962575	2.203655556	0.6689980985	0.9298204546	0.4969241034	1.1970515942	0.140118662	0.3998658841	1.8473599362	0.8601982519	0.2240129432	0.1010969279	0.0	0.5276820769	0.1361017805	4.578392
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.0009054442	0.0033114494	0.0004716592	0.0	0.0059504966	0.0	0.0	0.0	0.0	0.0050431862	0.0035368958	0.0	0.0	0.0018578299	0.0	0.0	0.0	0.0	0.0	0.0351262966	0.0	0.0	0.0	0.0	0.0	0.0154133554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.0076290915	0.0032571128	0.0074736689	0.0	0.0277981856	0.0	0.0	0.0251300388	0.0	0.0094954524	0.0	0.0044969868	0.0	0.0106152821	0.0	0.0182131356	0.0031245708	0.0	0.0	0.0653853813	0.0076218065	0.0	0.044305352	0.0	0.0	0.3026040345	0.0056522978	0.0	0.0	0.0111705745	0.0088866769	0.0896893182	0.0	0.0	0.0	0.0	0.1643809348
FGF19	O95750	False	FGF19_HUMAN		CPI-SS070A3A7E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045833406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0FFB9E01B	0.0014213191	0.0	0.0028259929	0.0	0.0	0.0	0.0	0.001174273	0.0	0.0004610183	0.0018991754	0.0029186595	0.0	0.0024045855	0.0	0.0	0.0022991528	0.0069015954	0.0043451065	0.0	0.0021716711	0.0	0.0	0.0	0.0081060731	0.0	0.0037116259	0.0	0.0	0.0	0.0156322308	0.0	0.0	0.0	0.0562138846	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.0933905973	0.0422345032	0.4693891277	0.004322358	0.050870086	0.2668160837	0.0263909436	0.3207048707	0.0	0.5728680477	0.2227136323	0.1240196097	0.0293632183	0.1952031529	0.0199843443	0.2598999864	0.1357258332	0.2015119806	0.2318044309	0.0112712257	0.3124055347	0.3674586088	0.8151421678	0.0101235273	0.0714282932	0.0130562109	0.0583930163	0.016434664	0.3318824105	0.5893180382	0.9302069815	0.0	0.228478159	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.0027377242	0.0	0.0055540714	0.0073695228	0.0231741801	0.0	0.0089859992	0.0	0.0	0.0066105498	0.0016760466	0.0028572229	0.008366451	0.0088060609	0.0086705642	0.0061941498	0.0	0.005102941	0.0298976968	0.0	0.0059299155	0.0	0.0	0.0518037931	0.0104560379	0.0109226355	0.0145367626	0.0	0.0	0.0	0.0081259058	0.0	0.0061590162	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	0.0182310881	0.6158659769	0.2936939112	0.0921915179	1.5515146969	0.8671343548	1.2697033644	2.8590122137	0.0	0.1903494999	0.0288813603	0.8711349335	0.8386603602	1.3306725594	0.6284895738	0.5250200498	1.8334734978	0.8071471083	0.1797676984	2.1817145747	1.0896111172	0.4508962575	2.203655556	0.6689980985	0.9298204546	0.4969241034	1.1970515942	0.140118662	0.3998658841	1.8473599362	0.8601982519	0.2240129432	0.1010969279	0.0	0.5276820769	0.1361017805	4.578392
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.0079979749	0.0229527272	0.0047439342	0.028167316	0.0714772014	0.0	0.0186881235	0.0109363543	0.4138045187	0.012884368	0.0289051716	0.0511649233	0.0087672386	0.0051542685	0.0374449377	0.0	0.0058172172	0.0240772483	0.0153609831	0.0516678852	0.0210728499	0.1114312267	0.0	0.0760603843	0.8130578693	0.0	0.0	0.0	0.0	0.0	0.0495305983	0.0	0.0	0.0806629102	0.0	0.2215959257	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.0009054442	0.0033114494	0.0004716592	0.0	0.0059504966	0.0	0.0	0.0	0.0	0.0050431862	0.0035368958	0.0	0.0	0.0018578299	0.0	0.0	0.0	0.0	0.0	0.0351262966	0.0	0.0	0.0	0.0	0.0	0.0154133554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.0076290915	0.0032571128	0.0074736689	0.0	0.0277981856	0.0	0.0	0.0251300388	0.0	0.0094954524	0.0	0.0044969868	0.0	0.0106152821	0.0	0.0182131356	0.0031245708	0.0	0.0	0.0653853813	0.0076218065	0.0	0.044305352	0.0	0.0	0.3026040345	0.0056522978	0.0	0.0	0.0111705745	0.0088866769	0.0896893182	0.0	0.0	0.0	0.0	0.1643809348
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0D67110B0	0.0014213191	0.0	0.0028259929	0.0	0.0	0.0	0.0	0.001174273	0.0	0.0004610183	0.0018991754	0.0029186595	0.0	0.0024045855	0.0	0.0	0.0022991528	0.0069015954	0.0043451065	0.0	0.0021716711	0.0	0.0	0.0	0.0081060731	0.0	0.0037116259	0.0	0.0	0.0	0.0156322308	0.0	0.0	0.0	0.0562138846	0.0	0.0
FGF3	P11487	False	FGF3_HUMAN		CPI-SS06D341996	0.0003837487	0.0017699416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118009373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.1728108816	0.0213954492	0.0197405696	0.03868368	0.0062149632	0.0	0.0	0.0143279511	0.2387660465	0.124364573	0.2165219013	0.0741772746	0.0	0.0296948711	0.1691959955	0.0852210728	0.0226660115	0.1386347623	0.0765776839	0.0237771532	0.0127894659	0.1125341698	0.0084303988	0.0	0.0702940313	0.0324513054	0.6516693187	0.0711338732	0.0	0.0373700851	0.0514810933	0.0	0.0	0.0	0.0	0.2311871463	0.0953813043
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.0075653178	0.0070301863	0.0265361405	0.0129464577	0.0174152686	0.0	0.0103462129	0.0119753886	0.0	0.0222887678	0.0205745327	0.0031042938	0.0	0.006869998	0.0016148779	0.0034230114	0.0248425982	0.0026842281	0.0503277	0.0	0.010703654	0.0	0.0451846156	0.0	0.0174790164	0.1275558177	0.009949146	0.0	0.0	0.0	0.015859125	0.0	0.0	0.0	0.0629073269	0.139932561	0.0388268043
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.0933905973	0.0422345032	0.4693891277	0.004322358	0.050870086	0.2668160837	0.0263909436	0.3207048707	0.0	0.5728680477	0.2227136323	0.1240196097	0.0293632183	0.1952031529	0.0199843443	0.2598999864	0.1357258332	0.2015119806	0.2318044309	0.0112712257	0.3124055347	0.3674586088	0.8151421678	0.0101235273	0.0714282932	0.0130562109	0.0583930163	0.016434664	0.3318824105	0.5893180382	0.9302069815	0.0	0.228478159	0.0	0.0	0.0	0.0
