id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	1|1	1|3	1|5	1|6	1|8	1|29	1|34	1|37	3|1	3|3	3|5	3|6	3|8	3|29	3|34	3|37	5|1	5|3	5|5	5|6	5|8	5|29	5|34	5|37	6|1	6|3	6|5	6|6	6|8	6|29	6|34	6|37	8|1	8|3	8|5	8|6	8|8	8|29	8|34	8|37	29|1	29|3	29|5	29|6	29|8	29|29	29|34	29|37	34|1	34|3	34|5	34|6	34|8	34|29	34|34	34|37	37|1	37|3	37|5	37|6	37|8	37|29	37|34	37|37
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	ENSG00000162706	ENSG00000105767	False	False	False	curated	False	0.436945995	0.1753513826	0.4136683233	0.3411529747	0.2982757625	0.0	0.3687031125	0.0	0.4314132215	0.1698186092	0.4081355498	0.3356202012	0.292742989	0.0	0.363170339	0.0	0.4608394802	0.1992448678	0.4375618085	0.3650464599	0.3221692477	0.0	0.3925965977	0.0	0.5057465441	0.2441519318	0.4824688724	0.4099535238	0.3670763117	0.0	0.4375036617	0.0	0.4790038865	0.2174092742	0.4557262148	0.3832108662	0.3403336541	0.0	0.410761004	0.0	1.292809051	1.0312144387	1.2695313793	1.1970160307	1.1541388186	0.0	1.2245661686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	ENSG00000162706	ENSG00000088367	False	False	False	curated	False	0.4124544372	0.1637531244	0.2797008209	0.3782613181	0.2541205507	0.0	0.0	0.0	0.4069216637	0.1582203509	0.2741680474	0.3727285446	0.2485877772	0.0	0.0	0.0	0.4363479224	0.1876466096	0.3035943061	0.4021548033	0.2780140359	0.0	0.0	0.0	0.4812549864	0.2325536736	0.34850137	0.4470618672	0.3229210999	0.0	0.0	0.0	0.4545123287	0.205811016	0.3217587124	0.4203192096	0.2961784423	0.0	0.0	0.0	1.2683174933	1.0196161805	1.1355638769	1.2341243741	1.1099836068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00661A3A4	NECTIN1_CADM3	simple:Q15223	simple:Q8N126	ENSG00000110400	ENSG00000162706	True	True	False	curated	False	0.3455312856	0.3399985121	0.3694247708	0.4143318348	0.3875891772	1.2013943417	0.0	0.0	0.1599658323	0.1544330588	0.1838593175	0.2287663815	0.2020237238	1.0158288884	0.0	0.0	0.2960509994	0.290518226	0.3199444846	0.3648515486	0.338108891	1.1519140555	0.0	0.0	0.4155641588	0.4100313853	0.439457644	0.484364708	0.4576220503	1.2714272149	0.0	0.0	0.1748992136	0.1693664402	0.1987926988	0.2436997628	0.2169571052	1.0307622697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9719886552	0.9664558817	0.9958821404	1.0407892044	1.0140465467	1.8278517113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01E0F2D2C	NECTIN1_NECTIN4	simple:Q15223	simple:Q96NY8	ENSG00000110400	ENSG00000143217	True	True	True	curated	False	0.0	0.4426377571	0.0	0.0	0.2693988446	0.0	0.0	0.0	0.0	0.2570723037	0.0	0.0	0.0838333913	0.0	0.0	0.0	0.0	0.3931574709	0.0	0.0	0.2199185584	0.0	0.0	0.0	0.0	0.5126706302	0.0	0.0	0.3394317178	0.0	0.0	0.0	0.0	0.2720056851	0.0	0.0	0.0987667726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0690951266	0.0	0.0	0.8958562141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A5DF05C0	TIGIT_NECTIN2	simple:Q495A1	simple:Q92692	ENSG00000181847	ENSG00000130202	False	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0932421946	0.0	0.0562207393	0.0780235038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06207F70E	CD226_NECTIN2	simple:Q15762	simple:Q92692	ENSG00000150637	ENSG00000130202	False	True	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0904233908	0.0	0.0534019355	0.0752046999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01F67987A	FGF2_FGFR1	simple:P09038	simple:P11362	ENSG00000138685	ENSG00000077782	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0502577556	0.0953294921	0.0603591732	0.0865864741	0.0735739837	0.0	0.2140829654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0755A26DD	FGF1_FGFR1	simple:P05230	simple:P11362	ENSG00000113578	ENSG00000077782	True	False	True	curated	False	0.403879547	0.4489512835	0.4139809646	0.4402082654	0.4271957751	0.0	0.5677047568	0.0	0.079537711	0.1246094475	0.0896391286	0.1158664295	0.1028539391	0.0	0.2433629208	0.0	0.5021587456	0.5472304821	0.5122601632	0.538487464	0.5254749737	0.0	0.6659839554	0.0	0.4729721874	0.5180439239	0.483073605	0.5093009058	0.4962884155	0.0	0.6367973972	0.0	0.2606411505	0.305712887	0.2707425681	0.296969869	0.2839573786	0.0	0.4244663603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7789742346	0.8240459711	0.7890756523	0.8153029531	0.8022904627	0.0	0.9427994444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03189F5F6	FGF10_FGFR1	simple:O15520	simple:P11362	ENSG00000070193	ENSG00000077782	True	False	True	InnateDB-All	False	0.0633123528	0.1083840893	0.0734137704	0.0996410713	0.0866285809	0.0	0.2271375626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1083656828	0.1534374193	0.1184671004	0.1446944013	0.1316819109	0.0	0.2721908926	0.0	0.1168343984	0.1619061349	0.126935816	0.1531631169	0.1401506265	0.0	0.2806596082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	ENSG00000138685	ENSG00000066468	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5149938317	2.259728691	10.08096619	5.899452328	2.9058131745	0.7840080488	5.9894241043	0.8633234654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	ENSG00000113578	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct,MINT	False	8.8686156231	2.6133504824	10.4345879813	6.2530741193	3.2594349658	1.1376298401	6.3430458957	1.2169452568	8.5442737871	2.2890086464	10.1102461454	5.9287322834	2.9350931299	0.8132880041	6.0187040597	0.8926034208	8.9668948217	2.711629681	10.5328671799	6.3513533179	3.3577141644	1.2359090387	6.4413250943	1.3152244554	8.9377082635	2.6824431228	10.5036806217	6.3221667597	3.3285276062	1.2067224805	6.4121385361	1.2860378972	8.7253772266	2.4701120859	10.2913495849	6.1098357229	3.1161965694	0.9943914436	6.1998074992	1.0737068603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2437103108	2.98844517	10.809682669	6.628168807	3.6345296535	1.5127245278	6.7181405833	1.5920399444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0AECC113F	FGF10_FGFR2	simple:O15520	simple:P21802	ENSG00000070193	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	8.5280484289	2.2727832882	10.0940207872	5.9125069252	2.9188677717	0.7970626459	6.0024787015	0.8763780626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5731017589	2.3178366182	10.1390741172	5.9575602552	2.9639211017	0.8421159759	6.0475320315	0.9214313926	8.5815704746	2.3263053338	10.1475428328	5.9660289708	2.9723898173	0.8505846916	6.0560007471	0.9299001082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DC322B61	ROS1_FGFR2	simple:P08922	simple:P21802	ENSG00000047936	ENSG00000066468	True	True	True	I2D	False	8.5179351675	2.2626700268	10.0839075257	5.9023936637	2.9087545102	0.7869493845	5.9923654401	0.8662648012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1000861997	3.8448210589	11.6660585579	7.4845446959	4.4909055424	2.3691004167	7.5745164722	2.4484158333
CPI-SS0348DB5E3	FGFR1_FGFR2	simple:P11362	simple:P21802	ENSG00000077782	ENSG00000066468	True	True	True	InnateDB-All	False	8.5272229898	2.2719578491	10.0931953481	5.9116814861	2.9180423326	0.7962372069	6.0016532624	0.8755526235	8.5722947264	2.3170295856	10.1382670846	5.9567532226	2.9631140691	0.8413089434	6.0467249989	0.92062436	8.5373244075	2.2820592667	10.1032967657	5.9217829037	2.9281437502	0.8063386245	6.01175468	0.8856540411	8.5635517083	2.3082865676	10.1295240665	5.9480102045	2.954371051	0.8325659253	6.0379819809	0.911881342	8.550539218	2.2952740772	10.1165115762	5.9349977142	2.9413585607	0.819553435	6.0249694905	0.8988688516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6910481997	2.4357830589	10.2570205579	6.0755066959	3.0818675424	0.9600624167	6.1654784722	1.0393778333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	ENSG00000138685	ENSG00000068078	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0432461491	0.0	0.0538133689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS015819E65	FGF1_FGFR3	simple:P05230	simple:P22607	ENSG00000113578	ENSG00000068078	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.3968679404	0.0	0.4074351603	0.0	0.0	0.0	0.0	0.0	0.0725261045	0.0	0.0830933243	0.0	0.0	0.0	0.0	0.0	0.495147139	0.0	0.5057143589	0.0	0.0	0.0	0.0	0.0	0.4659605809	0.0	0.4765278007	0.0	0.0	0.0	0.0	0.0	0.253629544	0.0	0.2641967638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7719626281	0.0	0.7825298479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BF3ED143	FGFR2_FGFR3	simple:P21802	simple:P22607	ENSG00000066468	ENSG00000068078	True	True	True	IMEx,InnateDB-All	False	0.0	8.5202113833	0.0	8.5307786032	0.0	0.0	0.0	0.0	0.0	2.2649462426	0.0	2.2755134624	0.0	0.0	0.0	0.0	0.0	10.0861837416	0.0	10.0967509614	0.0	0.0	0.0	0.0	0.0	5.9046698796	0.0	5.9152370994	0.0	0.0	0.0	0.0	0.0	2.9110307261	0.0	2.9215979459	0.0	0.0	0.0	0.0	0.0	0.7892256003	0.0	0.7997928202	0.0	0.0	0.0	0.0	0.0	5.9946416559	0.0	6.0052088757	0.0	0.0	0.0	0.0	0.0	0.868541017	0.0	0.8791082368	0.0	0.0	0.0	0.0
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	ENSG00000138685	ENSG00000127418	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0628624089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS068C742A1	FGF1_TGFBR3	simple:P05230	simple:Q03167	ENSG00000113578	ENSG00000069702	True	False	True	InnateDB-All	False	0.5185967553	0.4209303373	0.4746772781	0.6179448539	0.3896872607	1.5909596768	0.0	0.0	0.1942549193	0.0965885013	0.1503354422	0.293603018	0.0653454247	1.2666178409	0.0	0.0	0.6168759539	0.5192095359	0.5729564767	0.7162240525	0.4879664593	1.6892388754	0.0	0.0	0.5876893957	0.4900229777	0.5437699185	0.6870374943	0.4587799011	1.6600523173	0.0	0.0	0.3753583588	0.2776919408	0.3314388817	0.4747064575	0.2464488642	1.4477212804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8936914429	0.796025025	0.8497719658	0.9930395416	0.7647819483	1.9660543645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	ENSG00000105329	ENSG00000069702	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6455650411	0.5478986231	0.601645564	0.7449131398	0.5166555465	1.7179279627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7969024658	0.6992360478	0.7529829886	0.8962505644	0.6679929712	1.8692653874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3636548484	0.2659884304	0.3197353712	0.463002947	0.2347453538	1.43601777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FB37E079	INHA_TGFBR3	simple:P05111	simple:Q03167	ENSG00000123999	ENSG00000069702	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1607251277	0.0630587097	0.1168056506	0.2600732264	0.0318156331	1.2330880493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	ENSG00000119699	ENSG00000069702	True	False	True	curated	False	0.2067046994	0.1090382815	0.1627852223	0.3060527981	0.0777952048	1.279067621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2699579037	0.1722914857	0.2260384265	0.3693060023	0.1410484091	1.3423208252	0.0	0.0	0.2062605743	0.1085941563	0.1623410971	0.3056086729	0.0773510797	1.2786234958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
